Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Bakumon 	St8	St-454 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue 		Holy Beast 	Vaccine	Nso	B	350	230	130	(S)When your points are 60 and below, take this card from your hand and add 230 to the attack power of one of your Digimon belonging to Nightmare Soldiers. (This is a support ability)	III10 IV10 P10 U10
Garurumon 	St8	St-455 	Gabumon (Virus Busters) + OO Bakumon + O	IV	Blue 		Beast 	Vaccine	VB	C	430	380	220	(S)When your points are 60 and below, take this card from your hand and add 380 to the attack power of one of your Digimon belonging to Virus Busters. (This is a support ability)	III20 IV10 P10 U10
Kyubimon 	St8	St-456 	Agumon + OOO Gabumon + OOO	IV	Blue 		Bewitching Beast 	Vaccine	VB	C	480	330	220	(O)When facing a Digimon belonging to Dark Area, add 200 to your attack power.	III20 IV10 P10 U10
Unimon 	St8	St-457 	Plotmon + O Penmon + O Lucemon + OO	IV	Blue 		Mythical Beast 	Vaccine	VB	B	450	370	200	(O)Has the ability "sky".	III20 IV10 P10 U10
Hanumon 	St8	St-458 	Gabumon + O Bakumon + O	IV	Blue 		Beast Man 	Vaccine	VB	B	430	360	210	(O)Has the ability "grappling". (O)When facing Digimon that belong to Dark Area, add 200 to your attack power. 	III20 IV10 P10 U10
Snimon 	St8	St-459 	Gabumon + O Patamon + O	IV	Blue 		Insect 	Vaccine	VB	C	450	330	200	(O)Has the ability "sky".	III20 IV10 P10 U10
Mammon 	St8	St-460 	Garurumon + Winning Percentage: 40%! Hanumon + Winning Percentage: 40%!	Perfect	Blue 		Ancient Beast 	Vaccine	VB	C	520	430	290	Cannot lose its special abilities. (O)During battle, you may discard one Andromon (Bo-11) card from your hand and triple your attack power (1 card max). 	III30 IV10 P10 U10
Penmon 	St8	St-461 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue 		Bird 	Vaccine	WG	B	330	250	130	(S)When your points are 60 and below, take this card from your hand and add 250 to the attack power of one of your Digimon belonging to Wind Guardians. (This is a support ability)	III10 IV10 P10 U10
Birdramon 	St8	St-462 	Piyomon + OO Penmon + O	IV	Blue 		Giant Bird 	Vaccine	Nsp	C	400	370	220	(O)Has the ability "flame".	III20 IV10 P10 U10
Airdramon 	St8	St-463 	Patamon + O Penmon + O Plotmon + O	IV	Blue 		Mythical Beast 	Vaccine	Nsp	C	420	390	220	(O)Has the ability "sky".	III20 IV10 P10 U10
Tyranomon 	St8	St-464 	Agumon + O Bakumon + O 	IV	Blue 		Dinosaur 	Data	Nsp	C	410	360	200	(O)Has the ability "flame".	III20 IV10 P10 U10
Growmon 	St8	St-465 	Agumon (Virus Busters) + OOO Patamon (Virus Busters) + OO	IV	Blue 		Demon Dragon 	Data	VB	C	420	350	210	(O)Has the ability "flame".	III20 IV10 P10 U10
Meramon 	St8	St-466 	Agumon + O Penmon + O	IV	Blue 		Flame 	Vaccine	Nsp	B	400	380	210	(O)Has the ability "flame".	III20 IV10 P10 U10
Boarmon 	St8	St-467 	Agumon + O Gabumon + O	IV	Blue 		Mammal 	Vaccine	Nsp	B	410	360	200	(O)Has the ability "flame".	III20 IV10 P10 U10
Monochromon 	St8	St-468 	Penmon + O Bakumon + O	IV	Blue 		Ankylosaur 	Data	Nsp	B	410	310	250	(O)Has the ability "flame".	III20 IV10 P10 U10
Tortamon 	St8	St-469 	Plotmon (Virus Busters) + O Bakumon + O Lucemon + OO	IV	Blue 		Reptile 	Vaccine	Nsp	C	400	340	220	(O)Has the ability "flame".	III20 IV10 P10 U10
Metal Greymon 	St8	St-470 	Greymon (Virus Busters) + Winning Percentage: 40%! Growmon + Winning Percentage: 40%! (O)Cannot evolve from Virus attribute Digimon.	Perfect	Blue 		Cyborg 	Vaccine	VB ME	C	530	450	310	The evolution requirements cannot be ignored. A cannot go to zero. (O)For every Digimon card you discard from your hand, add 50 to your attack power. 	III30 IV20 P10 U10
Garudamon 	St8	St-471 	Birdramon + Winning Percentage: 40%! Monochromon + Winning Percentage: 40%! Tyranomon + Winning Percentage: 40%!	Perfect	Blue 		Bird Man 	Vaccine	VB	B	550	440	300	(O)Has the ability "flame". (O)During battle, you may discard one Angewomon (Bo-16) from your hand and triple your attack power (1 card max). 	III30 IV10 P10 U10
Andromon 	St8	St-472 	Jogress Evolution Monochromon + Tortamon Hanumon + Winning Percentage: 40%! Guardromon + Winning Percentage: 60%!	Perfect	Blue 		Cyborg 	Vaccine	VB	C	500	510	200	(O)Has the ability "grappling". (O)During battle, you may discard one Mammon (St-46) card from your hand and triple your attack power (1 card max). 	III30 IV10 P10 U10
Giromon 	St8	St-473 	gamon + Winning Percentage: 40%! Revolmon + Winning Percentage: 40%!	Perfect	Blue 		Machine 	Vaccine	ME	B	480	450	320	Cannot lose its special abilities. (O)During battle, you may discard one Insekimon (Bo-141) card from your hand and triple your attack power (1 card max). 	III30 IV10 P10 U10
Piccolomon 	St8	St-474 	Boarmon + Winning Percentage: 40%! Leomon + Winning Percentage: 40%! Airdramon + Winning Percentage: 40%!	Perfect	Blue 		Fairy 	Vaccine	WG	C	490	440	280	Cannot lose its special abilities. (O)During battle, you may discard one Triceramon (St-29) card from your hand and triple your attack power (1 card max). 	III30 IV10 P10 U10
Taomon 	St8	St-475 	Garurumon + Winning Percentage: 40%! Snimon + Winning Percentage: 40%! Revolmon + Winning Percentage: 40%!	Perfect	Blue 		Demon Man 	Vaccine	VB	C	530	410	310	(O)Has the ability "grappling". (O)During battle, you may discard one Digimon card from your hand and invalidate one currently active Field Option card. 	III30 IV10 P10 U10
Shakkoumon 	St8	St-476 	Jogress Evolution Nefertimon + Pidmon Igamon + Winning Percentage: 60%!	Perfect	Blue 		Mutant 	Vaccine	VB	B	380	510	600	The evolution requirements cannot be ignored. (O)When facing an opponent without the ability "sky", add 200 to your attack power. 	III30 IV20 P20 U10
Cherubimon 	St8	St-477 	Andiramon + Winning Percentage: 60%! Piccolomon + Winning Percentage: 60%! Metal Greymon (Virus Busters) + Winning Percentage: 60%! (O)Cannot evolve from Virus attribute Digimon.	Ultimate	Blue 		Cherub 	Vaccine	VB	B	560	510	360	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)During battle, if the opponent is not a Vaccine attribute, all of the opponent's Option icons become Items. 	III40 IV20 P20 U10
Ofanimon 	St8	St-478 	Angewomon (Virus Busters) + Winning Percentage: 60%! Asuramon + Winning Percentage: 60%!	Ultimate	Blue 		Ophan 	Vaccine	VB	C	600	580	330	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)Only once during battle, you may change the icon of an Option card that your opponent turns face-up to a 'Field' icon. 	III40 IV20 P20 U10
Winning Percentage: 40%! 	St8	St-479 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue 		Program 							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! in its evolution requirements.	
Winning Percentage: 60%! 	St8	St-480 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue 		Program 							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! or Winning Percentage: 60%! in its evolution requirements. After evolution, choose one card from your hand and send it to the Dark Area.	
Winning Percentage: 80%! 	St8	St-481 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue 		Program 							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%!, Winning Percentage: 60%! or Winning Percentage: 80%! in its evolution requirements. After evolution, choose one card from your hand and send it to the Dark Area.	
Holy Ring 	St8	St-482 	Battle Phase 		Blue 		Item 							(O)You gain the field icon 'Virus Busters'. After that, add 100 to your attack power. (O)This card can only be used when your Digimon is Level IV or Perfect level. (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Holy Rod 	St8	St-483 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue 		Item 							(O)Add 100 to the attack power of your Digimon with the ability "grappling". (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon loses a battle or reaches the end of its lifespan.	
Holy Arrow 	St8	St-484 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue 		Item 							(O)If your Digimon has the ability "sky" and has the word 'angel' in its type (including Cherub, Dominion, Ophan, Power, Seraph, Virtue; excluding Fallen Angel type), and your opponent has 3 or more cards in their slots, immediately reduce the opponent's points by 10. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Flame Fragment 	St8	St-485 	Battle Phase 		Blue 		Item 							(O)You gain the ability "flame". After that, add 100 to your attack power. (O)This card remains in its slot and continues its effects until you discard it or it is rendered ineffective, or when your Digimon is sent to the Dark Area (including when it evolves or dies).	
Excalibur 	St8	St-486 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue 		Item 							(O)Check the contents of the opponent's hand, and for every Virus attribute Digimon in their hand, reduce their attack power by 80. (O)This card can only be used by Digimon that have the word 'angel' in their type (including Cherub, Dominion, Ophan, Power, Seraph, Virtue; excluding Fallen Angel type), and that belong to Virus Busters. (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Holy Tag 	St8	St-487 	Battle Phase (O)This card may be stacked onto a card that has the word 'crest' in its name. (O)You may only use one of this card on each of your Digimon.		Blue 		Item 							(O)Add 200 to the attack power of your Vaccine attribute Digimon. (O)If this card is stacked onto a card containing 'crest' in its name, change the parts of the description of that card that state '+50' to '+200', and '+100' to '+300'. (O)This card cannot be used when your Digimon is Level III. (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Holy Seventh 	St8	St-488 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue 		Item 							(O)You may choose to change the attribute of either yours, your opponent's, or both parties' Digimon to Vaccine attribute. (O)When your Digimon is Vaccine attribute, add 200 to your attack power (excluding the change of attribute due to a 'Holy Seventh' card). (O)This card can only be used when your Digimon is Perfect level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
We're Honor Students 	St8	St-489 	Preparation Phase		Blue 		Program 							(O)For the turn during which this card is used, change the attribute of one of the Digimon in your opponent's Digimon box to Vaccine (they remain as Vaccine attribute even after evolution). (O)At the end of the turn during which this card was used, send it to the Dark Area.	
White Nightmare 	St8	St-490 	Evolution Phase (O)Send two Digimon cards from your hand to the Dark Area.		Blue 		Program 							(O)Out of the currently activated cards in the opponent's slots, send all the cards with the largest capacity amount to the Dark Area. (O)This card can only be used when your Digimon belongs to Virus Busters, is Vaccine attribute, and if it is Perfect or Ultimate level. (O)Immediately after this card is used, send it to the Dark Area.	
Baptism of Flames!! 	St8	St-491 	Battle Phase (O)Send two Digimon cards from your hand to the Dark Area.		Blue 		Program 							(O)Add 500 to the attack power of your Digimon with the ability "flame" when facing a Virus attribute Digimon. (O)This card cannot be used when your Digimon is Level III. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Request for Reinforcements!! 	St8	St-492 	Battle Phase (O)Send two Digimon cards from your hand to the Dark Area.		Blue 		Program 							(O)When the opponent is a Virus attribute Digimon, add 250 to your attack power for every Digimon card you discard from your hand. (O)This card can only be used when your Digimon is Perfect or Ultimate level, and belongs to Virus Busters. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Icewall!! 	St8	St-493 	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Emergency Program Halt!'.		Blue 		Program 							(O)When your Digimon's ability box is about to be changed or added to by the opponent's Option cards, invalidate that card before it takes effect and apply the changes/additions to your opponent instead. (O)This card can only be used when your Digimon is Perfect level and is Vaccine attribute. (O)Immediately after this card is used, send it to the Dark Area. However, the changes/additions remain until the end of the next turn.	
