Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Rukamon 	Bo20	Bo-994 	Gomamon + X Penmon + O Ganimon + O	IV	Blue		Aquatic Mammal 	Vaccine	DS	B	490	400	150	Cannot lose its special abilities. (O)When an Item card in the opponent's slots turns face-up, add 200 to your attack power. 	III20 IV20 P10 U10
Hangyomon 	Bo20	Bo-995 	Raremon + Gekomon Rukamon + Coelamon Chamelemon + Ankylomon	Perfect	Blue		Aquatic Beast Man 	Data	DS	C	530	460	250	Cannot use 'The Revelation of Hidden Power!!'. (O)When the opponent evolves during battle through the use of an Option card, immediately reduce their points by 10. 	III20 IV20 P10 U10
Tonosama Gekomon 	Bo20	Bo-996 	Gekomon + Winning Percentage: 40%! Raremon + Winning Percentage: 40%! Togemon + Winning Percentage: 40%! 	Perfect	Blue		Amphibian 	Virus	DS	A	520	450	180	(O)When the opponent has 6 or more cards in their hand, you may pick 3 cards from the opponent's hand without checking their contents and send them to the Dark Area. 	III20 IV20 P10 U10
Gekomon 	Bo20	Bo-997 	Ganimon + OO Otamamon + X Betamon + XX 	IV	Blue		Amphibian 	Virus	DS	A	490	400	300	(O)When the opponent's attack is B or C, add 150 to your attack power. 	III30 IV20 P20 U10
Vajramon 	Bo20	Bo-998 	Bullmon + Winning Percentage: 40%! Kangarumon + Winning Percentage: 40%! Gladimon + Togemon	Perfect	Blue	Deva	Holy Beast 	Vaccine	Nsp	A	550	450	380	Cannot use 'The Revelation of Hidden Power!!'. (O)When the opponent evolves during battle through the use of an Option card, immediately reduce their points by 10. 	III30 IV20 P10 U10
Lucemon Satan Mode 	Bo20	Bo-999 	Lucemon Falldown Mode + The Gospel of the Fallen Angel	Ultimate	Blue		Demon God 	Virus	DA	C	1000	800	720	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)For every red frame Digimon on both your and your opponent's sheets, add 300 to your attack power. 	III40 IV40 P30 U30
Huanglongmon 	Bo20	Bo-1000 	Qinglongmon + Baihumon Zhuqiaomon + Xuanwumon	Ultimate	Blue		God Beast 	Data	Nsp Nso WG ME		990	850	720	(O)You may check the contents of your Net Ocean and add one card belonging to the Four Holy Beasts to your hand. After that, shuffle your Net Ocean and send the top two cards to the Dark Area. 	III40 IV30 P30 U20
Lucemon Larva 	Bo20	Bo-1001 	Lucemon: Falldown Mode + The Gospel of the Fallen Angel (O)At the end of the turn during which evolution took place, stack this card onto your point gauge.	Ultimate	Blue		Demon God 	Virus	DA	B	0	0	0	(O)Send one Lucemon: Satan Mode card from your hand to your support box and add 1000 to your attack power (this ability cannot receive the effects of the 'Hit Lock' card). 	III40 IV40 P40 U40
Lilithmon 	Bo20	Bo-1002 	Lady Devimon + Winning Percentage: 60%! Bastemon + Winning Percentage: 60%! Archnemon + Winning Percentage: 60%! 	Ultimate	Blue	Seven Great Demon Lords	Demon Lord 	Virus	Nso	B	750	620	410	Cannot lose its special abilities. (O)For every card you remove from your Net Ocean due to the effects of the opponent Digimon's abilities or effects, reduce the opponent's points by 10. 	III40 IV30 P20 U10
Witchmon 	Bo20	Bo-1003 	Neamon + OO Tukaimon + OX Plotmon + OX	IV	Blue		Demon Man 	Data	Nso	C	450	350	260	(S)Add 350 to the attack power of your Demon Man type Digimon. 	III20 IV10 P10 U10
Wisemon 	Bo20	Bo-1004 	Witchmon + Winning Percentage: 40%! Wizarmon + Winning Percentage: 40%! Darcmon + Winning Percentage: 40%!	Perfect	Blue		Demon Man 	Virus	Nso	A	540	480	280	(O)You may discard two cards from your hand and add the top two cards of your Net Ocean to your hand. 	III30 IV20 P10 U10
Mistymon 	Bo20	Bo-1005 	Wizarmon + Winning Percentage: 40%! Witchmon + Winning Percentage: 40%! Gladimon + Winning Percentage: 40%!	Perfect	Blue		Magic Warrior 	Virus	VB	B	570	420	380	(O)Has the ability "proud". (O)You may discard two cards from your hand and add the top two cards of your Net Ocean to your hand. 	III30 IV20 P10 U10
Gladimon 	Bo20	Bo-1006 	Kotemon + OO Bearmon + OO V-mon + OX	IV	Blue		Warrior 	Vaccine	VB	A	440	380	300	(O)When a card belonging to the 'Weapon' category in the opponent's slots turns face-up, add 300 to your attack power. 	III20 IV10 P10 U10
Pharaohmon 	Bo20	Bo-1007 	Mummymon + Winning Percentage: 60%! Phelesmon + Winning Percentage: 60%! Mistymon + Winning Percentage: 60%!	Ultimate	Blue		Demon Man 	Virus	Nso	C	680	500	480	Cannot lose its special abilities. (O)Check all of the cards in the opponent's slots and return them to their hand. For every red frame card returned, regain 10 of your points. 	III30 IV30 P20 U20
Pumpmon 	Bo20	Bo-1008 	Chamelemon + Winning Percentage: 40%! Hanumon + Togemon	Perfect	Blue		Puppet 	Data	Nso	A	550	470	340	(O)When the opponent's attack is A, add 150 to your attack power. 	III30 IV20 P10 U10
Parasimon 	Bo20	Bo-1009 	Anomalocarimon + Winning Percentage: 60%! Jyagamon + Pumpmon + Tonosama Gekomon	Ultimate	Blue		Parasite 	Virus	UK	C	380	350	270	(O)Draw the top three cards of your Net Ocean, and for every Digimon card drawn, add 250 to your attack power (send the drawn cards to the Dark Area). 	III20 IV30 P10 U20
Anomalcarimon 	Bo20	Bo-1010 	Coelamon + Rukamon Seadramon + Chamelemon Ankylomon + Gekomon	Perfect	Blue		Ancient Crustacean 	Data	DS	B	500	460	200	(O)When the opponent's attack is B, add 150 to your attack power. 	III30 IV20 P10 U10
Jyagamon 	Bo20	Bo-1011 	Tortamon + Winning Percentage: 40%! Togemon + Winning Percentage: 40%! Butterflamon + Winning Percentage: 40%! 	Ultimate	Blue		Plant 	Vaccine	Nsp	C	530	420	380	(O)When the opponent's attack is C, add 150 to your attack power. 	III30 IV20 P10 U10
Zeed Milleniumon 	Bo20	Bo-1012 	Millenniumon + Winning Percentage: 80%! 	Ultimate	Blue		Wicked God 	Virus	DA	A	920	730	650	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)For every 10 points the opponent has remaining, send one card from their Net Ocean to the Dark Area. 	III40 IV30 P30 U30
Armagemon 	Bo20	Bo-1013 	Infermon + Winning Percentage: 80%! 	Ultimate	Blue		Unknown 	Unknown	DA	C	780	750	500	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)During battle, you may send the opponent's red frame support Digimon to the Dark Area as many times as you want. 	III40 IV40 P30 U20
Aquilamon 	Bo20	Bo-1014 	Hawkmon + OO Piyomon + OO Armadimon + OO	IV	Blue		Giant Bird 	Data	WG	C	480	400	270	(S)Add 400 to the attack power of your Wind Guardians Digimon. 	III20 IV10 P10 U10
Brachimon 	Bo20	Bo-1015 	Ankylomon + Winning Percentage: 40%! Chamelemon + Winning Percentage: 40%! Kangarumon + Winning Percentage: 40%!	Perfect	Blue		Plesiosaur 	Data	Nsp Nso	B	530	430	400	(O)When the opponent has two cards or less in their hand, send the same number of cards from the top of the their Net Ocean to the Dark Area. 	III30 IV20 P10 U10
Ankylomon 	Bo20	Bo-1016 	Armadimon + OO Psychemon + OO Kokuwamon + OO	IV	Blue		Ankylosaur 	Vaccine	ME	B	500	400	250	(S)Add 400 to the attack power of your Metal Empire Digimon. 	III30 IV20 P10 U10
Butterflamon 	Bo20	Bo-1017 	Tailmon + OO Psychemon + OX Dokunemon + O 	IV	Blue		Insect 	Vaccine	Nsp	A	510	450	300	None	III30 IV20 P10 U10
Raidenmon 	Bo20	Bo-1018 	Raijinmon + Fujinmon + Suijinmon	Ultimate	Blue		Machine 	Virus	ME	A	810	700	510	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)Discard your whole hand and send all Red Frame Digimon (excluding Level III Digimon) on the opponent's sheet to the Dark Area.	III40 IV40 P20 U20
DORUgoramon 	Bo20	Bx-7 	DORUguremon + Winning Percentage: 80%!	Ultimate	Red		Beast Dragon 	Data	Nsp	A	940	820	660	The evolution requirements cannot be ignored. (O)For every face-up card on the opponent's sheet, add 100 to your attack power (excluding gold frame cards). 	III50 IV50 P40 U30
DORUguremon 	Bo20	Bx-8 	DORUgamon + Winning Percentage: 60%! Greymon + Winning Percentage: 60%! Garurumon + Winning Percentage: 60%!	Perfect	Red		Beast Dragon 	Data	Nsp	B	640	630	480	The evolution requirements cannot be ignored. (O)When the opponent is a blue frame Digimon, you may send one card from your hand into one of your empty slots. 	III40 IV30 P20 U10
DORUgamon 	Bo20	Bx-9 	Agumon + Winning Percentage: 40%! Gabumon + Winning Percentage: 40%! DORUmon + Winning Percentage: 40%!	IV	Red		Beast Dragon 	Data	Nsp	B	500	420	240	The evolution requirements cannot be ignored. (O)Has the ability "grappling". (O)When your Digimon is last to attack, add 200 to your attack power. 	III30 IV20 P10 U10
DORUmon 	Bo20	Bx-10 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Red		Beast 	Data	Nsp	B	400	240	210	None	III20 IV10 P10 U10
Raptordramon 	Bo20	Bx-11 	DORUmon + Winning Percentage: 40%!	IV	Red		Cyborg 	Vaccine	Nsp	B	580	480	320	The evolution requirements cannot be ignored. (O)For every face-down card in your slots, add 80 to your attack power. 	III30 IV30 P20 U10
Grademon 	Bo20	Bx-12 	Raptordramon + Winning Percentage: 60%! DORUgamon + Winning Percentage: 80%!	Ultimate	Red		Warrior 	Vaccine	Nsp	B	800	710	520	The evolution requirements cannot be ignored. (O)Has the ability "grappling". (O)When the opponent has the ability "grappling", the opponent's B attack power goes to zero. 	III40 IV40 P40 U30
Dobermon X-Antibody 	Bo20	Bx-13 	Gabumon + Winning Percentage: 40%! Plotmon + Winning Percentage: 40%! Gazimon + O	IV	Red		Demon Beast 	Virus	Nso	A	500	400	290	The evolution requirements cannot be ignored. (O)Has the abilities "underground" and "grappling". (O)When you evolve into this Digimon, for the turn during which evolution took place, add 150 to your attack power. 	III30 IV20 P10 U10
Plotmon X-Antibody 	Bo20	Bx-14 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Red		Mammal 	Data	Nsp	B	380	220	170	You cannot place a blue frame Option card into your Digimon Box. (O)Until the end of the turn during which you made a Level III switch with this Digimon, add 100 to your attack power. 	III20 IV10 P10 U10
Kokuwamon X-Antibody 	Bo20	Bx-15 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Red		Machine 	Virus	ME	A	360	290	170	You cannot place a blue frame Option card into your Digimon Box. (O)Until the end of the turn during which you made a Level III switch with this Digimon, add 100 to your attack power. 	III20 IV10 P10 U10
Kuwagamon X-Antibody 	Bo20	Bx-16 	Kokuwamon + Winning Percentage: 40%! DORUmon + Winning Percentage: 40%! Plotmon + Winning Percentage: 40%!	IV	Red		Insect 	Virus	Nsp	B	480	400	280	The evolution requirements cannot be ignored. (O)Has the abilities "sky" and "grappling". (O)When you evolve into this Digimon, for the turn during which evolution took place, add 150 to your attack power. 	III30 IV20 P10 U10
Okuwamon X-Antibody 	Bo20	Bx-17 	Kuwagamon + Winning Percentage: 60%! Togemon + Winning Percentage: 40%! Ankylomon + Aquilamon	Perfect	Red		Insect 	Virus	Nsp	A	670	620	380	The evolution requirements cannot be ignored. (O)The opponent loses its special abilities. (O)The opponent Digimon cannot use the card 'Defense Plug-In C'. 	III40 IV30 P20 U10
Grandis Kuwagamon 	Bo20	Bx-18 	Okuwamon + Winning Percentage: 80%! Vajramon + Winning Percentage: 60%! Anomalocarimon + Winning Percentage: 60%!	Ultimate	Red		Insect 	Virus	Nsp	C	800	750	500	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)Has the abilities "gale" and "grappling". (O)Cannot receive the effects of the opponent's Option cards. 	III40 IV40 P30 U20
Betamon X-Antibody 	Bo20	Bx-19 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Red		Aquatic 	Virus	Nsp	B	400	280	120	You cannot place a blue frame Option card into your Digimon Box. (O)Until the end of the turn during which you made a Level III switch with this Digimon, add 100 to your attack power. 	III20 IV10 P10 U10
Seadramon X-Antibody 	Bo20	Bx-20 	Betamon + Winning Percentage: 40%! Agumon + Winning Percentage: 40%! Penmon + OO 	IV	Red		Aquatic 	Data	DS	C	500	400	270	The evolution requirements cannot be ignored. (O)Has the abilities "underwater" and "freezing". (O)When you evolve into this Digimon, for the turn during which evolution took place, add 150 to your attack power. 	III30 IV20 P10 U10
Mega Seadramon X-Antibody 	Bo20	Bx-21 	Seadramon + Winning Percentage: 60%! Coelamon + Winning Percentage: 40%! Rukamon + Winning Percentage: 40%!	Perfect	Red		Aquatic 	Data	DS	B	680	590	410	The evolution requirements cannot be ignored. (O)The opponent loses its special abilities. (O)The opponent Digimon cannot use the card 'Offense Plug-In A'. 	III40 IV30 P20 U10
Giga Seadramon 	Bo20	Bx-22 	Mega Seadramon + Winning Percentage: 80%! Tonosama Gekomon + Winning Percentage: 60%! Hangyomon + Winning Percentage: 60%!	Ultimate	Red		Cyborg 	Data	DS	A	820	700	510	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)Has the abilities "underwater" and "freezing". (O)Cannot receive the effects of the opponent's Option cards.	III40 IV40 P30 U20
Gabumon X-Antibody 	Bo20	Bx-23 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Red		Beast 	Data	Nsp	A	330	300	240	None	III20 IV10 P10 U10
Garurumon X-Antibody 	Bo20	Bx-24 	Gazimon + OO Gabumon + Winning Percentage: 40%! Plotmon + Winning Percentage: 40%!	IV	Red		Beast 	Vaccine	Nso	A	490	400	260	The evolution requirements cannot be ignored. (O)Has the abilities "gale" and "underground". 	III30 IV20 P10 U10
Agumon X-Antibody 	Bo20	Bx-25 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Red		Dinosaur 	Vaccine	Nsp	C	390	260	200	None	III20 IV10 P10 U10
Greymon X-Antibody 	Bo20	Bx-26 	Agumon + Winning Percentage: 40%! Gabumon + Winning Percentage: 40%! Betamon + Winning Percentage: 40%! 	IV	Red		Dinosaur 	Vaccine	Nsp	B	520	500	360	The evolution requirements cannot be ignored. (O)For every Program Option card in your slots that is currently activated, add 100 to your attack power. 	III30 IV20 P10 U10
Metal Greymon X-Antibody 	Bo20	Bx-27 	Greymon + Winning Percentage: 60%! Dobermon + Winning Percentage: 60%! Dobermon + Devidramon	Perfect	Red		Cyborg 	Vaccine	ME	C	680	600	380	The evolution requirements cannot be ignored. (O)The opponent Digimon cannot use the card 'Let's Stop Fighting'. 	III40 IV30 P20 U10
War Greymon X-Antibody 	Bo20	Bx-28 	Metal Greymon + Winning Percentage: 80%! Mega Seadramon + Winning Percentage: 80%!	Ultimate	Red		Dragon Man 	Vaccine	ME	B	820	700	430	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)Has the abilities "grappling" and "flame". (O)The opponent loses its special abilities. 	III40 IV40 P30 U20
Omegamon X-Antibody 	Bo20	Bx-29 	War Greymon + Metal Garurumon	Ultimate	Red	Royal Knights	Holy Knight 	Vaccine	VB	B	1000	1000	580	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)Send one currently activated red frame card in the opponent's slots to the Dark Area (3 times max). 	III40 IV30 P20 U10
Holy Beast Great Cardinal Positions 	Bo20	Bo-1019 	Battle Phase (O)You may only place one of this card in your slots.		Blue	Holy Beast Formation	Program 							Send 2 cards from your hand to the Dark Area. You can use this card when your Digimon is Huanglongmon. Show the opponent that you have all four of Qinglongmon, Baihumon, Xuanwumon, and Zhuqiaomon in your hand, and regain 40 of your points. At the end of the turn stack it onto your point gauge.	
Particle Worm No. 8 	Bo20	Bo-1020 	Battle Phase (O)This card cannot receive any effects caused by blue frame cards.		Blue	Worm: Digimon Data Destruction Program 	Program 							While this card is activated, the opponent's Digimon belonging to Metal Empire have their final attack power after taking into account effects and abilities halved, and they cannot place any support Digimon in their support box. However, this effect does not activate when you are facing a red frame Digimon. Send this card to the Dark Area when your or your opponent's Digimon reaches the end of its lifespan (this card cannot be discarded by you).	
Torrent 	Bo20	Bo-1021 	Battle Phase		Blue	Weapon/Spear 	Item 							When your Digimon belongs to Deep Savers, add 200 to its A attack power (if your Digimon is an Aquatic Beast Man type, you can make your attack A regardless of the opponent's battle type). Send this card to the Dark Area when it is discarded by you, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Hacking 	Bo20	Bo-1022 	Battle Phase (O)You may only place one of this card in your slots.		Blue		Item 							Send 1 card from your hand to the Dark Area. You can use this card when your opponent is not Level III. Make your opponent draw 3 cards from the top of their Net Ocean. If there is a red frame Digimon card among them, it gets sent to the Dark Area (if any other cards are drawn, they are added to the opponent's hand). Send this card to the Dak Area at the end of the turn.	
Back Dimension 	Bo20	Bo-1023 	Battle Phase		Blue		Item 							You can use this card when your Digimon is a blue frame Ultimate level. For the turn during which this card is activated, all mentions of 'regain' on all cards are changed to 'reduce'. Send this card to the Dark Area at the end of the turn. 	
Armor Crush 	Bo20	Bo-1024 	Battle Phase (O)Cannot receive effects that cause it to be 'invalidated' or 'sent to the Dark Area'.		Blue	Weapon 	Item 							Ignore any effects or abilities that state 'cannot receive the effects of the opponent's Option cards', and send your opponent's Armor Evolution or Spirit Evolution Digimon to the Dark Area (excluding Digimon that have already finished battle). Send this card to the Dark Area when it is discarded by you or when your Digimon reaches the end of its lifespan.	
Twin Swords Gradalpha 	Bo20	Bx-30 	Battle Phase (O)This card cannot receive any effects caused by blue frame cards.		Red	Weapon/Sword 	Item 							You can use this card when your Digimon is non-Level III, and has the ability "grappling". Add 300 to your attack power when facing an opponent Digimon without the ability "grappling". When your Digimon is Grademon, you may stack one of the opponent's cards belonging to the 'Weapon' category onto their point gauge. Send this card to the Dark Area when your Digimon reaches the end of its lifespan.	
Juga-maru 	Bo20	Bx-31 	Battle Phase		Red	Weapon/Sword 	Item 							You can use this card when your Digimon is non-Level III. Add 200 to the attack power of your Digimon with the ability "grappling" or "proud". If your Digimon is a Level IV Beast Man type, instead of 200, add 300 to your attack power. Send this card to the Dark Area at the end of the turn.	
Digital World Crisis 	Bo20	Bx-32 	Battle Phase (O)Cannot receive any effects caused by blue frame cards.		Red		Program 							Send 1 card from your hand to the Dark Area. Send all currently activated blue frame Field cards in the opponent's slots to the Dark Area. While this card is active, reduce the attack power of the opponent's blue frame Digimon by 100. Send this card to the Dark Area when it is discarded by you or when your Digimon reaches the end of its lifespan.	
Yggdrasill 	Bo20	Bx-33 	Evolution Phase (O)Place this card in slot 3.		Red		Field 							Send 3 cards from your Net Ocean to the Dak Area. The red frame card placed in your slot 1 cannot receive the effects caused by the opponent's blue frame cards. Send this card to the Dark Area when your or your opponent's Digimon reaches the end of its lifespan, or when another Field card turns face-up in your slots.	
New Digital World NDW 	Bo20	Bx-34 	Evolution Phase (O)Cannot receive any effects caused by blue frame cards.		Red		Field 							You can use this card when your Digimon is red frame and Level IV, Perfect, or Ultimate level. You may reduce your lost points by 10 (however, it cannot become zero). Send this card to the Dark Area when your Digimon reaches the end of its lifespan, or when another Field card turns face-up in your slots.	
X-Evolution! 	Bo20	Bx-35 	Battle Phase (O)Cannot receive any effects caused by blue frame cards.		Red	X-Evolution	Program 							Send 3 cards from your Net Ocean to the Dark Area. Evolve your Digimon into a red frame Digimon of the next level from your hand with Winning Percentage: 40%! or Winning Percentage: 60%! in its evolution requirements. Send this card to the Dark Area at the end of the turn.	
Omegamon's Attack 	Bo20	Bx-36 	Preparation Phase (O)Cannot receive any effects caused by blue frame cards. 		Red		Program							Send 1 red frame Omegamon card to the Dark Area. Check the opponent's hand, and send all red frame Digimon in their hand to the Dark Area. Send this card to the Dark Area at the end of the preparation phase.	
