Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Gazimon	Bo9	Bo-415	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Mammal	Virus	NSo	B	360	240	160	(O)Has the ability "underground". (O)During your preparation phase, you may discard two Level III Digimon cards from your hand, and invalidate one currently active Field Option card.	III20 IV10 P10 U10
Solarmon	Bo9	Bo-416	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Machine	Vaccine	ME	A	360	230	180	Cannot receive the effects of 'Dark Tower' (This is not a special ability). (O)Has the ability "sky".	III20 IV10 P10 U10
Elecmon	Bo9	Bo-417	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Mammal	Virus	NSp	C	330	240	190	Cannot receive the effects of 'Dark Tower' (This is not a special ability). (O)Has the ability "underground".	III20 IV10 P10 U10
Otamamon	Bo9	Bo-418	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Amphibian	Data	NSp	B	370	220	170	Cannot receive the effects of 'Dark Tower' (This is not a special ability). (O)Has the ability "underwater".	III20 IV10 P10 U10
Bomber Nanimon	Bo9	Bo-419	Tyumon + XXX Elecmon + X Lopmon + XX	IV	Blue		Invade	Virus	UK	C	320	280	190	Cannot receive the effects of 'Dark Tower' (This is not a special ability). (O)When you lose the battle, you may discard one card from your hand and send the opponent's non-Level III Digimon to the Dark Area.	III10 IV10 P10 U10
Prince Mamemon	Bo9	Bo-420	Metal Mamemon + Winning Percentage: 60%! Giromon + Winning Percentage: 60%! Tekkamon + Winning Percentage: 60%!	Ultimate	Blue		Mutant	Data	UK	B	560	520	370	(O)During battle, invalidate one of the opponent's 'Unknown' cards and send it to the Dark Area.	III40 IV30 P20 U10
Agumon	Bo9	Bo-421	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Reptile	Vaccine	VB	C	340	230	130	(O)Has the ability "underground". (O)During your preparation phase, you may discard two Level III Digimon cards from your hand, and invalidate one currently active Field Option card.	III20 IV10 P10 U10
V-mon	Bo9	Bo-422	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Small Dragon	Vaccine	NSp	C	360	250	140	Cannot receive the effects of 'Dark Tower' (This is not a special ability). (O)Has the ability "underground".	III20 IV10 P10 U10
Tentomon	Bo9	Bo-423	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Insect	Vaccine	NSp	B	380	220	200	(O)Has the ability "sky". (O)During your preparation phase, you may discard two Level III Digimon cards from your hand, and invalidate one currently active Field Option card.	III20 IV10 P10 U10
Betamon	Bo9	Bo-424	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Amphibian	Virus	NSp	A	340	230	170	Cannot receive the effects of 'Dark Tower' (This is not a special ability). (O)Has the ability "underwater".	III20 IV10 P10 U10
Piyomon	Bo9	Bo-425	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Chick	Vaccine	WG	C	370	260	160	(O)Has the ability "sky". (O)During your preparation phase, you may discard two Level III Digimon cards from your hand, and invalidate one currently active Field Option card.	III20 IV10 P10 U10
Keramon	Bo9	Bo-426	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Unknown	Unknown	DA	A	390	240	110	Cannot receive the effects of 'Dark Tower' (This is not a special ability). (O)Has the abilities "sky" and "underground".	III20 IV10 P10 U10
Chrysalimon	Bo9	Bo-427	Keramon + OOO	IV	Blue		Unknown	Unknown	DA	A	410	390	220	Cannot receive the effects of 'Dark Tower' (This is not a special ability). The evolution requirements cannot be ignored. (O)Has the ability "underground".	III20 IV10 P10 U10
Infermon	Bo9	Bo-428	Chrysalimon + Winning Percentage: 40%!	Perfect	Blue		Unknown	Unknown	DA	A	480	430	380	The evolution requirements cannot be ignored. (O)During battle, for every face-down card in your slots that was sent to the Dark Area by your opponent, immediately reduce your opponent's points by 10.	III30 IV20 P10 U10
Diablomon	Bo9	Bo-429	Infermon + Winning Percentage: 40%!	Ultimate	Blue		Unknown	Unknown	DA	B	550	540	440	The evolution requirements cannot be ignored. Cannot lose its special abilities, and cannot receive the effects of 'The Time Shock!!'. (O)A cannot go to zero; during battle, you may discard one Digimon card belonging to Dark Area from your hand and double your attack power (1 card max).	III30 IV20 P20 U10
Armagemon	Bo9	Bo-430	Infermon + Winning Percentage: 80%!	Ultimate	Blue		Unknown	Unknown	DA	B	700	700	550	The evolution requirements cannot be ignored. Cannot lose its special abilities, and cannot receive the effects of 'The Time Shock!!'. (O)During battle, halve the attack power of the opponent's Digimon that appears using Appearance Requirements, and the opponent's Omegamon.	III40 IV40 P30 U20
Holy Angemon	Bo9	Bo-431	Rhinomon + Winning Percentage: 40%! Swanmon + Winning Percentage: 40%! Harpymon + Winning Percentage: 40%!	Perfect	Blue		Archangel	Vaccine	VB	B	500	460	360	(O)All Digimon cannot receive the effects of Field Option cards.	III30 IV20 P10 U10
Magnamon	Bo9	Bo-432	Armor Evolution V-mon + Digimental of Miracles	IV	Blue		Holy Knight	Vaccine	ME	C	500	410	300	(O)The opponent loses its special abilities. (O)For every Digimon card you discard from your hand, add 80 to your attack power.	III30 IV20 P10 U10
Paildramon	Bo9	Bo-433	Maildramon + Winning Percentage: 40%! Fladramon + Winning Percentage: 40%! Chamelemon + Winning Percentage: 40%!	Perfect	Blue		Dragon Man	Data	NSp	B	520	450	310	(O)All Digimon cannot receive the effects of Field Option cards.	III30 IV20 P10 U10
Marin Devimon	Bo9	Bo-434	Depthmon + Winning Percentage: 40%! Seahomon + Winning Percentage: 40%! Orcamon + Winning Percentage: 40%!	Perfect	Blue		Aquatic Beast Man	Virus	DS	B	560	460	300	(O)All Digimon cannot receive the effects of Field Option cards.	III30 IV20 P10 U10
Metal Seadramon	Bo9	Bo-435	Hangyomon + Winning Percentage: 60%! Waru Seadramon + Winning Percentage: 60%! Dagomon + Winning Percentage: 60%!	Ultimate	Blue		Cyborg	Data	DS	A	540	560	380	(O)During battle, you may discard one Digimon card belonging to Deep Savers from your hand, and double your attack power (1 card max).	III40 IV30 P20 U10
Mugendramon	Bo9	Bo-436	Skull Greymon + Winning Percentage: 60%! Andromon + Winning Percentage: 60%! Vermillimon + Winning Percentage: 60%!	Ultimate	Blue		Machine	Virus	ME	B	590	530	390	(O)During battle, invalidate one of the opponent's 'Sky City' cards, and send it to the Dark Area.	III40 IV30 P20 U10
War Greymon	Bo9	Bo-437	Metal Greymon + Winning Percentage: 60%! Piccolomon + Winning Percentage: 60%! Volcamon + Winning Percentage: 40%!	Ultimate	Blue		Dragon Man	Vaccine	VB	C	540	530	410	Cannot lose its special abilities. (O)During battle, you may discard one Metal Garurumon card from your hand and double your attack power (1 card max).	III40 IV30 P20 U10
Imperialdramon	Bo9	Bo-438	Paildramon + Winning Percentage: 60%! Triceramon + Winning Percentage: 60%! Aero V-dramon + Winning Percentage: 40%!	Ultimate	Blue		Ancient Dragon	Vaccine	NSp	C	600	550	350	(O)During battle, invalidate one of the opponent's 'Infinity Mountain' cards, and send it to the Dark Area.	III40 IV30 P20 U10
Xuanwumon	Bo9	Bo-439	Starting from the third turn that the opponent's Field Option card has been turned face-up (switching in is counted as one turn), at the start of the battle, discard one 'Winning Percentage: 80%!' card from your hand, and make Xuanwumon appear from your hand.	Ultimate	Blue		Holy Beast	Vaccine	NSp	A	650	550	440	(O)The opponent loses its special abilities. (O)When this card makes its appearance, send all currently active cards in the opponent's slots to the Dark Area; for each card sent, add 50 to your attack power.	III20 IV20 P20 U20
Venom Vamdemon	Bo9	Bo-440	Vamdemon + Winning Percentage: 60%! Super Starmon + Winning Percentage: 60%! Mummymon + Winning Percentage: 60%!	Ultimate	Blue		Demon Beast	Virus	NSo	B	590	510	370	Cannot lose its special abilities. (O)During battle, invalidate one of the opponent's 'The Dark Aristocrat's Mansion' cards, and send it to the Dark Area.	III40 IV30 P20 U10
Matrix Conversion!!	Bo9	Bo-441	Evolution Phase (O)This card is activated at the very end of your evolution phase, and cannot be used at any other timing. (O)Choose two cards from your hand and send them to the Dark Area.		Blue		Program							(O)Send one Imperialdramon: Fighter Mode card from your Digimon box to the Dark Area, and make an Imperialdramon appear from your hand in your Digimon box (if it is an Imperialdramon (Vaccine attribute), add 100 to its attack power just for this turn). (O)This card can only be used when you have an Imperialdramon: Fighter Mode in your Digimon box, and an Imperialdramon in your hand. Send this card to the Dark Area immediately after use.	
Shining Evolution!!	Bo9	Bo-442	Evolution Phase (O)Send this card face-down from your hand to your evolution requirements box. (O)Choose two cards from your hand and send them to the Dark Area.		Blue		Program							(O)Evolve your Digimon into a Digimon of the next level with 'O', 'OO', 'OOO', 'Winning Percentage: 40%!', 'Winning Percentage: 60%!', or 'Jogress with a Level IV Digimon' in its evolution requirements (excluding Ultimate level Digimon). (O)This card may be used to fuse your Digimon into a Digimon with 'Digimental of Fate' in its fusion requirements. After that, send one card from your hand to the Dark Area (3 cards total).	
Strength Plug-In W	Bo9	Bo-443	Battle Phase (O)You may only place one of this card in your slots.		Blue		Item							(O)Add 50 to your attack power. (O)If your Digimon has any special abilities that add 20, 30, 40, or 50 to their attack power, change that value to 100 instead (This cannot be used on the special abilities of Digimon that fused using the Digimental of Miracles/Fate). After that, choose one card from your hand and send it to the Dark Area. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Offense Plug-In V	Bo9	Bo-444	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'The Dark Aristocrat's Mansion'.		Blue		Item							(O)Add 300 to the attack power of your Digimon with the ability 'Recover 30 of your points when you evolve into this Digimon', or your Digimon with no special abilities. After that, choose one card from your hand and send it to the Dark Area. (O)This card can only be used when your Digimon is Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
High Speed Plug-In H	Bo9	Bo-445	Battle Phase (O)You may only place one of this card in your slots.		Blue		Item							(O)When your attack is B, your attack power becomes the same as your attack A. After that, choose one card from your hand and send it to the Dark Area. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Defense Plug-In F	Bo9	Bo-446	Battle Phase (O)You may only place one of this card in your slots.		Blue		Item							(O)Your Digimon becomes unable to receive the effects of the opponent's Field option cards. After that, choose one card from your hand and send it to the Dark Area. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Digimental Boost	Bo9	Bo-447	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'No Items Allowed!'.		Blue		Item							(O)When your Digimon has 'Digimental of Courage', 'Digimental of Friendship', or 'Digimental of Love' in its fusion requirements, just once, you may send one Digimental card from your hand that matches the Digimental in your Digimon's evolution requirements to the Dark Area, and immediately reduce the opponent's points by 10. (O)At the end of the phase during which this card was used, send it to the Dark Area.	
Power Charger	Bo9	Bo-448	Battle Phase		Blue		Item							(O)Add 30 to the attack power of your Level III Digimon, and 80 to the attack power of your Level IV Digimon. (O)This card can only be used when your Digimon is Level III or Level IV. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Super Charger	Bo9	Bo-449	Battle Phase (O)Choose two cards from your hand and send them to the Dark Area.		Blue		Item							(O)Add 200 to the attack power of your Perfect level Digimon, and its A cannot go to zero. (O)This card can only be used when your Digimon is Perfect level. (O)While this card will remain in its slot until your Digimon loses a battle or reaches the end of its lifespan, or when it is discarded by you or invalidated by the opponent, at the end of the turn after the turn during which this card was used, send it to the Dark Area.	
Max Charger	Bo9	Bo-450	Battle Phase (O)You may only place one of this card in your slots. (O)Choose two Digimon cards from your hand and send them to the Dark Area.		Blue		Item							(O)Your Ultimate level Digimon's A cannot go to zero, and its attack power is doubled (however, your attack power will not be quadrupled even if you use this card twice). (O)This card can only be used when your Digimon is Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Jumper ROM	Bo9	Bo-451	Point Calculation Phase (O)You may only place one of this card in your slots.		Blue		Item							(O)For the next turn only, the upper limit of your hand becomes 4, and add 100 to your attack power (if your hand has more than 4 cards in it, adjust it during the preparation phase so that there are only 4 cards in your hand). (O)This card cannot be used when your Digimon is Level III. (O)At the end of the turn after the turn during which this card was used, send it to the Dark Area.	
Jumper Board	Bo9	Bo-452	Point Calculation Phase (O)You may only place one of this card in your slots.		Blue		Item							(O)For the next turn only, the upper limit of your hand becomes 8. (O)This card cannot be used when your Digimon is Level III. (O)At the end of the turn after the turn during which this card was used, send it to the Dark Area.	
