Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Magna Garurumon 	Bo26	Bo-1211 	Beowolfmon + Winning Percentage: 60%! Garmmon + Perfect Digimon Magnamon + Hybrid Digimon	Hybrid	Blue		Cyborg 	Data	ME	B	800	800	530	Ultimate-class Cannot lose its special abilities. (O)Has the ability "sky". (O)You may check the opponent's hand, and stack all cards belonging to the 'Digivice' category in their hand onto their point gauge. 	III40 IV30 P30 U20
Chaosmon 	Bo26	Bo-1212 	Darkdramon + Bantyo Liomon Mercurymon + Ultimate Digimon (O)At the end of the turn after the turn during which evolution took place, send this card to the Dark Area.	Ultimate	Blue		Unique 	Vaccine	UK	A	1100	1100	680	Cannot lose its special abilities. Cannot receive the effects of Option Cards in the Category Worm. (O)Check the opponent's hand, and send all red frame Ultimate level Digimon cards in their hand to the Dark Area. 	III50 IV50 P40 U40
Agumon X-Antibody 	Bo26	Bx-172 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Red		Dinosaur 	Vaccine	Nsp	B	410	330	230	(S)Add 300 to the attack power of your Digimon whose attack is B or C. (O)Has the ability "flame". (O)You can make your attack C regardless of the opponent's battle type. 	III20 IV10 P10 U10
Gabumon X-Antibody 	Bo26	Bx-173 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Red		Beast 	Data	Nsp	B	400	380	190	(S)Add 400 to the attack power of your Nature Spirits or Unknown Digimon. (O)Cannot receive the effects of the opponent's "Revelation of Hidden Power!!" card. 	III20 IV10 P10 U10
Gottsumon X-Antibody 	Bo26	Bx-174 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Red		Mineral 	Data	Nso	B	400	340	260	(S)Add "hungry" to the opponent Digimon's abilities. (O)Until the end of the turn during which you made a Level III switch with this Digimon, add 300 to your attack power. 	III20 IV10 P10 U10
Greymon X-Antibody 	Bo26	Bx-175 	Agumon + OO Gottsumon + OO Toy Agumon + OO	IV	Red		Dinosaur 	Vaccine	Nsp	A	500	440	320	(S)Add 400 to the attack power of your Digimon whose attack is A or C. (O)Has the ability "flame". (O)You can make your attack A regardless of the opponent's battle type. 	III30 IV20 P10 U10
Garurumon X-Antibody 	Bo26	Bx-176 	Gabumon + XX Bakumon + OX Gottsumon + OX	IV	Red		Beast 	Vaccine	Nso	A	480	510	300	(S)Add 'Royal Knights' to the opponent Digimon's groups.  (O)When the opponent's Digimon belongs to Nightmare Soldiers, add 300 to your attack power.  	III30 IV20 P10 U10
Metal Greymon X-Antibody 	Bo26	Bx-177 	Greymon + Winning Percentage: 60%! Tyranomon + Winning Percentage: 60%! Stingmon + Winning Percentage: 60%! 	Perfect	Red		Cyborg 	Vaccine	ME	B	700	660	500	(S)Add 450 to the attack power of your Digimon with the ability "grappling". (O)Has the ability "grappling". (O)You can make your attack B or C regardless of the opponent's battle type. 	III40 IV30 P20 U10
Were Garurumon X-Antibody 	Bo26	Bx-178 	Garurumon + Winning Percentage: 60%! Wizarmon + Winning Percentage: 60%! Dobermon + Winning Percentage: 60%!	Perfect	Red		Beast Man 	Data	Nsp	B	650	730	450	(S)Add 500 to the attack power of your Nature Spirits or Ultimate level Digimon. (O)At the end of the phase during which you evolved into this Digimon, you may discard any unwanted cards from your slots and set your Option cards again. 	III40 IV30 P20 U10
Omegamon X-Antibody 	Bo26	Bx-179 	War Greymon + Ultimate Digimon Metal Garurumon + Ultimate Digimon (O)At the end of the turn after the turn during which evolution took place, send this card to the Dark Area. 	Ultimate	Red	Royal Knights	Holy Knight 	Vaccine	VB	A	1100	1100	620	Cannot lose its special abilities. (O)Has the abilities "sky" and "proud". (O)The opponent loses its special abilities. (O)You may stack all of the opponent's support Digimon onto their point gauge. 	III50 IV40 P30 U20
Tailmon X-Antibody 	Bo26	Bx-180 	Plotmon + OO Kudamon + OO Gabumon + OO	IV	Red		Holy Beast 	Vaccine	Nsp	A	530	410	300	(S)Add 450 to the attack power of your Nature Spirits or Demon Man type Digimon. (O)When you evolve to this Digimon, search your Net Ocean for one Wizarmon card, and add it to your hand (after that, shuffle your Net Ocean). 	III30 IV20 P10 U10
Seadramon X-Antibody 	Bo26	Bx-181 	Betamon + XX Swimmon + OX Agumon + XX 	IV	Red		Aquatic 	Data	DS	B	490	470	340	(S)Add 450 to the attack power of your Digimon with the ability "underwater". (O)Has the ability "underwater". (O)Only twice during battle, you may invalidate one of the opponent's Program Option cards. 	III30 IV20 P10 U10
Magnamon X-Antibody 	Bo26	Bx-182 	V-mon + Winning Percentage: 40%! Kudamon + Winning Percentage: 40%! 	IV	Red	Royal Knights	Holy Knight 	Vaccine	VB	A	540	470	440	Cannot lose its special abilities. (O)Cannot receive the effects of the opponent's Option cards. (O)Halve the opponent's final attack power, after taking into account effects and abilities. 	III30 IV20 P10 U10
Triceramon X-Antibody 	Bo26	Bx-183 	Monochromon + Winning Percentage: 60%! Igamon + Winning Percentage: 60%! Tailmon + Winning Percentage: 60%!	Perfect	Red		Ceratopsian 	Data	Nsp	B	700	610	500	(S)Add 500 to the attack power of your Nature Spirits or Ultimate level Digimon. (O)When you evolve into this Digimon, return three cards from the bottom of your Dark Area to your Net Ocean and shuffle it. 	III40 IV30 P20 U10
Mamemon X-Antibody 	Bo26	Bx-184 	Igamon + Winning Percentage: 60%! Greymon + Winning Percentage: 60%! Stingmon + Winning Percentage: 60%! 	Perfect	Red		Mutant 	Data	UK	B	600	600	460	(S)The opponent cannot receive any attack power modifications from their support Digimon. (O)When your support Digimon belongs to Unknown, add 400 to your attack power. 	III30 IV20 P20 U10
Rosemon X-Antibody 	Bo26	Bx-185 	Lilimon + Winning Percentage: 80%! Were Garurumon + Winning Percentage: 80%! Jyagamon + Perfect Digimon	Ultimate	Red		Fairy 	Data	Nsp	B	800	740	500	Cannot lose its special abilities. (O)You may stack three face-down cards in your slots onto your point gauge, and change the opponent's points to become the same as yours. 	III40 IV30 P20 U20
Megalo Growmon X-Antibody 	Bo26	Bx-186 	Growmon + Winning Percentage: 60%! Greymon + Winning Percentage: 60%! Tyranomon + Winning Percentage: 60%! 	Perfect	Red		Cyborg 	Virus	ME	C	720	650	480	(S)Add 450 to the attack power of your Digimon with the ability "sky". (O)Has the ability "grappling". (O)Discard one red frame Digimon from your hand and double your attack power (1 card max).  	III40 IV30 P20 U10
Dukemon X-Antibody 	Bo26	Bx-187 	Megalo Growmon + Winning Percentage: 80%! Metal Greymon + Winning Percentage: 80%!	Ultimate	Red	Royal Knights	Holy Knight 	Virus	ME	C	880	700	560	Cannot lose its special abilities. (O)Has the ability "sky". (O)For every 'Aegis' card the opponent uses, immediately lower their points by 20. 	III40 IV30 P30 U10
Ulforce V-dramon X-Antibody 	Bo26	Bx-188 	Aero V-dramon + Winning Percentage: 80%! Tyilinmon + Winning Percentage: 80%!	Ultimate	Red	Royal Knights	Holy Knight 	Vaccine	VB	A	850	800	630	Cannot lose its special abilities. (O)Has the abilities "sky" and "grappling". (O)When facing a blue frame Ultimate level Digimon, or a red frame Digimon, double your attack power. 	III50 IV40 P30 U40
Counter Attack 	Bo26	Bo-1213 	Battle Phase 		Blue		Program 							You can use this card when your Digimon is Ultimate level. When your opponent's attack is A, double your attack power. After that, if you win the battle, further reduce the opponent's points by 20. Send this card to the Dark Area at the end of the battle phase.	
Cracker!! 	Bo26	Bo-1214 	Battle Phase (O)You may only place one of this card in your slots. (O)Cannot receive the effects of 'Programs being invalidated'. 		Blue		Program 							You can use this card when your Digimon is Perfect, Ultimate, or Hybrid level. Have your opponent draw 3 cards from the top of their Net Ocean. For every Option card that is drawn, reduce the opponent's points by 10 (return the drawn cards to the Net Ocean and shuffle it). Stack it onto the point gauge immediately after use.	
Elaborate Tactics! 	Bo26	Bo-1215 	Battle Phase (O)You may only place one of this card in your slots. (O)Cannot receive the effects of 'Programs being invalidated'.		Blue		Program 							Send 2 cards from your hand to the Dark Area. You may invalidate one of the opponent's Item, Program or Field Option cards before it takes effect and send it to the Dark Area. Send this card to the Dark Area at the end of the battle phase.	
Future Potential!! 	Bo26	Bo-1216 	Evolution Phase (O)Send this card face-down from your hand or slot to your evolution requirements box. (O)Cannot receive any effects caused by blue frame cards.		Blue	Evolution	Program							Send 2 cards from your hand to the Dark Area. You can use this card when your Digimon is Level IV or Hybrid level. Ignore the evolution requirements and evolve your Digimon into a Perfect level or Hybrid level Digimon. Send this card to the Dark Area at the end of the evolution phase.	
