Name	Set	ImageFile	Card Number	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Qinglongmon	Bo11	Bo-536	Bo-536	During battle, when you have either a Mihiramon, Andiramon or Majiramon in your Digimon box, discard one of the two remaining cards from your hand, and you can make Qinglongmon appear from your hand.	Ultimate	Blue		Holy Dragon	Data	UK	A	630	560	410	Cannot lose its special abilities. (O)During battle, for every Mihiramon, Andiramon or Majiramon card that you discard from your hand, add 200 to your attack power.	III20 IV20 P20 U20
Omegamon	Bo11	Bo-537	Bo-537	During battle, when your Digimon is Level IV, and your points are 30 and below, activate the 'The Dimension Crossing Hero!!' card in your slot and play this card from your hand. This card is sent to the Dark Area at the end of the turn.	Ultimate	Blue		Holy Knight	Vaccine	VB	C	990	700	600	Cannot lose its special abilities. (O)The opponent loses its special abilities. (O)Regain 30 points when you make this Digimon appear.	III40 IV40 P30 U30
Digimental Boost	Bo11	Bo-538	Bo-538	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'No Items Allowed!'.		Blue		Item							(O)When your Digimon has 'Digimental of Light', 'Digimental of Hope', or 'Digimental of Kindness' in its fusion requirements, just once, you may send one Digimental card from your hand that matches the Digimental in your Digimon's evolution requirements to the Dark Area, and immediately reduce the opponent's points by 10. (O)At the end of the phase during which this card was used, send it to the Dark Area.	
Invalidation Plug-In P	Bo11	Bo-539	Bo-539	Battle Phase		Blue		Item							(O)Send one currently active Program Option card in your opponent's slots to the Dark Area. (O)You may only use this card during your turn; this card cannot invalidate the opponent's Option cards before they take effect. (O)At the end of the battle phase during which this card was used, send it to the Dark Area.	
Strength Plug-In O	Bo11	Bo-540	Bo-540	Battle Phase		Blue		Item							(O)Immediately reduce your points by 30. After that, if you still have points left, add 450 to your attack power, and if you win the battle, further reduce the opponent's points by 30. (O)This card can only be used when your Digimon is Perfect level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Thor Hammer	Bo11	Bo-541	Bo-541	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue		Item							(O)Add 100 to the attack power of your Digimon with the ability "grappling" (if your Digimon belongs to Deep Savers, further add 300 to its attack power). (O)This card cannot be used when your Digimon is Level III. (O)This card remains in its slot and continues its effects until it is discarded by you or invalidated, or when your Digimon is sent to the Dark Area (including when it loses a battle or reaches the end of its lifespan).	
Battle Tomahawk	Bo11	Bo-542	Bo-542	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue		Item							(O)Add 200 to the attack power of your Digimon with the ability "grappling" (if your Digimon belongs to Nightmare Soldiers, further add 100 to its attack power). (O)This card can only be used when your Digimon is Perfect or Ultimate level. (O)This card remains in its slot and continues its effects until it is discarded by you or invalidated, or when your Digimon is sent to the Dark Area (including when it loses a battle or reaches the end of its lifespan).	
Aero Wing	Bo11	Bo-543	Bo-543	Battle Phase		Blue		Item							(O)Your Digimon gains the ability "sky" (if your Digimon has the word 'dragon (Ankylosaur/Ceratopsian/Dinosaur/Plesiosaur/Pterosaur/Stegosaur included)' in its type, it also gains the ability "grappling" and has 100 added to its attack power). (O)This card cannot be used when your Digimon is Level III. (O)This card remains in its slot and continues its effects until it is discarded by you or invalidated, or when your Digimon loses a battle or reaches the end of its lifespan.	
Grapple Chip	Bo11	Bo-544	Bo-544	Battle Phase (O)You may only place one of this card in your slots.		Blue		Item							(O)When your Digimon has the ability "grappling", double the opponent's lost points. After point calculation, regardless of whether you won or lost, reduce your points by 10. (O)This card remains in its slot and continues its effects until it is discarded by you or invalidated, or when your Digimon is sent to the Dark Area (including when it loses a battle or reaches the end of its lifespan).	
Aegis	Bo11	Bo-545	Bo-545	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'cannot receive the effects of Option cards' or 'cannot use Option cards'.		Blue		Item							(O)Draw two cards from the top of the opponent's Net Ocean. For every Option card you draw, reduce the opponent's points by 10 (the drawn cards get sent to the Dark Area). (O)This card can only turn face-up when your points are 30 and below; while it is active, if the opponent removes this card from its slot, immediately reduce the opponent's points by 20. (O)This card remains in its slot until it is discarded by you, invalidated, or when your Digimon reaches the end of its lifespan. After that, it is stacked on top of your point gauge.	
Matrix Conversion!!	Bo11	Bo-546	Bo-546	Evolution Phase (O)This card is activated at the very end of your evolution phase, and cannot be used at any other timing. (O)Choose one card from your hand and send it to the Dark Area.		Blue		Program							(O)Send one Venom Vamdemon card from your Digimon box to the Dark Area, and make Belial Vamdemon appear from your hand in your box. Alternatively, send one Diablomon card from your Digimon box to the Dark Area, and make Armagemon appear from your hand in your box. (O)This card can only be used when you have a Venom Vamdemon or Diablomon in your Digimon box, and a Belial Vamdemon or Armagemon in your hand. (O)Send this card to the Dark Area immediately after use.	
Slot Blast!	Bo11	Bo-547	Bo-547	Battle Phase (O)Send this card out face-up; cannot receive the effects of 'Emergency Program Halt!'.		Blue		Program							(O)When a card gets removed from your or your opponent's slot (including this card) due to the effects of the opponent's Option cards, regardless of turn order or how many cards were removed from the slots, just once, immediately reduce the opponent's points by 20. (O)At the end of the turn during which your Digimon reaches the end of its lifespan, or your opponent's points get depleted due to the effects of this card, send this card to the Dark Area.	
Overflow Virus!!	Bo11	Bo-548	Bo-548	Preparation Phase		Blue		Program							(O)For the duration of the turn during which this card is activated, all Digimon lose the ability "sky". (O)This card cannot be used when your Digimon is Level III. (O)At the end of the turn during which this card was used, send it to the Dark Area (after that, all lost "sky" abilities are returned to normal).	
Deep Savers	Bo11	Bo-549	Bo-549	Evolution Phase (O)This card cannot be discarded by you.		Blue		Field							(O)For all Digimon that do not belong to Deep Savers or have a different background from this card, for every Option card they turn face-up, send the top two cards of their Net Ocean to the Dark Area. (O)This card remains in its slot and continues its effects until your Digimon reaches the end of its lifespan, or until this card is invalidated. However, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
