Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Ankylomon	Bo10	Bo-474	Armadimon + OO Psychemon + OO	IV	Blue		Ankylosaur	Vaccine	NSp	C	480	400	270	(O)Has the ability "underground". (O)When the opponent has the ability "grappling", add 50 to your attack power.	III20 IV10 P10 U10
Atlur Kabuterimon	Bo10	Bo-475	Kabuterimon + Winning Percentage: 40%! Searchmon + Winning Percentage: 40%! Butterflamon + Winning Percentage: 40%!	Perfect	Blue		Insect	Data	NSp	C	530	440	330	(O)Only once during battle, you may invalidate one of the opponent's Program Option cards before it takes effect.	III30 IV20 P20 U10
Aero V-dramon	Bo10	Bo-476	V-dramon + Winning Percentage: 40%! Gold V-dramon + Winning Percentage: 40%!	Perfect	Blue		Holy Dragon	Vaccine	WG	B	520	470	330	(O)Only once during battle, you may invalidate one of the opponent's Program Option cards before it takes effect.	III30 IV30 P10 U10
Shakkoumon	Bo10	Bo-477	Jogress Evolution Ankylomon + Angemon	Perfect	Blue		Mutant	Data	UK	C	470	440	480	(O)Only once during battle, you may invalidate one of the opponent's Program Option cards before it takes effect.	III30 IV20 P10 U10
Vermillimon	Bo10	Bo-478	Monochromon + Winning Percentage: 40%! Togemogumon + Winning Percentage: 40%! Stegomon + Winning Percentage: 40%!	Perfect	Blue		Ankylosaur	Data	NSp	A	510	460	420	(O)The opponent loses its special abilities. (O)Only once during battle, you may invalidate one of the opponent's Program Option cards before it takes effect.	III30 IV20 P10 U10
Blue Meramon	Bo10	Bo-479	Meramon + Winning Percentage: 40%! Fladramon + Winning Percentage: 40%! Lynxmon + Winning Percentage: 40%!	Perfect	Blue		Flame	Data	NSo	A	540	450	280	(O)The opponent loses its special abilities. (O)Only once during battle, you may invalidate one of the opponent's Program Option cards before it takes effect.	III30 IV20 P10 U10
Deathmon	Bo10	Bo-480	During battle, when the opponent is a non-Level III, send your Deathmon (Data attribute) from your Digimon box to the Dark Area, make this card appear from your hand, and resume the battle.	Ultimate	Blue		Demon Lord	Virus	DA	B	660	530	420	Cannot lose its special abilities. (O)The opponent loses its special abilities. (O)A cannot go to zero; add 400 to your attack power when facing a Vaccine attribute Digimon.	III40 IV30 P30 U20
Belial Vamdemon	Bo10	Bo-481	Venom Vamdemon + Devitamamon (O)You may carry out the fusion after placing Venom Vamdemon in the Digimon box, and placing Devitamamon in the evolution requirements box. This Digimon is sent to the Dark Area at the end of the turn after the turn during which fusion took place.	Ultimate	Blue		Demon Lord	Virus	NSo	C	720	600	550	The fusion requirements cannot be ignored. Cannot lose its special abilities. (O)Cannot receive the effects of the opponent's Option cards. (O)A cannot go to zero.	III40 IV30 P30 U30
Plesiomon	Bo10	Bo-482	Whamon Perfect + Winning Percentage: 60%! Marin Devimon + Winning Percentage: 60%! Dagomon + Winning Percentage: 60%!	Ultimate	Blue		Plesiosaur	Data	DS	A	640	510	400	(O)Has the ability "underwater". (O)Change the part of the description of your 'I'll Pull You Down to the Bottom of the Ocean!!' that states 'Perfect level' to 'Ultimate level'.	III40 IV20 P20 U10
Marin Angemon	Bo10	Bo-483	Angewomon + Winning Percentage: 60%! Piccolomon + Winning Percentage: 60%! Digitamamon + Winning Percentage: 60%!	Ultimate	Blue		Fairy	Vaccine	DS	C	620	540	340	Cannot lose its special abilities. (O)Has the ability "underwater". (O)When facing a Digimon with the ability "sky", add 200 to your attack power.	III40 IV20 P20 U10
Pukumon	Bo10	Bo-484	Giromon + Winning Percentage: 60%! Anomalocarimon + Winning Percentage: 60%! Hangyomon + Winning Percentage: 60%!	Ultimate	Blue		Mutant	Virus	DS	B	550	600	350	(O)Has the ability "underwater". (O)Change the part of the effects of your 'Is it True...You Can't Fly?' from '20 points' to '30 points'.	III40 IV20 P20 U10
Rosemon	Bo10	Bo-485	Lilimon + Winning Percentage: 60%! Angewomon + Winning Percentage: 60%! Blue Meramon + Winning Percentage: 60%!	Ultimate	Blue		Fairy	Data	WG	A	600	500	320	This Digimon can use the card 'Counterattack!'. (O)Has the ability "sky". (O)Change the part of the description of your 'Counterattack!' card that states 'double' to 'triple'.	III30 IV30 P20 U10
Gran Kuwagamon	Bo10	Bo-486	Okuwamon + Winning Percentage: 60%! Dinobeemon + Winning Percentage: 60%! Chimairamon + Winning Percentage: 60%!	Ultimate	Blue		Insect	Virus	NSp	C	580	550	360	(O)Has the ability "sky". (O)Change the part of the effects of your 'Nose Dive from the Sky!' card from '+100' to '+200'.	III40 IV30 P20 U10
Skull Mammon	Bo10	Bo-487	Mammon + Winning Percentage: 60%! Master Tyranomon + Winning Percentage: 60%! Vermillimon + Winning Percentage: 60%!	Ultimate	Blue		Undead	Vaccine	NSo	B	600	550	290	(O)Has the ability "underground". (O)Change the part of the description of your 'Surprise Attack from Underground!' card that states 'double' to 'triple'.	III40 IV30 P20 U10
Zhuqiaomon	Bo10	Bo-488	At the start of the battle, when the opponent's slots are completely filled, and half or more of those cards are currently active, discard one 'Winning Percentage: 80%!' card from your hand, and make Zhuqiaomon appear from your hand.	Ultimate	Blue		Holy Bird	Virus	NSo	B	700	540	430	(O)The opponent loses its special abilities. (O)When this card makes its appearance, immediately send one of the cards in the opponent's slots to the Dark Area, and add 100 to your attack power.	III20 IV20 P20 U10
Slot Return	Bo10	Bo-489	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Emergency Program Halt!'.		Blue		Program							(O)Send any face-down cards in either your or your opponent's slots back to your/their hand, and send any face-up cards to the Dark Area. (O)This card can only be used when your Digimon is Vaccine attribute and Ultimate level. (O)Send this card to the Dark Area immediately after use.	
Supreme Connection!!	Bo10	Bo-490	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Emergency Program Halt!'.		Blue		Program							(O)When this card is removed from its slot by the effects of Option cards or special abilities while it is in the face-down state (including at the start of battle), regardless of whether you are first or second to attack, immediately send all of the cards in your opponent's slots to the Dark Area. (O)This card can only be used when your Digimon is Virus attribute, and Perfect or Ultimate level. (O)Right after this card is removed from its slot, send it to the Dark Area.	
The Sparkle of Fate!!	Bo10	Bo-491	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Emergency Program Halt!'.		Blue		Program							(O)Ignore the evolution requirements and evolve your Level III or Level IV Digimon into a Perfect level Digimon in your hand. After that, add 200 to your attack power. After evolution, send one 'Digimental of Fate' card from your hand to the Dark Area. (O)The Digimon that evolved with the use of this card cannot undergo any further evolution/transformation/fusion/appearance, and is sent to the Dark Area at the end of the turn. (O)At the end of the phase during which this card was used, send it to the Dark Area.	
The Wicked God's Advent!!	Bo10	Bo-492	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Emergency Program Halt!'.		Blue		Program							(O)Send one Composite type Digimon from your Digimon box to the Dark Area, and make one Wicked God type Digimon directly appear in your box from your hand (ignore the evolution requirements). For the turn during which it appeared, add 200 to your Digimon's attack power. After appearance, choose 6 cards from your hand and send them to the Dark Area. (O)This card can only be used when your Digimon is Ultimate level. (O)At the end of the phase during which this card was used, send it to the Dark Area.	
The Tower's Collapse!!	Bo10	Bo-493	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Emergency Program Halt!'.		Blue		Program							(O)When this card is activated, when there are 4 cards in your hand, and when either your or your opponent's Dark Tower card has been sent to the Dark Area during the turn, ignore the evolution requirements and make one Virus attribute Digimon directly appear in your Digimon box from your hand (no level restrictions). (O)The Digimon that appeared with the use of this card cannot undergo any further evolution/transformation/fusion/appearance, and is sent to the Dark Area after 3 turns have passed. (O)Send this card to the Dark Area immediately after use.	
Armor Texture!!	Bo10	Bo-494	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue		Program							(O)Ignore the fusion requirements and make your Digimon transform into a Level IV Digimon with the same name with 'Armor Evolution' in its fusion requirements in your evolution box. (O)This card cannot be used when your Digimon is Level III. (O)Send this card to the Dark Area immediately after use.	
Digimental Boost	Bo10	Bo-495	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'No Items Allowed!'.		Blue		Item							(O)When your Digimon has 'Digimental of Knowledge', 'Digimental of Sincerity', or 'Digimental of Purity' in its fusion requirements, just once, you may send one Digimental card from your hand that matches the Digimental in your Digimon's evolution requirements to the Dark Area, and immediately reduce the opponent's points by 10. (O)At the end of the phase during which this card was used, send it to the Dark Area.	
Offense Plug-In K	Bo10	Bo-496	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'No Items Allowed!'. (O)Choose 3 cards from your hand and send them to the Dark Area.		Blue		Item							(O)When your Digimon's A attack becomes zero (including by (A goes to 0)), revert the opponent's Digimon into the Level III Digimon it was before evolution. After that, add 'A cannot go to zero' to your Digimon's ability box (that ability disappears when this card is removed from its slot). (O)This card can only be used when your Digimon is Perfect or Ultimate level. (O)At the end of the phase during which this card was used, send it to the Dark Area.	
Defense Plug-In G	Bo10	Bo-497	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'No Items Allowed!'.		Blue		Item							(O)Immediately reduce your points by 10. After that, if you still have points left, all of the opponent's basic attacks A, B and C written on the card become zero. (O)This card can only be used when your Digimon is Ultimate level. (O)At the end of the phase during which this card was used, send it to the Dark Area.	
High Speed Plug-In T	Bo10	Bo-498	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'No Items Allowed!'.		Blue		Item							(O)You can make your attack A, B, or C, regardless of the opponent's battle type. (O)This card can only be used when your Digimon is Perfect level, and when there are 4 cards in your hand when this card is activated. (O)At the end of the phase during which this card was used, send it to the Dark Area.	
Search Engine	Bo10	Bo-499	Point Calculation Phase (O)You may only place one of this card in your slots.		Blue		Item							(O)Draw 5 cards from the top of the opponent's Net Ocean and let only yourself see the contents. If there are any Program Option cards among those 5 cards, choose one of them and send it to the Dark Area. (O)Return the remaining cards that you checked to the top of the opponent's Net Ocean, retaining the order that they were in. (O)This card can only be used when your Digimon is Level IV or Perfect level, and when you have 4 cards in your hand when this card is activated. (O)Send this card to the Dark Area immediately after use.	
Dukemon	Bo10	Bo-500	Megalo Growmon + Winning Percentage: 80%!	Ultimate	Blue		Holy Knight	Virus	VB	B	720	600	420	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)A cannot go to zero; you may discard one Digimon card belonging to Virus Busters and triple your attack power (1 card max).	III40 IV40 P30 U20
Dark City	Bo10	Bo-501	Evolution Phase (O)This card cannot be discarded by you.		Blue		Field							(O)Your Digimon with battle type C become unable to receive the effects of the opponent's (A goes to 0) from their attack C. (O)This card remains in its slot and continues its effects until your Digimon reaches the end of its lifespan, or until this card is invalidated. However, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
