Name	Set	ImageFile	Card Number	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Orochimon 	Bo18	Bo-879 	Bo-879 	Growmon + Winning Percentage: 40%! XV-mon + Winning Percentage: 40%! Greymon + Winning Percentage: 40%!	Perfect	Blue		Demon Dragon 	Virus	UK	B	480	470	460	(O)When the opponent is a Perfect level, add 200 to your attack power (excluding Digimon belonging to Unknown). 	III20 IV20 P20 U10
Doumon 	Bo18	Bo-880 	Bo-880 	Youkomon + Winning Percentage: 40%! Hanumon + Winning Percentage: 40%! Kabukimon + Winning Percentage: 40%!	Perfect	Blue		Demon Man 	Data	UK	C	540	510	340	(O)When the opponent is a Perfect level, add 200 to your attack power (excluding Digimon belonging to Unknown). 	III30 IV20 P10 U10
Jet Silphymon 	Bo18	Bo-881 	Bo-881 	Jogress Evolution: Shutumon + Fairymon / When you win in battle, your opponent takes the Lost Points of an Ultimate. 	Hybrid	Blue	Fusion Form	Cyborg 	Variable (same as the opponent)		A	720	670	600	For every two cards you discard from your hand, add 250 to your attack power. (O)The opponent loses its special abilities. 	III40 IV20 P20 U10
Crossmon 	Bo18	Bo-882 	Bo-882 	Parrotmon + Winning Percentage: 60%! Delumon + Winning Percentage: 60%! Garudamon + Winning Percentage: 60%! Chimairamon + Winning Percentage: 60%! 	Ultimate	Blue		Cyborg 	Vaccine	ME	C	620	600	410	(O)When facing Hououmon or Ornismon, add 600 to your attack power. 	III30 IV30 P20 U10
Shurimon 	Bo18	Bo-883 	Bo-883 	Hawkmon + O Plotmon + OX Goburimon + O 	IV	Blue		Mutant 	Data	UK	A	420	410	230	(S)When your points are 80 and below, send this card from your hand to your support box, and the opponent's Level IV Digimon loses their special abilities. 	III20 IV10 P10 U10
Kyukimon 	Bo18	Bo-884 	Bo-884 	Youkomon + Winning Percentage: 40%! Siesamon + Winning Percentage: 40%! Igamon + Winning Percentage: 40%! 	Perfect	Blue		Bewitching Beast 	Virus	UK	B	580	510	400	(O)When the opponent is a Perfect level, add 200 to your attack power (excluding Digimon belonging to Unknown). 	III30 IV20 P10 U10
Karatenmon 	Bo18	Bo-885 	Bo-885 	Shadramon + Winning Percentage: 40%! Shurimon + Winning Percentage: 40%! Kougamon + Winning Percentage: 40%! 	Perfect	Blue		Demon Man 	Virus	UK	C	570	450	340	(O)When the opponent is a Perfect level, add 200 to your attack power (excluding Digimon with the ability "flame"). 	III30 IV20 P10 U10
Kuzuhamon 	Bo18	Bo-886 	Bo-886 	Doumon + Winning Percentage: 60%! Bastemon + Winning Percentage: 60%! Pajiramon + Winning Percentage: 40%!	Ultimate	Blue		God Man 	Data	UK	A	600	560	410	(O)When the opponent is an Ultimate or Hybrid level, add 300 to your attack power (excluding Digimon belonging to Unknown). 	III40 IV30 P20 U20
Rhino Kabuterimon 	Bo18	Bo-887 	Bo-887 	Jogress Evolution Bolgmon + Blitzmon When you win in battle, your opponent takes the Lost Points of an Ultimate. 	Hybrid	Blue	Fusion Form	Insect 	Variable (same as the opponent)		B	730	640	630	For every Option card you discard from your hand, add 200 to your attack power. (O)The opponent loses its special abilities. 	III40 IV20 P20 U10
Yanmamon 	Bo18	Bo-888 	Bo-888 	Wormmon + OX Alraumon + O Tentomon + XX Dokunemon + X	IV	Blue		Insect 	Data	Nsp	A	400	440	240	(O)Change the type of one of the Digimon on your or your opponent's sheet to Insect type. (O)Change the part of the effects of your 'Organic Fertilizer' card that states 'add 20' to 'add 200'. 	III20 IV10 P10 U10
Kuwagamon 	Bo18	Bo-889 	Bo-889 	Kokuwamon + O Kunemon + X Wormmon + X	IV	Blue		Insect 	Virus	Nsp	B	460	410	270	(O)Change the type of one of the Digimon on your or your opponent's sheet to Insect type. (O)Change the part of the effects of your 'Organic Fertilizer' card that states 'add 20' to 'add 200'. 	III20 IV10 P10 U10
Jewelbeemon 	Bo18	Bo-890 	Bo-890 	Stingmon + Winning Percentage: 40%! Yanmamon + Winning Percentage: 40%! Searchmon + Winning Percentage: 40%! 	Perfect	Blue		Insect 	Vaccine	Nsp	A	570	450	320	Cannot lose its special abilities. (O)Change the part of the effects of your 'Small Spear' card that states 'add 150' to 'add 500'. 	III30 IV20 P10 U10
Labramon 	Bo18	Bo-891 	Bo-891 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue		Beast 	Vaccine	Nso	B	370	200	150	(S)When your points are 70 and below, send this card from your hand to your support box and add 200 to the attack power of one of your Ultimate level Digimon. 	III10 IV10 P10 U10
Siesamon 	Bo18	Bo-892 	Bo-892 	Labramon + OO Bokomon + O Lopmon + OX	IV	Blue		Holy Beast 	Vaccine	UK	C	440	400	240	(O)When the opponent is a Level IV, add 200 to your attack power (excluding Digimon belonging to Unknown). 	III20 IV10 P10 U10
Kabukimon 	Bo18	Bo-893 	Bo-893 	Plotmon + OX Monodramon + XX Shamamon + O	IV	Blue		Mutant 	Vaccine	UK	B	430	400	240	(O)When the opponent is a Level IV, add 200 to your attack power (excluding Digimon belonging to Unknown). 	III20 IV10 P10 U10
Kongoumon 	Bo18	Bo-894 	Bo-894 	Wormmon + OO Hagurumon + O	IV	Blue		Insect 	Data	UK	A	450	360	300	(O)When the opponent is a Level IV or Hybrid level, add 200 to your attack power (excluding Digimon belonging to Unknown). 	III20 IV20 P10 U10
Raidenmon 	Bo18	Bo-895 	Bo-895 	During battle, when either Raijinmon, Fujinmon, or Suijinmon is in your Digimon box, discard the other two cards from your hand and make this card appear from your hand. 	Ultimate	Blue		Machine 	Virus	ME	C	720	610	500	A and C will not go to zero due to the effects of attack C or A. (O)During battle, you may send one of the opponent's Cannondramon to the Dark Area. 	III40 IV30 P20 U20
Daipenmon 	Bo18	Bo-896 	Bo-896 	Jogress Evolution: Chackmon + Blizzarmon / When you win in battle, your opponent takes the Lost Points of an Ultimate. 	Hybrid	Blue	Fusion Form	Cyborg 	Variable (same as the opponent)		B	740	660	600	For every Digimon card belonging to Deep Savers that you discard from your hand, add 300 to your attack power. (O)The opponent loses its special abilities.	III40 IV20 P20 U10
Penmon 	Bo18	Bo-897 	Bo-897 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue		Bird 	Vaccine	DS	C	340	260	170	(S)When your points are 70 and below, send this card from your hand to your support box and add 260 to the attack power of one of your Ultimate level Digimon. 	III10 IV10 P10 U10
Gizamon 	Bo18	Bo-898 	Bo-898 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue		Aquatic Mammal 	Virus	DS	B	350	290	200	(S)When your points are 70 and below, send this card from your hand to your support box and add 290 to the attack power of one of your Ultimate level Digimon. 	III10 IV10 P10 U10
Marin Devimon 	Bo18	Bo-899 	Bo-899 	Octmon + Winning Percentage: 40%! Gesomon + Winning Percentage: 40%! Depthmon + Winning Percentage: 40%! 	Perfect	Blue		Aquatic Beast Man 	Virus	DS	B	580	460	380	(O)During battle, you may discard one Digimon card belonging to Deep Savers from your hand and add 300 to your attack power (1 card max). 	III30 IV20 P10 U10
Marin Angemon 	Bo18	Bo-900 	Bo-900 	Holy Angemon + Winning Percentage: 60%! Angewomon + Winning Percentage: 60%! Piccolomon + Winning Percentage: 60%!	Ultimate	Blue		Fairy 	Vaccine	DS	C	620	530	480	When this Digimon loses to a Hybrid level, after point calculation, regain 40 points. 	III40 IV30 P20 U10
Monzaemon 	Bo18	Bo-901 	Bo-901 	Prairiemon + Winning Percentage: 40%! Numemon + Winning Percentage: 40%! 	Perfect	Blue		Puppet 	Vaccine	ME	B	560	410	300	(S)Send this card from your hand to your support box and add 400 to the attack power of one of your Digimon containing 'Volcamon' in its name. 	III30 IV20 P10 U10
Pandamon 	Bo18	Bo-902 	Bo-902 	Black Growmon + Winning Percentage: 60%! Black Rapidmon + Winning Percentage: 60%! 	Perfect	Blue		Puppet 	Data	ME	C	480	470	500	(O)During battle, discard one Puppet type Digimon card from your hand and add 400 to your attack power (1 card max). 	III30 IV30 P10 U10
Qinglongmon 	Bo18	Bo-903 	Bo-903 	When your Digimon is Majiramon and the opponent is an Ultimate level, Hybrid level, or D-Reaper, make this card appear from your hand (during battle only). 	Ultimate	Blue	Four Great Dragons	Holy Dragon 	Data	UK	B	700	560	470	(O)Has the ability "sky". (O)You may place up to two Digimon belonging to Deva from your hand into your support box. For each one you place, add 600 to your attack power. 	III20 IV20 P20 U20
Holydramon 	Bo18	Bo-904 	Bo-904 	When your Digimon is Angewomon and the opponent is an Ultimate level, Hybrid level, or D-Reaper, make this card appear from your hand (during battle only). 	Ultimate	Blue	Four Great Dragons	Holy Dragon 	Vaccine	UK	C	700	580	440	A will not go to zero due to the effects of attack C. (O)For every Angel type Digimon you discard from your hand, add 200 to your attack power. 	III20 IV20 P20 U20
Goddramon 	Bo18	Bo-905 	Bo-905 	When your Digimon is Megadramon and the opponent is an Ultimate level, Hybrid level, or D-Reaper, make this card appear from your hand (during battle only). 	Ultimate	Blue	Four Great Dragons	Holy Dragon 	Vaccine 	UK	C	720	560	450	A will not go to zero due to the effects of attack C. (O)For every Megadramon or Gigadramon card you discard from your hand, add 300 to your attack power (4 cards max). 	III20 IV20 P20 U20
Mamemon 	Bo18	Bo-906 	Bo-906 	Revolmon + Winning Percentage: 40%! Mechanorimon + Winning Percentage: 40%! Greymon + Winning Percentage: 40%! 	Perfect	Blue		Mutant 	Data	VB ME	A	480	450	340	(O)During battle, you may discard one Digimon card with either 'Mame', 'Giro', or 'Tekka' in its name from your hand, and add 400 to your attack power. 	III30 IV10 P10 U10
Big Mamemon 	Bo18	Bo-907 	Bo-907 	Mechanorimon + Winning Percentage: 40%! Tankmon + Winning Percentage: 40%! Meramon + Winning Percentage: 40%! 	Perfect	Blue		Mutant 	Data	VB ME	A	500	440	390	(O)During battle, you may discard one Digimon card with either 'Mame', 'Giro', or 'Tekka' in its name from your hand, and add 200 to your attack power. 	III40 IV30 P20 U10
Piemon 	Bo18	Bo-908 	Bo-908 	Fantomon + Winning Percentage: 60%! Blue Meramon + Winning Percentage: 60%! Makuramon + Winning Percentage: 40%! 	Ultimate	Blue		Demon Man 	Virus	Nso	C	640	600	470	(O)Halve the final attack power of the opponent's Hybrid level Digimon, after taking into account effects and abilities. 	III40 IV30 P20 U10
Gokumon 	Bo18	Bo-909 	Bo-909 	Infermon + Winning Percentage: 40%! Nanomon + Winning Percentage: 60%! Shakkoumon + Winning Percentage: 60%!	Ultimate	Blue		Cyborg 	Virus	DA	C	660	550	510	(O)Halve the final attack power of the opponent's Warrior Ten Digimon, after taking into account effects and abilities. 	III40 IV30 P20 U10
Murmukusmon 	Bo18	Bo-910 	Bo-910 	Phelesmon + Winning Percentage: 60%! Skull Satamon + Winning Percentage: 60%! Indaramon + Winning Percentage: 40%!	Ultimate	Blue		Demon Lord 	Virus	Nso	A	680	610	440	(O)During battle, you may discard one Ornismon card from your hand, and send one of the opponent's Agnimon, Vritramon, Wolfmon, or Garummon cards to the Dark Area. 	III40 IV40 P30 U30
Magna Garurumon 	Bo18	Bo-911 	Bo-911 	Beowulfmon + Sniper Phantom (O)Send the specified card face-down from your slot to your evolution requirements box (ignore the effects of the card).(O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.When you win in battle, your opponent takes the Lost Points of an Ultimate.	Hybrid	Blue	Transcendent Form	Cyborg 	Variable (same as the opponent)	ME	B	900	770	650	The fusion requirements cannot be ignored. Cannot lose its special abilities. (O)For every support Digimon that the opponent has, add 400 to your attack power. 	III40 IV30 P30 U30
Lucemon 	Bo18	Bo-912 	Bo-912 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue		Angel 	Vaccine		C	500	450	250	Cannot receive the support abilities of allies. During battle, you may send one of the opponent's Hybrid level Digimon to the Dark Area (excluding Fusion or Transcendent Forms). 	III30 IV30 P30 U30
Ruler of Destruction and Regeneration 	Bo18	Bo-913 	Bo-913 	Evolution Phase (O)Send this card face-down from your hand or slot to your Evolution Requirements box. (O)You may only place one of this card in your slots.		Blue		Program 							(O)Fuse your Transcendent Form Digimon into an Ultimate level Digimon with 'Ruler of Destruction and Regeneration' in its fusion requirements. (O)The A, B and C attack of the Digimon that fused cannot go to zero due to the effects of the opponent's attacks C, B or A. Moreover, just once during battle, you can search your Net Ocean for a Digimon card of the same level as the Digimon currently in your opponent's Digimon box, and add it to your hand (after drawing the card, shuffle your Net Ocean). (O)This card remains in the evolution requirements box until the Digimon that appeared using this card gets sent to the Dark Area.	
Ryuzan-maru 	Bo18	Bo-914 	Bo-914 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue	Weapon/Sword 	Item 							(O)Check the opponent's hand, and if it contains any Vaccine attribute Digimon, reduce your opponent's attack power by 200 (if your Digimon is Zanbamon, instead of 200, reduce the opponent's attack power by 400 instead). (O)This card can only be used when your Digimon is Zanbamon, or belongs to Unknown. (O)This card remains in its slot and continues its effects until it is discarded by you or invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan). 	
Strike Phantom 	Bo18	Bo-915 	Bo-915 	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of Option cards being 'invalidated' or 'sent to the Dark Area'.		Blue	Weapon/Firearm/Elemental Body 	Item 							(O)When your Digimon has 'Garurumon' in its name, add 300 to your attack power (if you already have a 'Sniper Phantom' in your slots, add 600 to your attack power instead of 300). (O)This card can only be used when your Digimon is Perfect or Ultimate level, or is a Transcendent Form. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
Rudri Tarpana 	Bo18	Bo-916 	Bo-916 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue	Weapon/Firearm/Armor 	Item 							(O)Check the opponent's hand, and if it contains any Digimon belonging to Deep Savers, add 200 to your attack power (if your Digimon is a Demon Dragon type, or is a Fusion Form, instead of 200, add 400 to your attack power). (O)This card can only be used when your Digimon is Ultimate or Hybrid level. (O)This card remains in its slot and continues its effects until it is discarded by you or invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan). 	
Romeo 	Bo18	Bo-917 	Bo-917 	Battle Phase (O)You may only use one of this card on each of your Digimon. 		Blue	Weapon: Firearm 	Item 							(O)Check the opponent's hand, and if it contains any Digimon with the ability "flame", add 200 to your attack power (if your Digimon is a Beast Man type, or is a Chackmon, instead of 200, add 400 to your attack power). (O)This card can only be used when your Digimon is Ultimate or Hybrid level. (O)This card remains in its slot and continues its effects until it is discarded by you or invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan). 	
Secret Ninja Scroll 	Bo18	Bo-918 	Bo-918 	Battle Phase		Blue	Patch	Item 							(O)If your opponent's attack is C, change your attack type to B; if your opponent's attack is B, change your attack type to A; if your opponent's attack is A, change your attack type to C (you must undergo this change, and if the opponent changes their attack, your Digimon undergoes the appropriate change as well). (O)This card can only be used when your Digimon is Igamon, Kougamon, or Wisemon. (O)This card is sent to the Dark Area at the end of the turn during which it was used, or when your Digimon's attack type is changed by abilities or effects caused by Digimon or other Option cards.	
A Stalwart's Great Wine 	Bo18	Bo-919 	Bo-919 	Battle Phase (O)You may only place one of this card in your slots.		Blue	Food	Item 							(O)When your Digimon has the ability "grappling", add 200 to its attack power. (O)When your Digimon has 'Volcamon' in its name, and the opponent has the ability "grappling", regardless of the battle outcome, recover 10 of your points after point calculation. (O)This card can only be used when your points are 60 and below. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
Mythical Dragon's Scale 	Bo18	Bo-920 	Bo-920 	Battle Phase		Blue		Item 							(O)When your Digimon has the word 'dragon (Ankylosaur/Ceratopsian/Dinosaur/Plesiosaur/Pterosaur/Stegosaur included)' in its type, or has 'dramon' in its name, add 200 to its attack power. (O)When your Digimon has 'Greymon' in its name and has the ability "flame", you may reduce your lost points by 20 (it cannot become zero however). (O)This card can only be used when your points are 60 and below. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Mondrake 	Bo18	Bo-921 	Bo-921 	Battle Phase		Blue	Food	Item 							(O)When your Digimon is Insect type, add 200 to your attack power (in addition, if your Digimon is Perfect or Ultimate level, or has 'Ancient' in its name, just once, you may discard one 'Organic Fertiliser' card or Plant type Digimon card from your hand and recover 10 of your points). (O)This card can only be used when your points are 80 and below. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
Invisible Connection 	Bo18	Bo-922 	Bo-922 	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Emergency Program Halt!' or 'Elaborate Tactics!'. 		Blue		Program 							(O)Send all of the cards in your opponent's slots to the Dark Area. (O)This card can only be used when your Digimon is Vaccine attribute, and is Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
Ultimate Anchor! 	Bo18	Bo-923 	Bo-923 	Battle Phase (O)During the battle phase, you may directly send this card from your hand to an empty slot. 		Blue		Program 							(O)Your Ultimate level Digimon cannot be sent to the Dark Area by the effects of the opponent's Option cards or Digimon abilities (this effect activates before the opponent's effects or abilities take effect).(O)This card can only be used when your Digimon is Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area together with the top 6 cards of your Net Ocean (if you don't have that many, just send the amount you have left). 	
Heavy Machine Digimon's Advance!! 	Bo18	Bo-924 	Bo-924 	Battle Phase		Blue		Program 							(O)Send one card belonging to the category 'Spirit' in the opponent's support box back to their hand, and return the Digimon that appeared using that Spirit to their Net Ocean and shuffle it (ignore the description written on the Digimon's evolution requirements field that states 'the Spirit remains in the support box until this Digimon is send to the Dark Area'). (O)This card can only be used when your Digimon is Cannondramon, Raidenmon, Chaosdramon, Mugendramon, or Saint Galgomon. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
