Name	Set	ImageFile	Card Number	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Silphymon	Bo15	Bo-713	Bo-713	Aquilamon + Winning Percentage: 40%!/Shutumon + Winning Percentage: 60%! 	Perfect	Blue		Beast Man	Data	WG	C	580	440	370	(S)During battle, you may discard one Fairimon or Shutumon card from your hand and double your attack power (1 card max). 	III30 IV20 P10 U10
Delumon	Bo15	Bo-714	Bo-714	V-dramon + Winning Percentage: 40%!/Kiwimon + Winning Percentage: 40%! 	Perfect	Blue		Bird	Data	WG	B	480	460	400	(S) You may send this card from your hand to your support box, and send one of the opponent's support Digimon belonging to Nature Spirits to the Dark Area. 	III30 IV20 P10 U10
Parrotmon	Bo15	Bo-715	Bo-715	Sabirdramon + Winning Percentage: 40%!/Harpymon + Winning Percentage: 40%!/Thunderbirmon + Winning Percentage: 40%! 	Perfect	Blue		Giant Bird	Vaccine	WG	A	520	500	310	(S)You may send this card from your hand to your support box, and send one of the opponent's support Digimon belonging to Nature Spirits to the Dark Area. 	III30 IV20 P10 U10
Valkyrimon	Bo15	Bo-716	Bo-716	Silphymon + Winning Percentage: 60%!/Andiramon + Winning Percentage: 60%! 	Ultimate	Blue		Warrior	Vaccine	WG	B	700	520	410	During battle, the opponent becomes unable to discard any cards from their hand due to the abilities or effects written in the ability fields of both parties. 	III40 IV30 P20 U10
Blizzardmon	Bo15	Bo-717	Bo-717	Spirit Evolution/Perfect Digimon + Spirit of Ice B/(O)The spirit remains in the support box until this card is sent to the Dark Area. 	Hybrid	Blue		Beast	Variable (same as the opponent)		A	640	470	600	When your opponent has equal to or less cards than you currently have in your hand, all of the opponent's Digimon become unable to move to or from their Digimon box, regardless of abilities or effects. (O)Has the ability "underground".	III40 IV20 P20 U20
Bullmon	Bo15	Bo-718	Bo-718	Wormmon + OO/Tukaimon + OX	IV	Blue		Mammal	Vaccine	NSp	B	410	380	250	(S) Send this card from your hand to your support box, and add 380 to the attack power of one of your Digimon whose B attack contains the word 'Bao'. 	III20 IV10 P10 U10
Sheepmon	Bo15	Bo-719	Bo-719	Armadimon + OO/Elecmon + OX	IV	Blue		Mammal	Vaccine	NSp	A	430	390	240	(S) Send this card from your hand to your support box, and add 390 to the attack power of one of your Digimon whose B attack contains the word 'Bao'. 	III20 IV10 P10 U10
Goatmon	Bo15	Bo-720	Bo-720	Plotmon + OO/Gazimon + OX	IV	Blue		Mammal	Vaccine	NSp	A	440	320	300	(S)Send this card from your hand to your support box, and add 320 to the attack power of one of your Digimon whose B attack contains the word 'Bao'. 	III20 IV10 P10 U10
Garummon	Bo15	Bo-721	Bo-721	Spirit Evolution/Perfect Digimon + Spirit of Light B/(O)The spirit remains in the support box until this card is sent to the Dark Area. 	Hybrid	Blue		Cyborg	Variable (same as the opponent)		C	640	620	450	When your hand contains three or four cards, double your attack power. (O)Only once during the turn, you may move this card to or from a Digimon box.	III40 IV30 P20 U20
Culumon	Bo15	Bo-722	Bo-722	This Digimon cannot be placed in the Digimon box./(O)After use, both players become unable to change the names of their cards until the end of the game. 		Blue		Unknown	Unknown		B	0	0	0	(O)Send this card from your hand to your support box, and send one of the opponent's Digimon that has, during this phase, used an ability or effect to change its card name to the Dark Area. After that, stack this card onto your point gauge. 	III10 IV10 P10 U10
Flymon	Bo15	Bo-723	Bo-723	Dokunemon + O/Mushmon + OX/Floramon + XX	IV	Blue		Insect 	Virus	WG	B	420	340	210	(O) When your points are 80 and below, send this card from your hand to your support box and add 340 to the attack power of one of your Insect type or Wind Guardians Digimon. 	III20 IV10 P10 U10
Mothmon	Bo15	Bo-724	Bo-724	Patamon + OO/Dokunemon + O/Kokuwamon + OX	IV	Blue		Insect 	Data	WG	B	400	380	230	(S)When your points are 80 and below, send this card from your hand to your support box and add 380 to the attack power of one of your Insect type or Wind Guardians Digimon. 	III20 IV10 P10 U10
Honeybeemon	Bo15	Bo-725	Bo-725	V-mon + OO/Tentomon + OO/Kunemon + XX	IV	Blue		Insect 	Data	WG	B	380	390	220	(S)When your points are 80 and below, send this card from your hand to your support box and add 390 to the attack power of one of your Insect type or Wind Guardians Digimon.	III20 IV10 P10 U10
Atlur Kabuterimon	Bo15	Bo-726	Bo-726	Kabuterimon + Winning Percentage: 40%!/Digmon + Winning Percentage: 40%!/Mothmon + Winning Percentage: 40%!	Perfect	Blue		Insect 	Vaccine	NSp	B	560	320	500	(O)For every 'Flying is Wonderful!' card that you discard from your hand, directly reduce the opponent's points by 10, if their Digimon does not have the ability "sky".	III30 IV20 P10 U10
Gigasmon	Bo15	Bo-727	Bo-727	Spirit Evolution/Perfect Digimon + Spirit of Earth B/(O)The spirit remains in the support box until this card is sent to the Dark Area. 	Hybrid	Blue		Mineral	Variable (same as the opponent)		B	680	520	620	When your hand contains more cards than the opponent's hand, for every card more, add 200 to your attack power. (O)Has the ability "underground". 	III40 IV30 P20 U20
Petaldramon	Bo15	Bo-728	Bo-728	Spirit Evolution/Perfect Digimon + Spirit of Wood B/(O)The spirit remains in the support box until this card is sent to the Dark Area. 	Hybrid	Blue		Plant	Variable (same as the opponent)		B	600	570	550	When the number of cards in your hand is equal to or less than the number of cards in the opponent's hand, the opponent Digimon's attack power becomes unable to rise above their base attack power +100.	III40 IV30 P20 U20
Imperialdramon Fighter Mode	Bo15	Bo-729	Bo-729	Imperialdramon (Data) + Winning Percentage: 80%!/(O)Send the top 6 cards of your Net Ocean to the Dark Area. 	Ultimate	Blue		Ancient Dragon Man	Vaccine	WG	B	740	630	470	The evolution requirements cannot be ignored. You may discard one Hybrid level Digimon from your hand, and send one of the opponent's Digimon that evolved using 'Appearance Requirements' to the Dark Area (1 card max).	III30 IV20 P20 U10
Pumpmon	Bo15	Bo-730	Bo-730	Garurumon + Winning Percentage: 40%!/Hanumon + Winning Percentage: 40%! 	Perfect	Blue		Puppet	Data	UK	C	530	490	340	When this Digimon is on your sheet, change the parts of the effects of all of your 'I Can't Lose Like This!' cards that state '30' to '90', and 'add 200' to 'add 600'. (O)Has the ability "underground". 	III30 IV10 P10 U10
EX-Tyranomon	Bo15	Bo-731	Bo-731	Tyranomon + Winning Percentage: 40%!/Raremon + Winning Percentage: 40%! 	Perfect	Blue		Puppet	Vaccine	UK	B	510	440	390	(S)You may send this card from your hand to your support box, and send one of the opponent's support Digimon belonging to Nightmare Soldiers to the Dark Area. 	III30 IV10 P10 U10
Vademon	Bo15	Bo-732	Bo-732	Vegimon + Winning Percentage: 40%!/Sepikmon + Winning Percentage: 40%! 	Perfect	Blue		Alien	Virus	DA	B	680	400	210	When this Digimon is on your sheet, change the parts of the effects of all of your 'I Can't Lose Like This!' cards that state '30' to '90', and 'add 200' to 'add 600'. 	III30 IV20 P20 U10
Gerbemon	Bo15	Bo-733	Bo-733	Red Vegimon + Winning Percentage: 40%!/Woodmon + Winning Percentage: 40%! 	Perfect	Blue		Mutant	Virus	UK	B	450	430	400	(S) You may send this card from your hand to your support box, and send one of the opponent's support Digimon belonging to Nightmare Soldiers to the Dark Area. 	III20 IV10 P10 U10
Sephirothmon	Bo15	Bo-734	Bo-734	Spirit Evolution/Perfect Digimon + Spirit of Steel B/(O)The spirit remains in the support box until this card is sent to the Dark Area. 	Hybrid	Blue		Mutant	Variable (same as the opponent)		C	530	500	450	During battle, both players draw one card from their opponent's hand, and show it to each other. If the card numbers of both cards have the same digit in their ones place, send the opponent's Digimon to the Dark Area. The drawn cards are returned to their respective hands. 	III40 IV20 P20 U20
Calamaramon	Bo15	Bo-735	Bo-735	Spirit Evolution/Perfect Digimon + Spirit of Water B/(O)The spirit remains in the support box until this card is sent to the Dark Area. 	Hybrid	Blue		Aquatic	Variable (same as the opponent)		B	570	540	400	When the number of cards in your hand is equal to or more than the number of cards in the opponent's hand, for every support Digimon that the opponent has, add 300 to your attack power (this effect can only be used while this Digimon is in battle).	III30 IV20 P20 U20
Whamon Perfect	Bo15	Bo-736	Bo-736	Tylomon + Winning Percentage: 40%!/Whamon + Winning Percentage: 40%!/Mantaraymon + Winning Percentage: 40%! 	Perfect	Blue		Aquatic	Vaccine	DS	B	600	410	400	(O)For every 'I'll Pull You Down to the Bottom of the Ocean!!' card that you discard from your hand, directly reduce the opponent's points by 10, if their Digimon does not belong to Deep Savers. 	III30 IV20 P10 U10
Marin Angemon	Bo15	Bo-737	Bo-737	Angewomon + Winning Percentage: 60%!/Holy Angemon + Winning Percentage: 60%!/Whamon Perfect + Winning Percentage: 60%! 	Ultimate	Blue		Fairy	Vaccine	DS	A	600	520	470	Send one of the opponent's Digimon belonging to D-Reaper to the Dark Area. 	III30 IV30 P20 U10
Piemon	Bo15	Bo-738	Bo-738	Blue Meramon + Winning Percentage: 60%!/Fantomon + Winning Percentage: 60%!/Doumon + Winning Percentage: 60%! 	Ultimate	Blue		Demon Man	Virus	NSo	A	620	600	480	(O)During battle, you may draw 1-2 cards from the opponent's hand, and send them to the Dark Area without checking their contents (choose how many cards to draw before beginning to draw). 	III40 IV30 P20 U20
Pinochimon	Bo15	Bo-739	Bo-739	Jyureimon + Winning Percentage: 60%!/Pumpmon + Winning Percentage: 60%! 	Ultimate	Blue		Puppet	Virus	WG	B	600	590	440	(O)During battle, you may draw 1-2 cards from the opponent's hand, and send them to the Dark Area without checking their contents (choose how many cards to draw before beginning to draw).	III40 IV20 P20 U10
Ebemon	Bo15	Bo-740	Bo-740	Vademon + Winning Percentage: 60%!/Mummymon + Winning Percentage: 60%!/Ex-Tyranomon + Winning Percentage: 60%! 	Ultimate	Blue		Cyborg	Virus	DA	B	670	510	420	During battle, the opponent cannot draw cards from their Net Ocean due to the effects or abilities written in both parties' ability fields. 	III40 IV30 P20 U10
Velgrmon	Bo15	Bo-741	Bo-741	Spirit Evolution/Perfect Digimon + Spirit of Darkness B/(O)The spirit remains in the support box until this card is sent to the Dark Area. 	Hybrid	Blue		Giant Bird	Variable (same as the opponent)		B	700	470	500	During battle, when the number of cards in your hand is equal to the opponent's, only once, stack one of the opponent's Digimon (excluding Level III) onto their point gauge.	III40 IV30 P30 U30
Zeed Millenniumon	Bo15	Bo-742	Bo-742	When your Millenniumon loses the battle, send it to the Dark Area, make this card appear from your hand, and continue the battle./(O)Send the top 10 cards of your Net Ocean to the Dark Area. 	Ultimate	Blue		Wicked God	Virus	DA	B	880	750	660	When you win the battle with your A attack, stack the opponent's Digimon (excluding Level III) onto their point gauge. (O)Cannot receive the effects of the opponent's Option cards. 	III40 IV30 P30 U40
Bishop Device	Bo15	Bo-743	Bo-743	Battle Phase/(O)You may only place one of this card in your slots; cannot receive the effects of 'rendering items ineffective' or 'cannot receive the effects of Option cards'./(O)You may only have up to 6 cards in your deck belonging to the category 'Device'. 		Blue		Item							(O)Add 'Cannot receive the effects of the opponent's Option cards' to your abilities box. (O)When you have a Queen Device on your sheet, add the effect 'During the turn, the opponent cannot use special abilities or support abilities'. (O)This card can only be used when your Digimon is Ultimate level with a basic A attack power of 570-590. (O)At the end of the turn after the turn during which this card was used, stack it onto your point gauge.	
Rook Device	Bo15	Bo-744	Bo-744	Battle Phase/(O)You may only place one of this card in your slots; cannot receive the effects of 'rendering items ineffective' or 'cannot receive the effects of Option cards'./(O)You may only have up to 6 cards in your deck belonging to the category 'Device'.		Blue		Item							(O)All of your Digimon belonging to Metal Empire can make use of the effects of a currently activated 'Metal Empire' card in your slot. (O)You may change the 'Nature Spirits' written in your support Digimon's support abilities to 'Metal Empire'. (O)This card can only be used when your Digimon is Ultimate level and belongs to Metal Empire or has the same background as this card. (O)When another card in the 'Device' category turns face-up in your slots, stack this card onto your point gauge. 	
D-Scanner	Bo15	Bo-745	Bo-745	Evolution Phase/(O)When there are no cards in your support box and slots 2 and 3, send this card face-down from your hand to your support box./(O)Cannot receive the effects of being 'invalidated' or 'sent to the Dark Area', as well as the effects of 'Infinity Tower'. 		Blue		Item							(O)Ignore the appearance requirements and make a Digimon with Spirit Evolution in its requirements that evolves with a Beast Spirit category card appear in your Digimon box (during appearance, excluding this card, you cannot place any cards in your support box, and slots 2 and 3. When you win the battle, the opponent takes the lost points of an Ultimate). (O)This card remains in the support box until the Digimon that appeared using this card is sent to the Dark Area.	
Supreme Crystal	Bo15	Bo-746	Bo-746	Battle Phase/(O)When your Digimon is Wolfmon, you may use the 'after that' effects without having to discard any cards./(O)Ignore the effects of your Spirit and place this card in slot 3. 		Blue		Item							(O)Discard one card from your hand. After that, invalidate one of the opponent's Item/Field Option cards before it takes effect and send it to the Dark Area (You may use this effect as many times as you like for each time you discard one card from your hand. You may also send a currently activated card to the Dark Area). (O)This card can only be used when your Digimon is a Warrior type or Wolfmon, and is Data attribute. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
Rising Pressure Circuit	Bo15	Bo-747	Bo-747	Battle Phase/(O)When your Digimon is Blitzmon, you may use the 'after that' effects without having to discard any cards./(O)Ignore the effects of your Spirit and place this card in slot 3. 		Blue		Item							(O)Discard one card from your hand. After that, during battle, you may change your attack from C to B or from B to A, regardless of the opponent's battle type (you may make the change as many times as you want, but you cannot make any changes aside from C to B, and from B to A). (O)This card can only be used when your Digimon is a Cyborg type or Blitzmon, and is Vaccine attribute. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
The Pride of Combat Species	Bo15	Bo-748	Bo-748	Battle Phase		Blue		Progran							(O)When the opponent belongs to 'D-Reaper' or 'Reaper', add 200 to your attack power. (O)When your Digimon's card name is 'D-Reaper ADR-X', change its name back to the name originally written on its card. After that, triple the attack power of all of your Digimon. (O)This card cannot be used when your Digimon belongs to 'D-Reaper' or 'Reaper'. (O)This card remains in its slot and continues its effects until the Digimon that used this card loses a battle or reaches the end of its lifespan (including after it evolves). 	
Autopatch	Bo15	Bo-749	Bo-749	Battle Phase		Blue		Program							(O)When the opponent's attack power becomes 650 or above, your Digimon's basic attack power becomes 660. After that, when the opponent's attack power falls below 650, your attack power alteration is lost. (O)This card can only be used when your Digimon is Perfect or Ultimate level, and its card number is 300 and below (not including card numbers with alphabet letters at the end). (O)Stack this card onto your point gauge immediately after use, and it will continue its effects until the end of the game. 	
Hyper Operating System	Bo15	Bo-750	Bo-750	Evolution Phase/(O)You may only place one of this card face-down from your hand onto a Machine type Digimon in your evolution box./(O)Cannot receive the effects of being 'invalidated' or 'sent to the Dark Area'.		Blue		Program							(O)Add 300 to the attack power of your Machine type Digimon. (O)This card remains in your Digimon box and continues its effects until your Digimon reaches the end of its lifespan (this card remnains in the Digimon box even when the Digimon that set it evolves or loses a battle and gets switched out).	
Firecracker	Bo15	Bo-751	Bo-751	Battle Phase/(O)When your Digimon is Agnimon, you may use the 'after that' effects without having to discard any cards./(O)Ignore the effects of your Spirit and place this card in slot 3.		Blue		Program							(O)Discard one card from your hand. After that, invalidate one of the opponent's Item/Program Option cards before it takes effect and send it to the Dark Area (You may use this effect as many times as you like for each time you discard one card from your hand. You may also send a currently activated card to the Dark Area). (O)This card can only be used when your Digimon is a Demon Man type or Agnimon, and is Virus attribute. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
Underground Lake	Bo15	Bo-752	Bo-752	Evolution Phase/(O)This card cannot be discarded by you. 		Blue		Field							(O)For your Digimon belonging to Deep Savers, or who have the same background as this card, change the part of the description of your Option cards that say 'Ultimate level' to 'Perfect and Ultimate level', and change the upper limit of your hand to 7. After that, add 100 to your attack power for every turn that passes. (O9This card will remain in its slot and continue its effects until it is invalidated. However, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
