Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Marin Devimon 	St1	St-39 	Gesomon + Winning Percentage: 40%! Octmon + Winning Percentage: 40%!	Perfect 	Blue		Aquatic Beast Man 	Virus 	DS 	C 	470	450	220	(O)Has the ability "underwater".	III30 IV20 P10 U10
Pukumon 	St1	St-40 	Jogress Evolution Marin Devimon + Perfect Digimon Dagomon + Perfect Digimon	Ultimate 	Blue		Mutant 	Virus 	DS 	C 	520	480	250	(O)Has the ability "underwater". (O)Regain 30 points when you evolve into this Digimon. 	III40 IV30 P20 U10
Candmon 	St1	St-41 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III 	Blue		Flame 	Data 	NSo 	B 	320	250	120	None	III10 IV10 P10 U10
Pico Devimon 	St1	St-42 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III 	Blue		Small Devil 	Virus 	NSo 	C 	310	250	120	(O)Has the ability "sky".	III10 IV10 P10 U10
Hanumon 	St1	St-43 	Bakumon + OO Candmon + OO	IV 	Blue		Beast Man 	Vaccine 	NSo 	A 	400	370	170	None	III20 IV10 P10 U10
Bakemon 	St1	St-45 	Pico Devimon + X	IV 	Blue		Ghost 	Virus 	NSo 	C 	420	390	190	(O)If the opponent's Level IV and above Digimon do not win the battle, they are sent to the Dark Area.	III30 IV20 P10 U10
Mammon 	St1	St-46 	Hanumon + Winning Percentage: 60%! Garurumon + Winning Percentage: 60%!	Perfect 	Blue		Ancient Beast 	Vaccine 	NSo 	A 	450	400	220	None	III30 IV20 P10 U10
Were Garurumon 	St1	St-47 	Jogress Evolution Meramon + Hanumon Garurumon + Wizarmon	Perfect 	Blue		Beast Man 	Data 	NSo 	A 	450	400	250	None	III40 IV30 P20 U10
Death Meramon 	St1	St-48 	Meramon + Winning Percentage: 40%! Wizarmon + Winning Percentage: 40%! Angemon + Winning Percentage: 40%!	Perfect 	Blue		Flame 	Data 	NSo 	B 	480	420	230	None	III30 IV30 P10 U10
Offense Plug-In A 	St1	St-49 	Battle Phase		Blue		Item							(O)During battle, your attack becomes A regardless of the opponent's battle type. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Defense Plug-In C 	St1	St-50 	Battle Phase		Blue		Item							(O)During battle, your attack becomes C regardless of the opponent's battle type. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
High Speed Plug-In B 	St1	St-51 	Battle Phase		Blue		Item							(O)During battle, your attack becomes B regardless of the opponent's battle type. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
If I Lose I'm Taking You with Me! 	St1	St-52 	Battle Phase (O)Send out this card face-up.		Blue		Program							(O)When you lose the battle, send the top 3 cards of the opponent's Net Ocean to the Dark Area. (O)At the end of the Battle Phase of the turn during which this card was played, send it to the Dark Area.	
Just a Little Metal Enhancement 	St1	St-53 	Battle Phase (O)Choose one card from your hand and send it to the Dark Area.		Blue		Program							(O)Add 50 to your attack power. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
A Counterattack from Crisis! 	St1	St-54 	Battle Phase		Blue		Program							(O)When you are in a battle with a Digimon of a higher level than yours, double your attack power. (O)At the end of the turn during which this card was used, send it to the Dark Area. (O)This card cannot be used when your Digimon is Level III.	
Transform to Level IV! 	St1	St-55 	Evolution Phase (O)Send this card face-down from your hand or slot to your Evolution Requirements box.		Blue		Program							(O)Ignore all evolution requirements and transform your Digimon into the Level IV Digimon currently placed in your Evolution box. (O)This card cannot be used when your Digimon is Level III.	
Aim for the Strongest Evolution! 	St1	St-56 	Evolution Phase (O)Send this card face-down from your hand or slot to your Evolution Requirements box.		Blue		Program							(O)Ignore all evolution requirements and evolve your Digimon into a Digimon of the next level currently placed in your Evolution box. After that, send your whole hand to the Dark Area.	
That Was a Good Time 	St1	St-57 	Battle Phase (O)Choose one card from your hand and send it to the Dark Area.		Blue		Program							(O)Return your or your opponent's Level IV Digimon back to the Level III Digimon it was before evolving, without any conditions. (O)At the end of the Battle Phase during which this card was used, send this card to the Dark Area.	
The Battle I Staked My Pride On! 	St1	St-58 	Battle Phase (O)You may only place one of this card in your slots; after sending the top three cards of your Net Ocean to the Dark Area, send this card out face-up.		Blue		Program							(O)When you win the battle on the turn during which this card was played, double the opponent's lost points. (O)This card cannot be used when your Digimon is Level III. (O)At the end of the turn during which this card was played, send it to the Dark Area.	
Winning Percentage: 40%! 	St1	St-59 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue		Program							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! in its evolution requirements.	
Winning Percentage: 60%! 	St1	St-60 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue		Program							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! or Winning Percentage: 60%! in its evolution requirements. After evolution, choose one card from your hand and send it to the Dark Area.	
