Name	Set	ImageFile	Card Number	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Metal Tyranomon	Bo3	Bo-133	Bo-133	Dark Tyranomon + Winning Percentage: 40%! Devidramon + Winning Percentage: 40%! Tyranomon + Winning Percentage: 40%!	Perfect	Blue		Cyborg	Virus	UK	C	500	430	240	None	III30 IV20 P20 U10
Akatorimon	Bo3	Bo-134	Bo-134	Piyomon + XX Penmon + XX	IV	Blue		Giant Bird	Data	WG	B	440	370	200	None	III20 IV20 P10 U10
Vegimon	Bo3	Bo-135	Bo-135	Gabumon + X Elecmon + X Modoki Betamon + X	IV	Blue		Plant	Virus	UK	C	260	160	150	(O)When you win the battle, further reduce the opponent's points by 10.	III10 IV10 P10 U10
Mugendramon	Bo3	Bo-136	Bo-136	Metal Tyranomon + Winning Percentage: 60%! Jogress Evolution Megadramon + Perfect Digimon Waru Monzaemon + Perfect Digimon	Ultimate	Blue		Machine	Virus	ME	C	550	500	330	(O)Regain 30 points when you evolve into this Digimon.	III40 IV30 P20 U20
Tuchidarumon	Bo3	Bo-137	Bo-137	Psychemon + OO Betamon + XX	IV	Blue		Mutant	Data	NSp	B	420	370	190	None	III20 IV10 P10 U10
Geremon	Bo3	Bo-138	Bo-138	Yuki Agumon + X Elecmon + X	IV	Blue		Mollusk	Virus	UK	C	250	190	150	(O)When you win the battle, further reduce the opponent's points by 10.	III10 IV10 P10 U10
Vermillimon	Bo3	Bo-139	Bo-139	Monochromon + Winning Percentage: 60%! Cyclomon + Winning Percentage: 60%! Mori Shellmon + Winning Percentage: 60%!	Perfect	Blue		Ankylosaur	Data	NSp	B	470	420	250	None	III30 IV20 P10 U10
Lilimon	Bo3	Bo-140	Bo-140	Togemon + Winning Percentage: 40%! Angemon + Winning Percentage: 40%!	Perfect	Blue		Fairy	Data	WG	B	490	420	250	(O)Has the ability "sky".	III30 IV20 P10 U10
Insekimon	Bo3	Bo-141	Bo-141	Icemon + Winning Percentage: 60%! Golemon + Winning Percentage: 60%!	Perfect	Blue		Ore	Data	NSp	B	450	420	260	(O)Has the ability "underground".	III30 IV20 P20 U10
Holy Angemon	Bo3	Bo-142	Bo-142	Angemon + Winning Percentage: 60%! Tailmon + Winning Percentage: 60%!	Perfect	Blue		Archangel	Vaccine	WG	A	470	440	280	(O)Has the ability "sky".	III30 IV30 P10 U10
Waru Seadramon	Bo3	Bo-143	Bo-143	Seadramon + Winning Percentage: 60%! Coelamon + Winning Percentage: 60%!	Perfect	Blue		Aquatic	Virus	DS	C	480	430	210	(O)Has the ability "underwater".	III30 IV20 P20 U10
Vademon	Bo3	Bo-144	Bo-144	Vegimon + Winning Percentage: 60%!	Perfect	Blue		Alien	Virus	UK	C	480	400	210	(O)When you win the battle, send 2 cards from the opponent's Net Ocean to the Dark Area.	III40 IV20 P10 U10
Jijimon	Bo3	Bo-145	Bo-145	Jogress Evolution Etemon + Perfect Digimon Death Meramon + Perfect Digimon	Ultimate	Blue		Ancient	Vaccine	UK	A	520	450	290	None	III40 IV30 P20 U10
Babamon	Bo3	Bo-146	Bo-146	Jogress Evolution Vademon + Perfect Digimon Monzaemon + Perfect Digimon	Ultimate	Blue		Ancient	Vaccine	UK	A	500	460	290	None	III40 IV30 P20 U10
Crest of Knowledge	Bo3	Bo-147	Bo-147	Battle Phase (O)You may only stack up to one card on top of your 'Tag' card.		Blue		Item							(1)Add 50 to your Digimon's attack power. (2)You may stack this card on top of a 'Tag' Item card placed in your slot. If you do, in addition to the first effect, just once, you may check the contents of one face-down card in the opponent's slots. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Crest of Hope	Bo3	Bo-148	Bo-148	Battle Phase (O)You may only stack up to one card on top of your 'Tag' card.		Blue		Item							(O)This card cannot be used when it is not stacked on top of a 'Tag' Item card placed in your slot. (O)You may send the top two cards of your Net Ocean to the Dark Area, and choose one card from your opponent's hand and send it to the Dark Area without checking its contents. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Crest of Love	Bo3	Bo-149	Bo-149	Battle Phase (O)You may only stack up to one card on top of your 'Tag' card.		Blue		Item							(1)Add 50 to your Digimon's attack power. (2)You may stack this card on top of a 'Tag' Item card placed in your slot. If you do, in addition to the first effect, add 100 to the B attack power of your Digimon with the ability "sky". (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Liquid Crystal Floppy	Bo3	Bo-150	Bo-150	Battle Phase		Blue		Item							(O)Draw one card from your Net Ocean. If the card you drew was a Digimon card, halve the opponent's attack power. After that, regardless of what type of card it was, send the card you drew to the Dark Area. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Devil Chip	Bo3	Bo-151	Bo-151	Battle Phase (O)Choose two cards from your hand and send them to the Dark Area.		Blue		Item							(O)Add 200 to the attack power of your Virus attribute Digimon. (O)This card cannot be used when your Digimon is Level III. (O)This card can only be placed in slot 1; at the end of the turn during which this card was used, send it to the Dark Area.	
Seed of Strength	Bo3	Bo-152	Bo-152	Battle Phase		Blue		Item							(O)During battle, when your attack is A, add 50 to your attack power. After that, choose one card from the opponent's hand and send it to the Dark Area without checking its contents. (O)This card can be used even when the opponent has no cards in their hand. (O)At the end of the Battle Phase during which this card was used, send it to the Dark Area.	
Seed of Durability	Bo3	Bo-153	Bo-153	Battle Phase		Blue		Item							(O)During battle, when your attack is C, add 50 to your attack power. After that, choose one card from the opponent's hand and send it to the Dark Area without checking its contents. (O)This card can be used even when the opponent has no cards in their hand. (O)At the end of the Battle Phase during which this card was used, send it to the Dark Area.	
Seed of Swiftness	Bo3	Bo-154	Bo-154	Battle Phase		Blue		Item							(O)During battle, when your attack is B, add 50 to your attack power. After that, choose one card from the opponent's hand and send it to the Dark Area without checking its contents. (O)This card can be used even when the opponent has no cards in their hand. (O)At the end of the Battle Phase during which this card was used, send it to the Dark Area.	
Winning Percentage: 40%!	Bo3	Bo-155	Bo-155	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue		Program							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! in its evolution requirements.	
Winning Percentage: 60%!	Bo3	Bo-156	Bo-156	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue		Program							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! or Winning Percentage: 60%! in its evolution requirements. After that, choose one card from your hand and send it to the Dark Area.	
Aim for the Strongest Evolution!	Bo3	Bo-157	Bo-157	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue		Program							(O)Ignore all evolution requirements and evolve your Digimon into a Digimon of the next level in your evolution box. After that, send your entire hand to the Dark Area. (O)This card cannot be used when you have no cards in your hand.	
The Dark Network	Bo3	Bo-158	Bo-158	Preparation Phase		Blue		Program							(O)Send one face-down card in either your or your opponent's slots to the Dark Area without checking its contents. (O)This card cannot be used when your Digimon is Level III or Ultimate level. (O)Send this card to the Dark Area immediately after use.	
The Hand that Reaches Out from the Darkness	Bo3	Bo-159	Bo-159	Battle Phase		Blue		Program							(O)Add 100 to the attack power of your Digimon with the ability "Underground". (O)This card cannot be used when your Digimon is Level III. (O)At the end of the Battle Phase during which this card was used, send it to the Dark Area.	
We're Honor Students	Bo3	Bo-160	Bo-160	Preparation Phase		Blue		Program							(O)Change the placement of one of the cards in the opponent's evolution requirements box from 'Irregular Growth' to 'Regular Growth'. (O)At the end of the Preparation Phase during which this card was used, send it to the Dark Area.	
I Take that Back After All!	Bo3	Bo-161	Bo-161	Battle Phase (O)Place this card in slot 3.		Blue		Program							(O)You may switch one of the cards in your slot 1 or 2 with an Option card from your hand. (O)This card cannot be used when your Digimon is Level III. (O)At the end of the Battle Phase during which this card was used, send it to the Dark Area.	
Revived from the Darkness!!	Bo3	Bo-162	Bo-162	Point Calculation Phase (O)Send the top 3 cards of your Net Ocean to the Dark Area.		Blue		Program							(O)Choose one Digimon card from your Dark Area and add it to your hand. After that, shuffle your Dark Area. (O)This card cannot be used when your Digimon is Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
