Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Togemon	Bo2	Bo-84	Palmon + OO Floramon + OO Piyomon + XX	IV	Blue		Plant	Data	WG	B	380	300	180	None	III20 IV10 P10 U10
Kiwimon	Bo2	Bo-85	Floramon + O	IV	Blue		Ancient Bird	Data	WG	B	400	350	150	None	III20 IV10 P10 U10
Woodmon	Bo2	Bo-86	Floramon + XX Piyomon + X Mushmon + XX	IV	Blue		Plant	Virus	WG	C	420	380	180	None	III20 IV20 P10 U10
Red Vegimon	Bo2	Bo-87	Floramon + XX Mushmon + X	IV	Blue		Insectivorous Plant	Virus	WG	C	440	350	190	(O)Has the ability "underground".	III30 IV10 P10 U10
Aero V-dramon	Bo2	Bo-88	V-dramon + Winning Percentage: 60%! Birdramon + Winning Percentage: 60%!	Perfect	Blue		Holy Dragon	Vaccine	WG	A	500	450	220	(O)Has the ability "sky".	III30 IV20 P10 U10
Garudamon	Bo2	Bo-89	Jogress Evolution Togemon + V-dramon Birdramon + Kiwimon V-dramon + Birdramon	Perfect	Blue		Bird Man	Vaccine	WG	A	480	460	210	(O)Has the ability "sky".	III30 IV20 P20 U10
Blossomon	Bo2	Bo-90	Togemon + Winning Percentage: 40%! Kiwimon + Winning Percentage: 40%!	Perfect	Blue		Plant	Data	WG	B	460	400	230	None	III30 IV20 P10 U10
Delumon	Bo2	Bo-91	Jogress Evolution V-dramon + Woodmon Birdramon + Red Vegimon	Perfect	Blue		Bird	Data	WG	B	470	430	240	None	III30 IV20 P10 U10
Jyureimon	Bo2	Bo-92	Woodmon + Winning Percentage: 40%! Red Vegimon + Winning Percentage: 40%!	Perfect	Blue		Plant	Virus	WG	C	480	450	230	None	III40 IV20 P10 U10
Gerbemon	Bo2	Bo-93	Jogress Evolution Togemon + Woodmon Kiwimon + Red Vegimon	Perfect	Blue		Mutant	Virus	WG	C	460	370	250	None	III30 IV20 P10 U10
Hououmon	Bo2	Bo-94	Aero V-dramon + Winning Percentage: 60%! Garudamon + Winning Percentage: 60%! Delumon + Winning Percentage: 60%!	Ultimate	Blue		Holy Beast	Vaccine	WG	A	570	530	310	(O)Has the ability "sky". (O)Regain 30 points when you evolve into this Digimon.	III40 IV30 P30 U10
Griffomon	Bo2	Bo-95	Jogress Evolution Blossomon + Delumon	Ultimate	Blue		Mythical Beast	Data	WG	B	580	480	300	(O)Has the ability "sky". (O)Has the ability "underground". (O)Regain 30 points when you evolve into this Digimon.	III40 IV30 P20 U10
Pinochimon	Bo2	Bo-96	Jogress Evolution Jyureimon + Perfect Digimon Gerbemon + Perfect Digimon	Ultimate	Blue		Puppet	Virus	WG	C	580	460	310	(O)Regain 30 points when you evolve into this Digimon.	III40 IV30 P20 U10
Digivice	Bo2	Bo-97	Evolution Phase (O)You may only place one of this card in your slots.		Blue		Item							(O)Ignore the evolution requirements and evolve your Level III Digimon into a Level IV Digimon. After that, add 50 to your attack power. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Tag	Bo2	Bo-98	Evolution Phase (O)You may only place one of this card in your slots.		Blue		Item							(O)Ignore the evolution requirements and evolve your Level IV Digimon into a Perfect level Digimon. (O)While this card remains in its slot until it is discarded by you, invalidated, or when your Digimon loses a battle or reaches the end of its lifespan, you may only use its effects on the turn that it was set.	
Crest of Courage	Bo2	Bo-99	Battle Phase (O)You may only stack up to one card on top of your 'Tag' card.		Blue		Item							(1)Add 50 to your Digimon's attack power. (2)You can stack this card on top of a 'Tag' Item card placed in your slot. If you do, in addition to the first effect, you gain the ability "Sky", and you can further add 50 to your B attack power. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Crest of Sincerity	Bo2	Bo-100	Battle Phase (O)You may only stack up to one card on top of your 'Tag' card.		Blue		Item							(1)Add 50 to your Digimon's attack power. (2)You may stack this card on top of a 'Tag' Item card placed in your slot. If you do, in addition to the first effect, add 50 to the attack power of your Aquatic, Aquatic Mammal, or Marine Animal Digimon. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Crest of Purity	Bo2	Bo-101	Battle Phase (O)You may only stack up to one card on top of your 'Tag' card.		Blue		Item							(1)Add 50 to your Digimon's attack power. (2)You may stack this card on top of a 'Tag' Item card placed in your slot. If you do, in addition to the first effect, if your Digimon has evolved on the turn during which this card was used, add 50 to your attack power. (O)At the end of the battle phase during which this card was used, send it to the Dark Area.	
Crest of Friendship	Bo2	Bo-102	Battle Phase (O)You may only stack up to one card on top of your 'Tag' card.		Blue		Item							(1)Add 50 to your Digimon's attack power. (2)You may stack this card on top of a 'Tag' Item card placed in your slot. If you do, in addition to the first effect, when you win the battle, further reduce the opponent's points by 10. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Black Gear	Bo2	Bo-103	Battle Phase		Blue		Item							(O)Add 100 to your Digimon's attack power. (O)While this card remains in its slot and continues its effects until it is discarded by you or invalidated, or when your Digimon loses a battle or reaches the end of its lifespan, at the end of the turn after the turn during which this card was used, send it to the Dark Area. (O)This card cannot be used when your Digimon is Ultimate level.	
Winning Percentage: 40%!	Bo2	Bo-104	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue		Program							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! in its evolution requirements.	
Winning Percentage: 60%!	Bo2	Bo-105	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue		Program							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! or Winning Percentage: 60%! in its evolution requirements. After that, choose one card from your hand and send it to the Dark Area.	
Bad Friends	Bo2	Bo-106	Preparation Phase		Blue		Program							(O)You can change the placement of one of the cards in your opponent's evolution requirements box from 'Regular Growth' to 'Irregular Growth'. (O)At the end of the Preparation Phase during which this card was used, send it to the Dark Area.	
Being Underwater Feels Great!	Bo2	Bo-107	Battle Phase		Blue		Program							(O)Add 100 to the attack power of your Digimon with the ability "Underwater". (O)This card cannot be used when your Digimon is Level III. (O)At the end of the battle phase during which this card was used, send it to the Dark Area.	
Is it True...You Can't Fly?	Bo2	Bo-108	Battle Phase		Blue		Program							(O)If the opponent's Digimon has the ability "sky", immediately reduce their points by 20. After that, if they still have points left, resume the battle. (O)This card cannot be used when your Digimon is Level III. (O)At the end of the battle phase during which this card was used, send it to the Dark Area.	
