Name	Set	ImageFile	Card Number	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Beelzebumon	Bo13	Bo-640	Bo-640	When your Digimon is Impmon and your opponent is a Perfect level or Ultimate level Digimon, make this card appear from your hand (only during battle)./(O)After appearance, send one Level IV Digimon belonging to Nightmare Soldiers from your hand to the Dark Area. 	Ultimate	Blue		Demon Lord	Virus	NSo	C	700	620	400	A will not go to zero due to the effects of attack C. When facing a Virus attribute Digimon, add 300 to your attack power (this is not a special ability). (O)Has the ability "flame". 	III40 IV30 P20 U20
Millenniumon	Bo13	Bo-641	Bo-641	When your Digimon is a Mugendramon and the opponent is either a Perfect or Ultimate level, make this card appear from your hand (only during battle)./(O)After appearance, send one Chimairamon card from your hand to the Dark Area. 	Ultimate	Blue		Composite	Virus	NSo	C	620	570	360	Cannot lose its special abilities. A, B, and C will not go to zero due to the effects of attack C, B, or A. (O)Cannot receive the effects of the opponent's Option cards. (O)The opponent loses its special abilities.	III40 IV30 P20 U20
King Device	Bo13	Bo-642	Bo-642	Battle Phase/(O)You may only place one of this card in your slots; cannot receive the effects of 'Items being invalidated' or 'cannot receive the effects of Option cards'./(O)You may only have up to 6 cards with the word 'Device' in their name in your deck. 		Blue		Item							(O)Add 800 to your attack power. (O)When your opponent has Option cards in their slots with equal or higher capacity than this card (regardless of type of Option card), you may invalidate one of those cards before it takes effect, and stack it onto the point gauge. (O)When you have a Queen Device in your slot, immediately reduce the opponent's points by 10. When you have a Rook Device in your slot, during battle, reduce the opponent's attack power by 400. (O)This card can only be used when your Digimon is Ultimate level with a basic A attack power of 560 and below. (O)Stack this card onto your point gauge immediately after use. 	
Grani	Bo13	Bo-643	Bo-643	Battle Phase/(O)You may only place one of this card in your slots; cannot receive the effects of 'rendering items ineffective'./(O)You may only use one of this card on each of your Digimon. 				Item							(O)Your Digimon gains the abilities "sky" and "grappling" (when your Digimon is a Dukemon, further add 400 to its attack power; if that Dukemon belongs to Wind Guardians, add the ability 'You can discard one Holy Ring card from your hand and add 400 to your attack power' to its ability box). (O)This card continues its effects until it is discarded by you or invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).  	
Behemoth	Bo13	Bo-644	Bo-644	Battle Phase/(O)You may only place one of this card in your slots; cannot receive the effects of 'Items being invalidated'./(O)You may only use one of this card on each of your Digimon. 				Item							(O)Your Digimon gains the abilities "underground", "grappling", and "flame", as well as the Nightmare Soldiers field icon. After that, immediately reduce your and your opponent's points by 10 (All Digimon with 'Beelzebumon' in their names do not have their points reduced. After that, add 700 to the attack power of your Beelzebumon). (O)This card continues its effects until it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or dies). (This card cannot be discarded by you) 	
Berenjena	Bo13	Bo-645	Bo-645	Battle Phase/(O)You may only use one of this card on each of your Digimon. 				Item							(O)Send the opponent's Digimon with 'Unknown' in its type to the Dark Area. (O)For every 'Baptism of Flames!!' card you discard from your hand, add 300 to your attack power. (O)This card can only be used when your Digimon is Demon Lord type. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
Evolution Limiter	Bo13	Bo-646	Bo-646	Preparation Phase/(O)You may only activate this card immediately after setting when you are second to attack./(O)Cannot receive the effects of 'No Items Allowed!'.				Item							(O)For this turn, add 'Send two additional Digimon cards from your hand to the Dark Area' to the opponent's evolution requirements field. (O)This card can only be used when your points are 80 and below, and your points are equal to or less than the opponent's. (O)At the end of the phase during which this card was used, send it to the Dark Area. 	
Crest of Kindness	Bo13	Bo-647	Bo-647	Battle Phase/(O)You may only stack up to one card on top of your 'Tag' card. 		Blue		Item							(O)Add 50 to your Digimon's attack power. (O)You may stack this card on top of a 'Tag' Item card placed in your slot. If you do, in addition to the first effect, add the effect 'all the cards in this slot cannot be invalidated or sent to the Dark Area by your opponent'. (O)This card can only be used when your Digimon belongs to Virus Busters. (O)At the end of the turn after the turn during which this card was used, send it to the Dark Area.  	
Scu's Curse	Bo13	Bo-648	Bo-648	Point Calculation Phase		Blue		Item							(O)While this card is in your slot, add 200 to your attack power, and you become unable to receive the opponent's effects or abilities that state 'when you win the battle, further reduce the opponent's points' (including those caused by multiple cards or effects). (O)This card can only be used when your Digimon belongs to Unknown and is Level IV or Perfect level. (O)At the end of the turn after the turn during which this card was used, send it to the Dark Area. 	
Field Cyclone	Bo13	Bo-649	Bo-649	Evolution Phase/(O)You may only place one of this card in your slots.		Blue		Program							(O)Stack all Field Option cards with a capacity of up to +30 belonging to both you and your opponent onto each of your point gauges (If your Digimon is an Ultimate level with the word 'Angel (including Cherub, Dominion, Ophan, Power, Seraph, Virtue)' in its type, after the cards are stacked onto the point gauges, further reduce the opponent's points by 20). (O)This card can only be used when your points are 80 and below, and your points are equal to or lower than your opponent's. (O)Stack this card onto your point gauge immediately after use. 	
Core Break Shot!!	Bo13	Bo-650	Bo-650	Evolution Phase/(O)You may only place one of this card in your slots.		Blue		Program							(O)Add 500 to your attack power. (O)When you win the battle, the opponent cannot alter their hand during the next turn's preparation phase (they can still prepare for evolution and set Option cards). (O)This card can only be used when your Digimon is Ultimate level, your points are equal to or lower than your opponent's, and your attack power is 590 and below at the time when this card turns face-up. (O)Send this card to the Dark Area immediately after use.  	
Slot Shade!	Bo13	Bo-651	Bo-651	Battle Phase/(O)You may activate this card even when it is sent to the Dark Area by your opponent while it is face-down. 		Blue		Program							(O)When this card is sent to the Dark Area due to the opponent's Option cards or special abilities (including when this card is invalidated), regardless of whether you are first or second to attack, immediately recover 20 of your points. (O)When your Digimon reaches the end of its lifespan, or immediately after your points are recovered due to the effects of this card, send it to the Dark Area. 	
Junk City	Bo13	Bo-652	Bo-652	Evolution Phase/(O)This card cannot be discarded by you.		Blue		Field							(O)Add the special ability '(O)During battle, you may send one of the opponent's Item Option cards with a capacity of +40 and above to their point gauge before it takes effect' to the abilities field of your Ultimate level Digimon with the word 'Angel (including Cherub, Dominion, Ophan, Power, Seraph, Virtue)' in its type, or your Level IV or Perfect level Digimon with the same background as this card. (O)This card will remain in its slot until it is invalidated. However, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
Infinity Tower	Bo13	Bo-653	Bo-653	Preparation Phase/(O)This card cannot be discarded by you./(O)You may only activate this card immediately after setting when you are second to attack. 		Blue		Field							(O)Reduce your attack power by 100. After that, during the game, if the opponent tries to carry out Warp Evolution, or any evolution/fusion/appearance that spans more than two levels, they have to draw one card from their Net Ocean. If it is an Option card, they have to send the Digimon in their Digimon box to the Dark Area (excluding Level III Digimon), and their points are immediately reduced by 20. The drawn card is sent to the Dark Area. (O)This card will remain in its slot until it is invalidated. However, when another Field Option card turns face-up in your slots, send this card to the Dark Area.  	
