Name	Set	ImageFile	Card Number	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Bitmon	Bo7	Bo-326	Bo-326	Armor Evolution Tailmon + Digimental of Friendship	IV	Blue		Mammal	Vaccine	NSp	A	470	350	240	(O)When facing an Aquatic type Digimon, add 100 to your attack power. (O)When Tailmon is in the Digimon Box and the Digimental of Friendship is in the Evolution Requirements Box, they can fuse into this Digimon.	III20 IV20 P20 U10
Swanmon	Bo7	Bo-327	Bo-327	Armor Evolution Tailmon + Digimental of Love	IV	Blue		Bird	Vaccine	WG	B	460	340	260	(O)When facing an Insect type Digimon, add 100 to your attack power. (O)When Tailmon is in the Digimon Box and the Digimental of Love is in the Evolution Requirements Box, they can fuse into this Digimon.	III20 IV20 P20 U10
Kabukimon	Bo7	Bo-328	Bo-328	Armor Evolution Tailmon + Digimental of Purity	IV	Blue		Mutant	Vaccine	UK	C	480	360	250	(O)When facing a Demon Man type Digimon, add 10 to the opponent's lost points. (O)When Tailmon is in the Digimon Box and the Digimental of Purity is in the Evolution Requirements Box, they can fuse into this Digimon.	III20 IV20 P20 U10
Butterflamon	Bo7	Bo-329	Bo-329	Armor Evolution Tailmon + Digimental of Knowledge	IV	Blue		Insect	Vaccine	NSp	B	440	330	280	(O)When facing a Mutant type Digimon, add 100 to your attack power. (O)When Tailmon is in the Digimon Box and the Digimental of Knowledge is in the Evolution Requirements Box, they can fuse into this Digimon.	III20 IV20 P20 U10
Tylomon	Bo7	Bo-330	Bo-330	Armor Evolution Tailmon + Digimental of Sincerity	IV	Blue		Ocean Dragon	Vaccine	DS	A	460	380	250	(O)When facing a Giant Bird type Digimon, add 100 to your attack power. (O)When Tailmon is in the Digimon Box and the Digimental of Sincerity is in the Evolution Requirements Box, they can fuse into this Digimon.	III20 IV20 P20 U10
Goatmon	Bo7	Bo-331	Bo-331	Armor Evolution Tailmon + Digimental of Hope	IV	Blue		Mammal	Vaccine	NSp	C	470	390	240	(O)When facing a Beast Man type Digimon, add 100 to your attack power. (O)When Tailmon is in the Digimon Box and the Digimental of Hope is in the Evolution Requirements Box, they can fuse into this Digimon.	III20 IV20 P20 U10
Opossummon	Bo7	Bo-332	Bo-332	Armor Evolution Tailmon + Digimental of Kindness	IV	Blue		Beast	Vaccine	NSp	A	440	350	270	(O)During battle, the opponent's Level IV Digimon loses its special abilities. (O)When Tailmon is in the Digimon Box and the Digimental of Kindness is in the Evolution Requirements Box, they can fuse into this Digimon.	III20 IV20 P20 U10
Maildramon	Bo7	Bo-333	Bo-333	Armor Evolution Tailmon + Digimental of Miracles	IV	Blue		Cyborg	Vaccine	ME	A	490	400	290	(O)The opponent loses its special abilities, and their attack power is reduced by 50. (O)When Tailmon is in the Digimon Box and the Digimental of Miracles is in the Evolution Requirements Box, they can fuse into this Digimon.	III20 IV20 P20 U10
Herakle Kabuterimon	Bo7	Bo-334	Bo-334	Jogress Evolution Atlur Kabuterimon + Paildramon Anomalocarimon + Tekkamon Atlur Kabuterimon + Winning Percentage: 60%!	Ultimate	Blue		Insect	Vaccine	NSp	B	580	550	400	(O)The opponent loses its special abilities, and their attack power is reduced by 50. (O)During battle, the opponent cannot use the card 'No Items Allowed!'.	III40 IV30 P20 U10
Paildramon	Bo7	Bo-335	Bo-335	Jogress Evolution XV-mon + Stingmon Fladramon + Yaksamon Greymon + Kabuterimon	Perfect	Blue		Dragon Man	Data	NSp	C	510	460	300	(O)During battle, the opponent's Level IV Digimon loses its special abilities. (O)When facing an opponent without the ability "sky", add 100 to your attack power.	III30 IV20 P10 U10
Silphymon	Bo7	Bo-336	Bo-336	Jogress Evolution Aquilamon + Tailmon Airdramon + Nefertimon Birdramon + Cockatrimon	Perfect	Blue		Beast Man	Data	WG	A	490	490	290	(O)During battle, the opponent's Level IV Digimon loses its special abilities. (O)When facing an opponent without the ability "sky", add 100 to your attack power.	III30 IV20 P10 U10
Garudamon	Bo7	Bo-337	Bo-337	Jogress Evolution Aquilamon + Tyranomon Bitmon + Goatmon Birdramon + Winning Percentage: 40%!	Perfect	Blue		Bird Man	Vaccine	WG	C	480	500	280	(O)During battle, the opponent's Level IV Digimon loses its special abilities. (O)When facing an opponent without the ability "sky", add 100 to your attack power.	III30 IV20 P10 U10
Knightmon	Bo7	Bo-338	Bo-338	Jogress Evolution Lynxmon + Bitmon Goatmon + Kabukimon Nefertimon + Opossummon	Perfect	Blue		Warrior	Data	ME	A	540	400	380	(O)During battle, the opponent's Level IV Digimon loses its special abilities. (O)When facing an opponent without the ability "grappling", add 100 to your attack power.	III30 IV20 P10 U10
Marin Devimon	Bo7	Bo-339	Bo-339	Jogress Evolution Depthmon + Tylomon Submarimon + Tylomon Gesomon + Winning Percentage: 40%!	Perfect	Blue		Aquatic Beast Man	Virus	DS	A	510	500	280	(O)During battle, the opponent's Level IV Digimon loses its special abilities. (O)When facing an opponent without the ability "underwater", add 100 to your attack power.	III30 IV20 P10 U10
Etemon	Bo7	Bo-340	Bo-340	Jogress Evolution Swanmon + Butterflamon Nefertimon + Tylomon Hyougamon + Fugamon	Perfect	Blue		Puppet	Virus	UK	B	520	490	320	(O)During battle, the opponent's Level IV Digimon loses its special abilities. (O)When facing an opponent without the ability "underground", add 100 to your attack power.	III30 IV20 P10 U10
Venom Vamdemon	Bo7	Bo-341	Bo-341	Jogress Evolution Dinobeemon + Dagomon Vamdemon + Winning Percentage: 60%! Ex-Tyranomon + Winning Percentage: 60%!	Ultimate	Blue		Demon Beast	Virus	NSo	B	590	550	340	(O)The opponent's Digimon loses its special abilities, and their attack power is reduced by 50. (O)During battle, the opponent cannot use the cards 'No Items Allowed!' and 'Emergency Program Halt!'.	III40 IV30 P20 U10
Qinglongmon	Bo7	Bo-342	Bo-342	At the start of the battle, send a Digimon of any level together with a 'Winning Percentage: 80%!' card from your hand to the Dark Area, and make this card appear directly in your Digimon box.	Ultimate	Blue		Holy Dragon	Data	WG	B	630	560	410	(O)The opponent loses its special abilities. (O)When this card makes its appearance, send all of the Option cards in the opponent's slots (including cards currently in effect) to the Dark Area.	III20 IV20 P20 U20
Moon Millenniumon	Bo7	Bo-343	Bo-343	When you lose the battle as Millenniumon, send it to the Dark Area, take this card from your hand and place it directly in the Digimon Box, and continue the battle.	Ultimate	Blue		Wicked God	Virus	DA	A	620	560	380	(O)The opponent loses its special abilities. (O)This Digimon's A cannot go to zero; when it loses a battle, instead of being sent to the Dark Area, it is returned to your hand instead.	III40 IV30 P30 U20
Digimental of Kindness	Bo7	Bo-344	Bo-344	Evolution Phase (O)Send this card face-down from your hand or slot to your evolution requirements box.		Blue		Item							(O)Allows your Digimon to fuse into a Digimon that has 'Digimental of Kindness' stated in its Fusion Requirements.	
Spiked Club	Bo7	Bo-345	Bo-345	Battle Phase (O)You may only place up to two of this card in your slots.		Blue		Item							(O)Your Digimon gains the ability "grappling". After that, add 30 to your attack power. (O)For your Option cards with the word 'metal' in their names, double the attack modifications stated in their Effects box (only up to double their original modification). (O)This card remains in its slot and continues its effects until it is discarded by you or invalidated, or when your Digimon loses a battle or reaches the end of its lifespan.	
Digi Seabass	Bo7	Bo-346	Bo-346	Evolution Phase (O)You may only place one of this card in your slots. (O)Choose two cards from your hand and send them to the Dark Area.		Blue		Item							(O)Return all the cards in your Dark Area to your Net Ocean and shuffle it. After that, draw cards until you reach your hand's upper limit. (O)This card can only be used when your Digimon is Ultimate level. (O)After this card is used, stack it on top of the card placed on your point gauge, and use it to mark out your points from that point on.	
Digimon Graveyard	Bo7	Bo-347	Bo-347	Evolution Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Items being invalidated'.		Blue		Item							(O)Shuffle either your or your opponent's Dark Area and draw two cards, and stack those two cards on top of your/their point gauge. Those cards will be used to mark out your/their points from this point on. (O)This card can only be used when your Digimon is Perfect or Ultimate level, or when you have Tailmon in your fusion requirements. (O)After this card is used, stack it on top of the card placed on your point gauge.	
Chaotic Wave	Bo7	Bo-348	Bo-348	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Items being invalidated'.		Blue		Item							(O)When the opponent uses the special ability 'Halve the opponent's final attack power, after taking into account effects and special abilities.', you may invalidate the ability before it takes effect. After that, immediately reduce the opponent's points by 20. (O)This card can only be used when your Digimon is Perfect or Ultimate level. (O)This card remains in its slot and continues its effects until it is discarded by you, or when your Digimon loses a battle or reaches the end of its lifespan.	
Golden Banana	Bo7	Bo-349	Bo-349	Battle Phase		Blue		Item							(O)During battle, regardless of the opponent's battle type, you can make your attack either A, B, or C, depending on which one has the highest attack power written on your card (if any of them have the same attack power, you can choose between either of them), and you become unable to receive the effects of the opponent's (A goes to 0). (O)This card can only be used when your Digimon is Perfect or Ultimate level. (O)At the end of the battle phase during which this card was used, send it to the Dark Area.	
Don't Think I'm the Same as Yesterday!	Bo7	Bo-350	Bo-350	Evolution Phase (O)You may only place one of this card in your slots.		Blue		Program							(O)For any Program Option card you use during this turn, you may change any mention of 'sky' in its effects field to either 'underground' or 'underwater' (choose which one to change to when the card is being activated). (O)This card can only be used when your Digimon is Perfect or Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
No Items Allowed!	Bo7	Bo-351	Bo-351	Evolution Phase (O)You may only place one of this card in your slots.		Blue		Program							(O)Invalidate one of the opponent's Item Option cards before it takes effect, and send it to the Dark Area. This card may be used during evolution phase, regardless of whether you are first or second to attack. (O)Send this card to the Dark Area immediately after use.	
A Tearful Truce Annulment	Bo7	Bo-352	Bo-352	Evolution Phase (O)You may only place one of this card in your slots. (O)Choose two cards from your hand and send them to the Dark Area.		Blue		Program							(O)Directly send any 'A Truce Agreement' cards to the Dark Area. After that, add 100 to your attack power, and you become unable to receive the effects of the opponent's (A goes to 0). (O)This card can only be used when your Digimon is Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Freeze!!	Bo7	Bo-353	Bo-353	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Programs being invalidated'.		Blue		Program							(O)The opponent's A, B, and C attack powers (including changes to them made by Option cards) are fixed at what they were just before this card was activated, from immediately after this card is activated until the end of the next turn, and cannot be modified by any Option cards. (O)This card can only be used when your Digimon is Perfect or Ultimate level. (O)At the end of the next turn, send this card to the Dark Area.	
A Little Overloaded...!?	Bo7	Bo-354	Bo-354	Evolution Phase (O)You may only place one of this card in your slots.		Blue		Program							(O)Immediately reduce your points by 40. After that. if you still have points left, add 200 to your attack power. At the end of the battle phase, regardless of whether you won or lost, recover 30 of your points. (O)This card can only be used when your Digimon is Perfect or Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Dark Tower	Bo7	Bo-355	Bo-355	Evolution Phase (O)This card cannot be discarded by you.		Blue		Field							(O)The opponent cannot perform any evolution aside from Armour Evolution or Jogress Evolution, and cannot ignore the evolution requirements. (O)While this card remains in its slot and continues its effects until the opponent Digimon evolves to Perfect or Ultimate level, when another Field Option card turns face-up in your slots, send this card to the Dark Area. (O)When this card gets sent to the Dark Area, immediately reduce your points by 20.	
Imperialdramon	Bo7	Bo-356	Bo-356	Jogress Evolution Paildramon + Dinobeemon Dinobeemon + Winning Percentage: 80%! Metal Greymon + Winning Percentage: 80%!	Ultimate	Blue		Ancient Dragon	Virus	ME	B	650	580	410	(O)At the start of the battle, send all of the cards in the opponent's slots to the Dark Area, and for every card sent, add 50 to your attack power. (O)The opponent loses its special abilities.	III30 IV30 P30 U20
