Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Pharaohmon	Bo12	Bo-573	Mummymon + Winning Percentage: 60%!/Skull Greymon + Winning Percentage: 60%! 	Ultimate	Blue		Demon Man	Virus	NSo	A	640	580	390	(O)The opponent loses its special abilities. (O)At the start of the battle, send all of the cards in the opponent's slots to the Dark Area, and for every card sent, add 50 to your attack power. 	III30 IV30 P20 U10
Pipismon	Bo12	Bo-574	Tukaimon + O/Patamon + OX 	IV	Blue		Mutant 	Data	WG	B	400	380	190	(O)Has the abilities "sky" and "grappling". 	III20 IV10 P10  U10 
Fugamon	Bo12	Bo-575	Impmon + OXX 	IV	Blue		Oni	Virus	NSo	B	480	440	240	(O)Has the abilities "underground" and "grappling". 	III20 IV10 P10  U10 
Saberdramon	Bo12	Bo-576	Impmon + OOX	IV	Blue		Giant Bird	Virus	NSo	C	470	450	240	(O)Has the abilities "sky" and "grappling". 	III20 IV10 P10  U10 
Garurumon	Bo12	Bo-577	Impmon + XXX	IV	Blue		Beast 	Virus	NSo	B	460	480	230	(O)Has the abilities "underground" and "grappling". 	III20 IV10 P10  U10 
Griffomon	Bo12	Bo-578	Garudamon + Winning Percentage: 60%/Chimairamon + Winning Percentage: 60%/Parrotmon + Winning Percentage: 60%! 	Ultimate	Blue		Mythical Beast	Data	NSo	A	660	570	360	Cannot lose its special abilities. (O)When facing a Digimon with the ability 'the opponent loses its special abilities', triple your attack power. 	III30 IV30 P20 U10
Vegimon	Bo12	Bo-579	Elecmon + X	IV	Blue		Plant 	Virus	NSp	A	300	230	200	(S) When your points are 30 and below, send this card from your hand, and add the ability 'When you win the battle, the opponent loses a further 10 points' to one of your Digimon belonging to Unknown (this is a support ability). 	III10 IV10 P10 U10
Mojyamon	Bo12	Bo-580	Palmon + O/Psychemon + O 	IV	Blue		Rare Animal	Vaccine	NSp	C	440	400	150	(S) When your points are 50 and below, send this card from your hand and add 400 to the attack power of one of your Digimon belonging to Nature Spirits (this is a support ability). 	III20 IV10 P10  U10 
Drimogemon	Bo12	Bo-581	Kunemon + O/Tukaimon + O 	IV	Blue		Beast 	Data	NSp	A	450	410	140	(S) When your points are 50 and below, send this card from your hand and add 410 to the attack power of one of your Digimon belonging to Nature Spirits (this is a support ability). 	III20 IV10 P10  U10 
Togemon	Bo12	Bo-582	Palmon + O/Dokunemon + O 	IV	Blue		Plant 	Virus	NSp	A	400	440	160	(S)When your points are 50 and below, send this card from your hand and add 440 to the attack power of one of your Digimon belonging to Nature Spirits (this is a support ability). 	III20 IV10 P10 U10 
Hououmon	Bo12	Bo-583	Garudamon + Winning Percentage: 60%! 	Ultimate	Blue		Holy Beast	Vaccine	VB	B	630	540	380	Cannot lose its special abilities. (O)At the start of the battle, for every card in your opponent's slots, add 100 to your attack power (5 cards max). 	III30 IV30 P20 U10
Babamon	Bo12	Bo-584	During battle, when your opponent is non-Level III, send your Rosemon or Babamon (Unknown) from your box to the Dark Area, make this card appear from your hand, and resume the battle. 	Ultimate	Blue		Ancient	Vaccine	VB	B	600	550	480	Cannot lose its special abilities. (O)After appearance, reduce the opponent's points by 10 for every card in your slots that the opponent sends to the Dark Area (only during battle). 	III30 IV20 P20 U10 
Gran Kuwagamon	Bo12	Bo-585	Okuwamon + Winning Percentage: 60%! 	Ultimate	Blue		Insect	Virus	NSo	B	660	580	380	Cannot lose its special abilities. (O)Cannot receive the effects of the opponent's Option Cards. (O)A will not go to zero due to the effects of attack C; when facing Imperialdramon, quintuple your attack power. 	III40 IV30 P20 U20
The Bone That Calls Death	Bo12	Bo-586	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'cannot receive the effects of the opponent's Option cards' or 'No Items Allowed!'. 		Blue		Item							(O)Send the opponent's Ultimate level Nature Spirits Digimon with a basic A attack of 600 or more written on its card to the Dark Area. (O)This card can only be used when your Digimon is Level IV or Perfect level, and belongs to Nightmare Soldiers or Unknown. (O)Send this card to the Dark Area immediately after use. 	
Black Wings	Bo12	Bo-587	Battle Phase 		Blue		Item							(O)Your Digimon gains the Nightmare Soldiers field icon. After that, add 50 to your attack power. (O)This card remains in its slot and continues its effects until it is discarded by you or invalidated, or when your Digimon loses a battle or reaches the end of its lifespan.	
Rotten Meat	Bo12	Bo-588	Evolution Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'cannot receive the effects of the opponent's Option cards' or 'No Items Allowed!'. 		Blue		Item							(O)Send the top 10 cards of the opponent's Net Ocean to the Dark Area. (O)This card can only be used when your Digimon is a Virus attribute Level III or Level IV. (O)Send this card to the Dark Area immediately after use. 	
Obelisk	Bo12	Bo-589	Battle Phase (O)You may only use one of this card on each of your Digimon. 		Blue		Item							(O)Send one of the opponent's Digimon with 'Ancient' in its type to the Dark Area (excluding Digimon that evolve through fusion/appearance requirements). (O)Change the opponent's field icon to Nature Spirits. (O)This card can only be used when your Digimon is Undead type. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
Vajra	Bo12	Bo-590	Battle Phase (O)You may only use one of this card on each of your Digimon. 		Blue		Item							(O)Add 'cannot receive the effects of the opponent's Option cards' to your Digimon's abilities field. (O)This card can only be used when your Digimon is a Level IV with Digimental of Miracles/Fate in its fusion requirements. (O)At the end of the turn after the turn during which this card was used, send it to the Dark Area. 	
Shishioumaru	Bo12	Bo-591	Battle Phase (O)You may only use one of this card on each of your Digimon. 		Blue		Item							(O)When the opponent has the words 'Oni', 'Wicked/Evil', or 'Fallen' in its type, triple your attack power. (O)This card can only be used when your Digimon is a Beast Man type, Vaccine attribute Level IV or Perfect level Digimon. (O)This card remains in its slot and continues its effects until it is discarded by you or invalidated, or when your Digimon is sent to the Dark Area (including when it loses a battle or reaches the end of its lifespan).	
The Pledge Between Master and Servant	Bo12	Bo-592	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Emergency Program Halt!'. 		Blue		Program							(O)Move an Ultimate level Digimon card that appears with appearance requirements, and has the word 'Holy' in its type from your hand to the space next to your Digimon box (the support box), and add 'A and C cannot go to zero (this is not a special ability)' to your Digimon's ability box. (O)This card can only be used when your Digimon is a Perfect level Digimon, and is 'Holy Beast', 'Holy Dragon' or 'Holy Bird' type. (O)At the end of the turn after the turn during which this card was used, send it to the Dark Area. 	
The Battle I Staked My Pride On!	Bo12	Bo-593	Battle Phase (O)You may only place one of this card in your slots; after sending the top 3 cards of your Net Ocean to the Dark Area, play this card face-up. 		Blue		Program							(O)When you win the battle on the turn that you played this card, further reduce the opponent's points by 20. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
The Voice that Calls from the Darkness 	Bo12	Bo-594	Evolution Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Emergency Program Halt!' 		Blue		Program							(O)Change either your or your opponent's Digimon to Virus attribute. (O)This card cannot be used when your Digimon is Level III. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
Battle Apprenticeship!	Bo12	Bo-595	Evolution Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'rendering Programs ineffective'. 		Blue		Program							(O)Double the basic A, B, and C attack of your Digimon with the ability 'Regain 30 points when you evolve into this Digimon'. (O)Add 'When you win the battle, further reduce the opponent's lost points by 20 (this is not a special ability)' to your Digimon's abilities field. (O)This card can only be used when your Digimon is Ultimate level. (O)This card remains in its slot and continues its effects until it is discarded by you, or when your Digimon loses a battle or reaches the end of its lifespan. 	
Berserk!!	Bo12	Bo-596	Point Calculation Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'cannot receive the effects of the opponent's Option cards' or 'Programs being invalidated'. 		Blue		Program							(O)If your Digimon lost the battle, both your and your opponent's Digimon return to the start of the battle phase. After that, triple your attack power, and both sides become unable to use any special abilities. (O)This card can only be used when your Digimon is Ultimate level, and has the ability 'Regain 30 points when you evolve into this Digimon'. (O)The Digimon that used this card is sent to the Dark Area at the end of the turn. (O)Send this card to the Dark Area immediately after use. 	
Pyramid City	Bo12	Bo-597	Evolution Phase (O)This card cannot be discarded by you. 		Blue		Field							(O)Add the abilities '(O)Invalidate one of the opponent's Infinity Mountain cards and send it to the Dark Area' and ' (O)During battle, add 200 to your attack power' to the abilities field of your Perfect level Holy Beast, Holy Dragon, or Holy Bird type Digimon. (O)This card remains in its slot and continues its effects until it is invalidated, or when your Digimon reaches the end of its lifespan. However, when another Field Option card turns face-up in your slots, send this card to the Dark Area. 	
