Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Hisyaryumon 	St16	Sx-90 	Ginryumon + Winning Percentage: 60%! Ginryumon + Aqua Orb Raptordramon + Winning Percentage: 60%!	Perfect	Red 		Beast Dragon 	Vaccine	Nsp	C	760	540	440	The evolution requirements cannot be ignored. (S)When your points are 50 and below, add 440 to the attack power of your Beast Dragon type or Vaccine attribute Digimon. (O)Has the abilities "grappling" and "underground".	III40 IV30 P20 U10
Ouryumon 	St16	Sx-91 	Hisyaryumon + Winning Percentage: 80%! Hisyaryumon + Aqua Orb Grademon + Winning Percentage: 80%!	Ultimate	Red 		Beast Dragon 	Vaccine	Nsp	A	810	780	530	The evolution requirements cannot be ignored. (O)Has the abilities "grappling" and "underground". (O)When the opponent is not of the Vaccine attribute, add 200 to your attack power. 	III40 IV40 P30 U20
Metal Piranimon 	St16	Sx-92 	Metal Fantomon + Winning Percentage: 80%! Hisyaryumon + Winning Percentage: 80%! Hisyaryumon + Cannonbeemon	Ultimate	Red 		Aquatic 	Virus	DS	A	800	750	520	(O)Has the ability "underwater". (O)During battle, you may send all face-down cards in your opponent's slots to the Dark Area. 	III40 IV40 P30 U30
Metal Fantomon 	St16	Sx-93 	Omekamon + Winning Percentage: 60%! Waspmon + Winning Percentage: 60%! Ginryumon + Winning Percentage: 60%!	Perfect	Red 		Cyborg 	Data	ME	A	700	530	460	The evolution requirements cannot be ignored. (O)You can make your attack A or B, regardless of the opponent's battle type.	III40 IV30 P20 U10
Omekamon 	St16	Sx-94 	Funbeemon + Winning Percentage: 40%! Hagurumon + Winning Percentage: 40%! Ryudamon + Winning Percentage: 40%!	IV	Red 		Puppet 	Data	UK	C	600	350	210	The evolution requirements cannot be ignored. (S)Add 210 to the attack power of your Red Frame Digimon.	III30 IV20 P10 U10
Funbeemon 	St16	Sx-95 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Red 		Insect 	Virus	WG	B	430	280	170	Cannot receive the effects of 'Dark Tower'. 	III20 IV10 P10 U10
Waspmon 	St16	Sx-96 	Funbeemon + Winning Percentage: 40%! Ryudamon + Winning Percentage: 40%! Funbeemon + OOO	IV	Red 		Cyborg 	Virus	WG	A	530	420	260	The evolution requirements cannot be ignored. (S)When your points are 60 and below, add 420 to the attack power of your Nature Spirits Digimon. (O)Has the ability "sky".	III30 IV20 P10 U10
Cannonbeemon 	St16	Sx-97 	Waspmon + Winning Percentage: 60%! Waspmon + Protein Plus Ginryumon + Winning Percentage: 60%!	Perfect	Red 		Cyborg 	Virus	WG	B	730	500	410	The evolution requirements cannot be ignored. (O)For every card you discard from your Net Ocean, add 100 to your attack power (3 cards max).	III40 IV30 P20 U10
Tiger Vespamon 	St16	Sx-98 	Cannonbeemon + Winning Percentage: 80%! Grademon + Winning Percentage: 80%! Metal Fantomon + Winning Percentage: 80%! 	Ultimate	Red 		Cyborg 	Virus	WG	B	830	750	530	The evolution requirements cannot be ignored. (O)Has the ability "grappling". (O)You may discard one red frame card from your hand, and double your attack power. 	III40 IV40 P30 U30
Raptordramon 	St16	Sx-99 	DORUmon + Winning Percentage: 40%! DORUmon + STR-MAX Funbeemon + Winning Percentage: 40%!	IV	Red 		Cyborg 	Vaccine	Nsp	A	610	500	300	The evolution requirements cannot be ignored. (S)Add 300 to the attack power of your Beast Dragon type Digimon. (O)Has the ability "gale". 	III30 IV30 P20 U10
Alphamon 	St16	Sx-100 	Grademon + Release of the Sealed Knight!	Ultimate	Red 	Royal Knights	Holy Knight 	Vaccine	VB	C	1100	780	600	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)Has the abilities "gale" and "proud". (O)During battle, the opponent cannot use support Digimon. 	III50 IV50 P40 U40
Grademon 	St16	Sx-101 	Raptordramon + Winning Percentage: 60%! DORUgamon + Winning Percentage: 80%! 	Ultimate	Red		Warrior 	Vaccine	Nsp	B	800	710	520	The evolution requirements cannot be ignored. (O)Has the ability "grappling". (O)When the opponent has the ability "grappling", the opponent's attack B goes to zero. 	III40 IV40 P40 U30
Digi Seabass 	St16	Sx-102 	Evolution Phase (O)You may only place one of this card in your slots.		Red		Item 							Send 2 cards from your hand to the Dark Area. You can use this card when your Digimon is a red frame Perfect or Ultimate level. Return all the cards in your Dark Area to your Net Ocean and shuffle it. After that, draw cards until you reach the upper limit of your hand. Stack this card onto your point gauge at the end of the turn	
Protein Plus 	St16	Sx-103 	Battle Phase (O)You may only place one of this card in your slots.		Red		Item 							Send 1 card from your hand to the Dark Area. You can use this card when your points are the same as or lower than the opponent's. Add 300 to your attack power. When your attack is C, add 500 to your attack power instead. Send this card to the Dark Area at the end of the turn.	
Winning Percentage: 60%! 	St16	Sx-104 	Evolution Phase (O)Send this card face-down from your hand or slot to the Power box. (O)Cannot receive any effects caused by blue frame cards.		Red	Winning Percentage	Program 							Send 2 card from your hand to the Dark Area. Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! or Winning Percentage: 60%! in its evolution requirements. The evolved Digimon cannot receive the effects of the opponent's blue frame Field cards for this turn. Send this card to the Dark Area at the end of the Evolution Phase.	
Winning Percentage: 80%! 	St16	Sx-105 	Evolution Phase (O)Send this card face-down from your hand or slot to the Power box. (O)Cannot receive any effects caused by blue frame cards.		Red	Winning Percentage	Program 							Send 3 cards from your hand to the Dark Area. Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%!, Winning Percentage: 60%!, or Winning Percentage: 80%! in its evolution requirements. The evolved Digimon cannot receive the effects of the opponent's blue frame Field cards for this turn. Send this card to the Dark Area at the end of the Evolution Phase.	
Release of the Sealed Knight! 	St16	Sx-106 	Evolution Phase (O)Send this card face-down from your hand or slot to the Power box. (O)Cannot receive any effects caused by blue frame cards.		Red		Program 							Evolve your Digimon into a Digimon of the next level with Winning Percentage: 80%! or Release of the Sealed Knight! in its evolution requirements. Send this card to the Dark Area at the end of the evolution phase.	
X-Antibody 	St16	Sx-107 	Evolution Phase (O)Set this card face-up during your preparation phase, and use it during your evolution phase. (O)This card can be set even when Particle Worm No. 2 is in effect		Red	X-Antibody (3rd level)	Program 							Send 1 card from your hand to the Dark Area. Add 200 to your attack power until the end of your turn. Also, stack all of the opponent's cards with 'Particle Worm' in their names onto their point gauge (this card is unaffected by 'cannot receive the effects of the opponent's Option cards'). Send this card to the Dark Area at the end of the turn	
Solid Feint Program 	St16	Sx-108 	Battle Phase 		Red		Program 							Send 1 card from your hand to the Dark Area. You can use this card when your Digimon is not Level III, or a Blue Frame Level IV. You can make your attack [A (the opponent's C attack goes to zero)] or [B (the opponent's A attack goes to zero)] regardless of the opponent's battle type. Send this card to the Dark Area at the end of the turn.	
No Items Allowed! 	St16	Sx-109 	Battle Phase 		Red		Program 							Invalidate one of the opponent's Item Option cards, and send it to the Dark Area before it takes effect. Send this card to the Dark Area at the end of the battle phase.	
Emergency Program Halt! 	St16	Sx-110 	Battle Phase 		Red		Program 							Invalidate one of the opponent's Program Option cards, and send it to the Dark Area before it takes effect. Send this card to the Dark Area at the end of the battle phase.	
Death-X-Evolution!! 	St16	Sx-111 	Battle Phase (O)Cannot receive any effects caused by blue frame cards. 		Red	X-Evolution 	Program 							Send 3 cards from your Net Ocean to the Dark Area. Evolve your Digimon into a red frame Digimon of the next level from your hand with Winning Percentage: 40%!, Winning Percentage: 60%!, or Death-X-Evolution!! in its evolution requirements. Send this card to the Dark Area at the end of the turn.	
