Name	Set	ImageFile	Card Number	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Grappu Leomon	Bo16	Bo-768	Bo-768	Leomon + Winning Percentage: 40%!/Gryzmon + Winning Percentage: 40%!/Nanimon + Winning Percentage: 40%! 	Perfect	Blue		Beast Man	Vaccine	NSo	B	620	510	470	(O)When facing a Vaccine attribute Digimon, add 200 to your attack power.	III30 IV20 P10 U10
Panjyamon	Bo16	Bo-769	Bo-769	Leomon + Winning Percentage: 40%!/J Mojyamon + Winning Percentage: 40%!/Togemogumon + Winning Percentage: 40%! 	Perfect	Blue		Beast Man	Vaccine	NSo	B	610	430	340	(S)Send this card from your hand to your support box, and add 400 to the attack power of your Ancient Megatheriumon or Saber Leomon.	III30 IV20 P10 U10
Anciene Megatheriumon	Bo16	Bo-770	Bo-770	At the start of the battle, when the opponent's attack power is 570 or above, discard one Digimon card from your hand whose type contains the words 'Ice' or 'Beast'/'Animal', and make this card appear from your hand.	Ultimate	Blue	Warrior Ten	Ancient Beast	Data	UK	A	690	630	590	(O)Has the abilities "underground" and "underwater". (O)When facing a Digimon that belongs to Nightmare Soldiers, add 400 to your attack power.	III30 IV30 P30 U30
Whamon	Bo16	Bo-771	Bo-771	Gomamon + X/Otamamon + X/Shakomon + X	IV	Blue		Aquatic	Vaccine	DS	C	480	320	300	(S)Send this card from your hand to your support box and add 400 to the attack power of your Blitzmon or Chackmon (This card can be specially placed in the support box of a Hybrid level).	III20 IV20 P10 U10
Shellmon	Bo16	Bo-772	Bo-772	Shakomon + O/Koemon + O/Modoki Betamon + O	IV	Blue		Aquatic	Data	DS	A	400	380	280	(S)Send this card from your hand to your support box and add 400 to the attack power of your Ranamon or Calamaramon (This card can be specially placed in the support box of a Hybrid level).	III20 IV10 P10 U10
Gesomon	Bo16	Bo-773	Bo-773	Gizamon + O/Penmon + O/Neamon + OO 	IV	Blue		Mollusk	Virus	DS	B	440	360	280	(S)Send this card from your hand to your support box and add 440 to the attack power of one of your Deep Savers Digimon. 	III20 IV10 P10 U10
Manbomon	Bo16	Bo-774	Bo-774	Gomamon + X/Otamamon + O/Neamon + XX	IV	Blue		Mutant 	Vaccine	DS	A	450	320	230	(S)Send this card from your hand to your support box and add 450 to the attack power of one of your Deep Savers Digimon. 	III20 IV10 P10 U10
Calamaramon	Bo16	Bo-775	Bo-775	Spirit Evolution/Ranamon + Spirit of Water B/(O)Ignore the card's activation timing and effects. When you win in battle, your opponent takes the lost points of a Perfect. 	Hybrid	Blue		Aquatic	Variable (same as the opponent)		A	600	600	390	You may discard four cards from your hand, and send the opponent's Digimon (excluding Level III and Hybrid level) to the Dark Area.	III20 IV40 P30 U30
Jyagamon	Bo16	Bo-776	Bo-776	Tuchidarumon + Winning Percentage: 40%!/Prairiemon + Winning Percentage: 40%!/Burgamon Adult + Winning Percentage: 40%! 	Perfect	Blue		Plant	Vaccine	NSp	C	480	430	320	(O)During battle, you may discard one Grottomon or Gigasmon card from your hand and double your attack power (1 card max).	III30 IV20 P10 U10
Blossomon	Bo16	Bo-777	Bo-777	Kiwimon + Winning Percentage: 40%!/Mothmon + Winning Percentage: 40%!/Flybeemon + Winning Percentage: 40%! 	Perfect	Blue		Plant	Data	WG	C	510	430	360	(O)During battle, you may discard one Arbormon or Petaldramon card from your hand and double your attack power (1 card max).	III30 IV20 P10 U10
Velgrmon	Bo16	Bo-778	Bo-778	Spirit Evolution/Duskmon + Spirit of Darkness B/(O)Ignore the card's activation timing and effects. When you win in battle, your opponent takes the lost points of a Perfect. 	Hybrid	Blue		Giant Bird	Variable (same as the opponent)		C	630	600	570	You may discard two Digimon cards from your hand and double your attack power (2 cards max).	III40 IV30 P20 U20
Diablomon	Bo16	Bo-779	Bo-779	Infermon + Winning Percentage: 60%!/Sandiramon + Winning Percentage: 40%!/Indaramon + Winning Percentage: 40%!/Pajiramon + Winning Percentage: 40%! 	Ultimate	Blue		Unknown	Unknown	DA	A	660	610	480	(O)For every Digimon card you discard from your hand, you may send one of the opponent's support Digimon to the Dark Area.	III40 IV30 P20 U20
Waru Monzaemon	Bo16	Bo-780	Bo-780	Fla Wizarmon + Winning Percentage: 40%!/Boogiemon + Winning Percentage: 40%!/Red Vegimon + Winning Percentage: 40%! 	Perfect	Blue		Puppet	Virus	ME	B	570	440	360	(S)Send this card from your hand to your support box, and add 400 to the attack power of your Ancient Volcamon or King Etemon.	III30 IV20 P10 U10
Black King Numemon	Bo16	Bo-781	Bo-781	Jogress Evolution/Scumon + Raremon/Numemon + Winning Percentage: 40%!/Karatuki Numemon + Winning Percentage: 40%! 	Perfect	Blue		Mollusk	Virus	UK	C	520	480	500	(O)No special abilities. 	III20 IV20 P20 U10
Karatenmon	Bo16	Bo-782	Bo-782	Shadramon + Winning Percentage: 40%!/Harpymon + Winning Percentage: 40%!/Saberdramon + Winning Percentage: 40%	Perfect	Blue		Demon Man 	Virus	NSo	A	530	480	300	(O)For every card placed in the opponent's Option slots and support box, add 100 to your attack power.	III30 IV20 P10 U10
Hououmon	Bo16	Bo-783	Bo-783	Garudamon + Winning Percentage: 60%!/Mihiramon + Winning Percentage: 40%!/Andiramon + Winning Percentage: 40%!/Majiramon + Winning Percentage: 40%! 	Ultimate	Blue		Holy Beast	Vaccine	VB	A	630	570	440	(O)The opponent's Digimon (excluding Hybrid level) cannot place any support Digimon into their support box.	III40 IV30 P20 U10
Ancient Irismon	Bo16	Bo-784	Bo-784	At the start of the battle, when the opponent's attack power is 570 or above, discard one Digimon card from your hand whose type contains the word 'Bird' ('Chick' included), and make this card appear from your hand.	Ultimate	Blue	Warrior Ten	Ancient Bird Man	Vaccine	UK	B	700	680	530	(O)Has the ability "sky". (O)When the opponent is a Level IV or Perfect level, add 300 to your attack power.	III30 IV30 P30 U30
Kyukimon	Bo16	Bo-785	Bo-785	Youkomon + Winning Percentage: 40%!/Kyubimon + Winning Percentage: 40%!/Yaksamon + Winning Percentage: 40%!	Perfect	Blue		Bewitching Beast	Virus	NSo	C	580	560	390	(O)When facing a Virus attribute Digimon, add 200 to your attack power.	III30 IV20 P10 U20
Lilimon	Bo16	Bo-786	Bo-786	Togemon + Winning Percentage: 40%!/Kiwimon + Winning Percentage: 40%!/Pucchiemon + Winning Percentage: 40%!	Perfect	Blue		Fairy 	Data	WG	C	640	410	360	(S)Send this card from your hand to your support box, and add 400 to the attack power of your Ancient Irismon or Rosemon.	III30 IV20 P10 U10
Lady Devimon	Bo16	Bo-787	Bo-787	Devimon + Winning Percentage: 40%!/Harpymon + Winning Percentage: 40%!/Golemon + Winning Percentage: 40%!	Perfect	Blue		Fallen Angel 	Virus	UK	A	570	460	330	(S)Send this card from your hand to your support box, and add 400 to the attack power of your Ancient Irismon or Ancient Sphinxmon.	III30 IV20 P10 U10
Rosemon	Bo16	Bo-788	Bo-788	Lilimon + Winning Percentage: 40%!/Blossomon + Winning Percentage: 40%!/Pajiramon + Winning Percentage: 40%!	Ultimate	Blue		Fairy 	Data	WG	B	670	500	380	(S)Send this card from your hand to your support box, and add 600 to the attack power of your Ancient Irismon.	III40 IV30 P20 U10
Belial Vamdemon	Bo16	Bo-789	Bo-789	Vamdemon + Winning Percentage: 80%!/Phelesmon + Winning Percentage: 60%!/Indaramon + Winning Percentage: 60%! 	Ultimate	Blue		Demon Lord	Virus	NSo	A	700	600	480	(O)When you win the battle, you may stack the opponent's Digimon that was defeated (excluding Level III Digimon, and Digimon that belong to Nightmare Soldiers) onto their point gauge.	III60 IV40 P40 U50
Anubimon	Bo16	Bo-790	Bo-790	Cerberumon + Winning Percentage: 80%!/Vikaralamon + Winning Percentage: 40%!/Kumbhiramon + Winning Percentage: 40%!/Vajramon + Winning Percentage: 40%!	Ultimate	Blue		God Man	Vaccine	UK	B	680	620	460	(O)During battle, you may discard one Digimon card from your hand, and send one of the opponent's Ultimate level Digimon with a battle type of B to the Dark Area (1 card max).	III40 IV30 P20 U10
Eraser	Bo16	Bo-791	Bo-791	Point Calculation Phase/(O)You may only place one of this card in your slots./(O)Ignore the effects of your Spirit and place this card in your Option slot.		Blue		Item							(O)When you win the battle, instead of being sent to the Dark Area, the opponent Digimon gets stacked onto the point gauge instead (however, since Level III Digimon cannot be sent to the Dark Area even if they lose the battle, they cannot be stacked onto the point gauge due to this effect as well). (O)This card can only be used when your Digimon is Ultimate or Hybrid level. (O)At the end of the turn during which this card was used, stack it onto your point gauge. 	
POW Booster	Bo16	Bo-792	Bo-792	Battle Phase/(O)You may only place one of this card in your slots (excluding Hybrid levels)./(O)Ignore the effects of your Spirit and place this card in your Option slot. 		Blue		Item							(O)Add 100 to the attack power of your Digimon (if your Digimon is Hybrid level, instead of 100, add 300 to its attack power instead). (O)This card cannot be used when your Digimon is Level III. (O)At the end of the battle phase during which this card was used, send it to the Dark Area. 	
Hit Lock	Bo16	Bo-793	Bo-793	Battle Phase/(O) Cannot receive the effects of 'cannot receive the effects of Option cards' or 'Items being invalidated'./(O)Ignore the effects of your Spirit and place this card in your Option slot.		Blue		Item							(O)The opponent cannot use any effects or abilities that multiply or add to their attack power. (O)This card can only be used when your Digimon is Ultimate or Hybrid level. (O)At the end of the battle phase during which this card was used, send it to the Dark Area. 	
D-Worm	Bo16	Bo-794	Bo-794	Point Calculation Phase/(O)You may only place one of this card in your slots./(O)Ignore the effects of your Spirit and place this card in your Option slot. 		Blue		Item							(O)If your Digimon has won or drawn the battle at the point when this card is activated, directly send the top 6 cards of your opponent's Net Ocean to the Dark Area. (O)This card can only be used when your Digimon is Duskmon, Mercuremon, Ranamon, Grottemon, or Arbormon. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Protector	Bo16	Bo-795	Bo-795	Battle Phase/(O)Ignore the effects of your Spirit and place this card in your Option slot.		Blue		Item							(O)Change your lost points to 'III10 IV10 P10 U10'. After that, add 300 to your attack power. (O)This card can only be used when your Digimon is Hybrid level. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
Cure BOX	Bo16	Bo-796	Bo-796	Battle Phase/(O)You may only place one of this card in your slots; cannot receive the effects of 'Items being invalidated'./(O)Ignore the effects of your Spirit and place this card in your Option slot.		Blue		Item							(O)When your Net Ocean is reduced by 6 or more cards due to the effects of your opponent's Option cards, shuffle your Dark Area, take the top 10 cards of your Dark Area and place them at the bottom of your Net Ocean. (O)This card can only be used when your Digimon is Hybrid level. (O)At the end of the battle phase during which this card was used, send it to the Dark Area. 	
Nega Cave	Bo16	Bo-797	Bo-797	Battle Phase/(O)Ignore the effects of your Spirit and place this card in your Option slot.		Blue	Fusion Combo	Program							(O)When your Digimon is Duskmon, ignore the effects of your Spirit and send one Gigasmon card from your hand to your support box, and send all of the cards in your opponent's slots to the Dark Area. For every card in the opponent's slots sent to the Dark Area this way, add 300 to your attack power. (O)This card can only be used when your Digimon is Hybrid level. (O)At the end of the turn during which this card was used, send this card together with the Gigasmon card in your support box to the Dark Area. 	
Plasma Double Tomahawk	Bo16	Bo-798	Bo-798	Battle/(O)You may only place one of this card in your slots./(O)Ignore the effects of your Spirit and place this card in your Option slot. 		Blue	Fusion Combo	Program							(O)When your Digimon is Blitzmon, you can ignore the effects of your Spirit and send one Blizzarmon card from your hand to your support box, and add 900 to your attack power (your attacks A, B, and C cannot go to zero due to the effects of attacks C, B, or A). (O)This card can only be used when your Digimon is Hybrid level. (O)At the end of the turn during which this card was used, send this card together with the Blizzarmon card in your support box to the Dark Area. 	
Dignity of the Strong	Bo16	Bo-799	Bo-799	Battle Phase/(O)You may only place one of this card in your slots (excluding Hybrid levels)./(O)Ignore the effects of your Spirit and place this card in your Option slot. 		Blue		Program							(O)Add 200 to the attack power of your Ultimate or Hybrid level Digimon with only one Digimon name in its evolution requirements field (excluding Digimon that evolve through Appearance Requirements). (O)This card remains in its slot and continues its effects until you lose a battle or your Digimon reaches the end of its lifespan.	
