Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Dynasmon 	St13	St-841 	Mistymon + Winning Percentage: 60%! Silphymon + Winning Percentage: 60%!	Ultimate	Blue 	Royal Knights	Holy Knight 	Data	VB	C	700	630	410	You may discard one Cherubimon (Virus) card from your hand, and either triple or add 600 to your attack power (1 card max, choose either effect when activating). (O)Has the ability "proud". 	III40 IV30 P20 U20
Imperialdramon Paladin Mode 	St13	St-842 	Imperialdramon Fighter Mode + Omegamon Dynasmon + Omega Blade Put one component card into the Digimon box and the other into the evolution requirements box to fuse them together. (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Ultimate	Blue 		Ancient Dragon Man 	Vaccine	VB	C	900	720	560	A will not go to zero due to the effects of attack C. (O)Has the ability "proud". (O)Stack one of the Hybrid level Digimon on the opponent's sheet onto their point gauge. 	III40 IV30 P20 U20
Kaiser Greymon 	St13	St-843 	Aldamon + Wind to Flame and Ice to Sword Megidramon + Wind to Flame and Ice to Sword (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area. When you win the battle, your opponent takes the lost points of an Ultimate. 	Hybrid	Blue 	Transcedent Form	Dragon Warrior 	Variable (same as the opponent)		B	920	780	620	Send all of the opponent's Digimon with the word 'Dragon' (Ankylosaur/Ceratopsian/Dinosaur/Plesiosaur/Pterosaur/Stegosaur included) in their type to the Dark Area (excluding Level III Digimon and Digimon which have ended their battle).	III40 IV40 P30 U30
Imperialdramon 	St13	St-844 	Paildramon + Winning Percentage: 60%! Dinobeemon + Winning Percentage: 60%!	Ultimate	Blue 		Ancient Dragon 	Data	ME	A	720	600	410	(O)Has the ability "sky". (O)When facing a Hybrid level Digimon, add 400 to your attack power. 	III40 IV30 P20 U10
Guilmon 	St13	St-845 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue 		Reptile 	Virus	ME	B	370	260	170	(S)When your points are 60 and below, take this card from your hand and add 260 to the attack power of one of your Digimon belonging to Metal Empire.	III10 IV10 P10 U10
Agumon 	St13	St-846 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue 		Reptile 	Vaccine	ME	A	360	270	190	(S)When your points are 60 and below, take this card from your hand and add 270 to the attack power of one of your Digimon belonging to Metal Empire.	III10 IV10 P10 U10
Neamon 	St13	St-847 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue 		Beast 	Data	ME	B	340	220	160	(S)When your points are 60 and below, take this card from your hand and add 220 to the attack power of one of your Digimon belonging to Metal Empire.	III10 IV10 P10 U10
Greymon 	St13	St-848 	Agumon + OO Bokomon + XO Koemon + OO 	IV	Blue 		Dinosaur 	Vaccine	ME	A	420	400	240	(O)Has the ability "gale". (O)You can make your attack A regardless of the opponent's battle type. 	III20 IV10 P10 U10
Growmon 	St13	St-849 	Guilmon + OO Bokomon + OX Palmon + XO	IV	Blue 		Demon Dragon 	Virus	ME	C	460	380	230	(O)Has the ability "gale". (O)You can make your attack B regardless of the opponent's battle type. 	III20 IV10 P10 U10
Tailmon 	St13	St-850 	Plotmon + OO Agumon + OO V-mon + OO	IV	Blue 		Holy Beast 	Vaccine	VB	C	420	380	210	(S)Send this card from your hand to your support box and add 380 to the attack power of your Nefertimon card.	III20 IV10 P10 U10
Fla Wizarmon 	St13	St-851 	Guilmon + OX Bokomon + OO Wormmon + OX	IV	Blue 		Demon Man 	Virus	Nso	C	460	340	220	(O)Has the abilities "flame" and "underground". (O)When this Digimon changes Digimon Boxes, add 300 to your attack power. 	III20 IV10 P10 U10
Centalmon 	St13	St-852 	Guilmon + OO Bokomon + XX Gabumon + OO	IV	Blue 		Beast Man 	Data	VB	A	460	380	230	(O)Has the ability "gale". (O)You can make C your attack regardless of the opponent's battle type. 	III20 IV10 P10 U10
Clockmon 	St13	St-853 	Neamon + OO Terriermon + OO Hagurumon + XX This card cannot receive the effects of 'Never Forget'.	IV	Blue 		Machine 	Data	ME	C	410	360	260	Both you and your opponent regain 40 points immediately. At the end of the turn during which this card's effect was used, stack this card onto your point gauge (even if it is not in the Digimon Box).	III20 IV10 P10 U10
Gladimon 	St13	St-854 	Kotemon + OO Neamon + OX Otamamon + XX	IV	Blue 		Warrior 	Vaccine	VB	B	440	400	260	(S)You can send this card from your hand to your support box and add 400 to the attack power of your Knightmon.	III20 IV10 P10 U10
Knightmon 	St13	St-855 	Gladimon + Winning Percentage: 40%! Greymon + Winning Percentage: 40%! Magnamon + Winning Percentage: 60%!	Perfect	Blue 		Warrior 	Data	VB	B	540	500	380	(O)Has the ability "proud". (O)For every Gladimon or Maildramon on your sheet, add 250 to your attack power (including Support Digimon). 	III30 IV20 P10 U10
Mistymon 	St13	St-856 	Wizarmon + Winning Percentage: 40%! Fla Wizarmon + Winning Percentage: 40%! Witchmon + Winning Percentage: 40%!	Perfect	Blue 		Magic Warrior 	Virus	VB	C	560	440	380	A will not go to zero due to the effects of attack C. (O)Has the ability "proud". (O)When facing a Hybrid level Digimon, add 300 to your attack power. 	III30 IV20 P10 U10
Andiramon 	St13	St-857 	Turuiemon + Winning Percentage: 40%! Centalmon + Winning Percentage: 40%! Clockmon + Winning Percentage: 40%! 	Perfect	Blue 	Deva	Holy Beast 	Data	VB	C	540	480	300	(O)Has the ability "gale". (O)When facing a Hybrid level Digimon, add 300 to your attack power. 	III30 IV20 P10 U10
Dinobeemon 	St13	St-858 	Jogress Evolution Stingmon + XV-mon Dinohumon + Gladimon Fla Wizarmon + Centalmon	Perfect	Blue 		Mutant 	Virus	ME	C	560	420	330	(O)Has the ability "sky". (O)When facing a Hybrid level Digimon, add 300 to your attack power. 	III30 IV20 P10 U10
Megalo Growmon 	St13	St-859 	Growmon + Winning Percentage: 40%! Tyranomon + Winning Percentage: 40%! Rapidmon (Level IV) + Winning Percentage: 60%!	Perfect	Blue 		Cyborg 	Virus	ME	C	580	420	340	(O)Has the ability "flame". (O)When facing a Hybrid level Digimon, add 300 to your attack power. 	III30 IV20 P10 U10
Dukemon 	St13	St-860 	Megalo Growmon + Winning Percentage: 60%! Bastemon + Winning Percentage: 60%! Ex-Tyranomon + Winning Percentage: 60%!	Ultimate	Blue 	Royal Knights	Holy Knight 	Virus	VB	B	700	620	400	(O)Has the ability "proud". (O)When facing a Hybrid level Digimon, add 400 to your attack power. 	III40 IV30 P20 U10
Chaos Dukemon 	St13	St-861 	Mistymon + Winning Percentage: 60%! Knightmon + Winning Percentage: 60%! Wisemon + Winning Percentage: 60%!	Ultimate	Blue 		Dark Knight 	Virus	VB	C	760	550	470	(O)Has the ability "proud". (O)When facing a Hybrid level Digimon, add 400 to your attack power. 	III40 IV30 P20 U10
Megidramon 	St13	St-862 	Megalo Growmon + Winning Percentage: 60%! Mistymon + Winning Percentage: 60%! Bastemon + Winning Percentage: 60%!	Ultimate	Blue 		Evil Dragon 	Virus	ME	B	860	700	460	During battle, when the opponent's attack power reaches 1100 or above, directly reduce the opponent's points by 10 (1 time max).	III40 IV30 P20 U20
Dukemon Crimson Mode 	St13	St-863 	Dukemon + Strength Plug-In U (O)Put one component card into the Digimon box and the other into the evolution requirements box to fuse them together. (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Ultimate	Blue 		Holy Knight 	Virus	VB	C	960	700	610	A will not go to zero due to the effects of attack C. This card cannot be sent to the Dark Area due to the effects of the opponent Digimon's abilities. (O)Has the ability "proud". 	III40 IV30 P30 U30
Lord Knightmon 	St13	St-864 	Knightmon + Winning Percentage: 60%! Mistymon + Winning Percentage: 60%! 	Ultimate	Blue 	Royal Knights	Holy Knight 	Virus	VB	A	700	610	430	You can discard may Cherubimon (Virus) card from your hand, and either quadruple or add 300 to your attack power (1 card max, choose one effect when activated). (O)Has the ability "proud". 	III40 IV30 P20 U10
Imperialdramon Fighter Mode 	St13	St-865 	Imperialdramon + Strength Plug-In U (O)Put one component card into the Digimon box and the other into the evolution requirements box to fuse them together.	Ultimate	Blue 		Ancient Dragon Man 	Vaccine	ME	A	750	640	500	(O)Has the abilities "sky" and "proud". (O)When facing a Hybrid level Digimon, add 400 to your attack power. 	III40 IV30 P20 U10
Ancient Greymon 	St13	St-866 	Metal Greymon + Evolution Ancient (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Ultimate	Blue 	Warrior Ten	Ancient Dragon 	Vaccine	Nsp	B	760	700	540	For every card on your sheet that has the word Dragon (Ankylosaur/Ceratopsian/Dinosaur/Plesiosaur/Pterosaur/Stegosaur included) in its type, or is a Hybrid level, add 300 to your attack power (including Support Digimon). (O)Has the ability "flame". 	III20 IV20 P20 U20
Patamon 	St13	St-867 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue 		Mammal 	Vaccine	Nsp	B	330	260	180	(S)When your points are 60 and below, you can send this card from your hand and add 260 to the attack power of one of your Digimon belonging to Nature Spirits.	III10 IV10 P10 U10
Wormmon 	St13	St-868 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue 		Larva 	Vaccine	Nsp	A	340	280	170	(S)When your points are 60 and below, you can send this card from your hand and add 280 to the attack power of one of your Digimon belonging to Nature Spirits.	III10 IV10 P10 U10
Tentomon 	St13	St-869 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue 		Insect 	Virus	Nsp	A	330	260	180	(S)When your points are 60 and below, you can send this card from your hand and add 260 to the attack power of one of your Digimon belonging to Nature Spirits.	III10 IV10 P10 U10
Hagurumon 	St13	St-870 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue 		Machine 	Virus	ME	C	360	250	190	(S)When your points are 60 and below, you can send this card from your hand and add 250 to the attack power of one of your Digimon belonging to Metal Empire. 	III10 IV10 P10 U10
Nefertimon 	St13	St-871 	Plotmon + OO Patamon + OO Agumon + OO	IV	Blue 		Holy Beast 	Vaccine	Nsp	A	420	410	240	(S)You can send this card from your hand to your support box and add 410 to the attack power of your Tailmon.	III20 IV10 P10 U10
Tyranomon 	St13	St-872 	Agumon + XX Hagurumon + XX Patamon + OX	IV	Blue 		Dinosaur 	Data	Nsp	B	460	370	280	(O)Has the ability "underground". (O)You can make A your attack regardless of the opponent's battle type. 	III20 IV10 P10 U10
Fladramon 	St13	St-873 	V-mon + OO Patamon + OO Agumon + XO	IV	Blue 		Dragon Man 	Vaccine	Nso	B	450	380	300	(O)Has the abilities "underground" and "grappling". (O)When facing a Hybrid level Digimon, add 200 to your attack power. 	III20 IV10 P10 U10
Coatlmon 	St13	St-874 	Wormmon + OO Patamon + OO Agumon + OO	IV	Blue 		Mythical Beast 	Vaccine	Nsp	A	430	410	210	(O)Has the ability "sky". (O)You can make C your attack regardless of the opponent's battle type. 	III20 IV10 P10 U10
Stingmon 	St13	St-875 	Wormmon + OO Tentomon + OX Neamon + XO	IV	Blue 		Insect 	Virus	Nsp	B	440	380	320	(O)Has the ability "sky". (O)You can make B your attack regardless of the opponent's battle type. 	III20 IV10 P10 U10
Wizarmon 	St13	St-876 	Gabumon + OX Tentomon + OO Bokomon + XO	IV	Blue 		Demon Man 	Data	Nso	A	480	320	210	(O)Has the abilities "underground" and "flame". (O)When this Digimon moves from its Digimon Box, add 300 to your attack power. 	III20 IV10 P10 U10
Sorcerimon 	St13	St-877 	Wormmon + OX Tentomon + OO V-mon + OX	IV	Blue 		Demon Man 	Vaccine	Nso	B	450	360	180	(S)When you send this card from your hand to your support box, add 360 to the attack power of your Wisemon.	III20 IV10 P10 U10
Wisemon 	St13	St-878 	Wizarmon + Winning Percentage: 40%! Fla Wizarmon + Winning Percentage: 40%! Sorcerimon + Winning Percentage: 40%!	Perfect	Blue 		Demon Man 	Virus	Nso	B	520	480	310	(O)For every Wizarmon, Fla Wizarmon, or Sorcerimon on your sheet, add 200 to your attack power (including support Digimon).	III30 IV20 P10 U10
Metal Greymon 	St13	St-879 	Greymon + Winning Percentage: 40%! Tankmon + Winning Percentage: 40%! Tyranomon + Winning Percentage: 40%!	Perfect	Blue 		Cyborg 	Vaccine	ME	A	560	460	310	When the opponent is a Cyborg type, you cannot receive the effects of the opponent's special abilities. (O)Has the ability "sky". 	III30 IV20 P10 U10
Paildramon 	St13	St-880 	Jogress Evolution XV-mon + Stingmon Fladramon + Stingmon Strikedramon + Stingmon	Perfect	Blue 		Dragon Man 	Data	ME	B	540	440	330	If you Jogress evolved from two Digimon, you may send one of the opponent's Hybrid Digimon to the Dark Area (excluding Fusion Form and Transcendent Form Digimon). (O)Has the ability "sky". 	III30 IV20 P10 U10
Insekimon 	St13	St-881 	Icemon + Winning Percentage: 40%! Nefertimon + Winning Percentage: 40%! Depthmon + Winning Percentage: 40%!	Perfect	Blue 		Ore 	Data	ME	C	540	460	390	(S)Send this card from your hand to your support box and add 540 to the attack power of your Ancient Volcamon.	III30 IV20 P10 U10
Okuwamon 	St13	St-882 	Kuwagamon + Winning Percentage: 40%! Stingmon + Winning Percentage: 40%! Coatlmon + Winning Percentage: 40%! 	Perfect	Blue 		Insect 	Virus	Nsp	A	560	420	350	(O)For every Insect type Digimon on both players' sheets, add 200 to your attack power (including Support Digimon).	III30 IV20 P10 U10
Ex-Tyranomon 	St13	St-883 	Tyranomon + Winning Percentage: 40%! Fangmon + Winning Percentage: 40%! Mojyamon + Winning Percentage: 40%!	Perfect	Blue 		Puppet 	Vaccine	Nsp	C	520	480	400	(O)Have each player check the other player's Net Ocean's top card, and if that card's name contains a colour other than black, that person immediately loses 10 points.	III30 IV20 P10 U10
King Etemon 	St13	St-884 	Etemon + Winning Percentage: 60%! (O)When the opponent Digimon belongs to the Royal Knights, this Digimon is immediately sent to the Dark Area.	Ultimate	Blue 		Puppet 	Virus	Nso	C	610	540	380	You may discard one card from your hand and gain the group 'Royal Knights'. (O)Has the ability "gale". 	III40 IV30 P20 U10
Ornismon 	St13	St-885 	Insekimon + Winning Percentage: 60%! Silphymon + Winning Percentage: 60%! Garudamon + Winning Percentage: 60%!	Ultimate	Blue 		Ancient Bird 	Virus	Nso	B	640	580	500	You may send one of the opponent's Hybrid levels to the Dark Area (excluding Fusion Forms and Transcendent Forms). (O)Has the ability "gale". 	III40 IV30 P20 U10
Agnimon 	St13	St-886 	Flamon + OO Patamon + OO When you win the battle, your opponent takes the lost points of a Level IV.	Hybrid	Blue 		Demon Man 	Variable (same as the opponent)	Nso	A	600	570	430	When facing Mercuremon or Sephirothmon, triple your attack power. (O)Has the ability "flame". 	III20 IV20 P20 U10
Mercuremon 	St13	St-887 	Hagurumon + OO Wormmon + XX When you win the battle, your opponent takes the lost points of a Level IV. 	Hybrid	Blue 		Mutant 	Variable (same as the opponent)	ME	A	620	440	380	When facing Agnimon or Vritramon, add 400 to your attack power. (O)Has the ability "gale". 	III20 IV20 P20 U10
Ancient Wisemon 	St13	St-888 	Wisemon + Evolution Ancient Mercuremon + Evolution Ancient (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area. 	Ultimate	Blue 	Warrior Ten	Ancient Mutant 	Virus	Nso	B	700	680	550	For every Hybrid level Digimon card, or Digimon card that belongs to Nightmare Soldiers that you discard from your hand, add 300 to your attack power.	III20 IV20 P20 U20
Ancient Beatmon 	St13	St-889 	Atlur Kabuterimon + Evolution Ancient Okuwamon + Evolution Ancient (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Ultimate	Blue 	Warrior Ten	Ancient Insect 	Vaccine	Nsp	A	760	660	560	For every Hybrid level on your sheet, and Insect type Digimon on both sheets, add 200 to your attack power (including Support Digimon). 	III20 IV20 P20 U20
Ancient Sphinxmon 	St13	St-890 	Paildramon + Evolution Ancient Mummymon + Evolution Ancient (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Ultimate	Blue 	Warrior Ten	Ancient Mythical Beast 	Virus	Nso	A	730	720	520	For every Digimon belonging to Nightmare Soldiers, or Hybrid level Digimon on your sheet, add 200 to your attack power (including support Digimon).	III20 IV20 P20 U20
Aldamon 	St13	St-891 	Jogress Evolution Vritramon + Agnimon Agnimon + Metal Greymon When you win the battle, your opponent takes the lost points of an Ultimate.	Hybrid	Blue 	Fusion Form	Demon Man 	Variable (same as the opponent)		C	750	680	620	A will not go to zero due to the effects of attack C. For every Digimon on your sheet that belongs to the 'Warrior Ten', add 200 to your attack power. (O)When facing a Digimon that belongs to the 'Warrior Ten', add 500 to your attack power. 	III40 IV20 P20 U20
Ancient Garurumon 	St13	St-892 	Were Garurumon + Evolution Ancient (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Ultimate	Blue 	Warrior Ten	Ancient Beast 	Data	Nso	C	740	700	560	A will not go to zero due to the effects of attack C. For every Digimon card with the word 'Beast' in its type, or Hybrid level on your sheet, add 300 to your attack power (including Support Digimon). 	III20 IV20 P20 U20
Gabumon 	St13	St-893 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue 		Reptile 	Virus	Nsp	A	360	230	190	(S)When your points are 60 and below, take this card from your hand and add 230 to the attack power of one of your Digimon belonging to Nature Spirits.	III10 IV10 P10 U10
Otamamon 	St13	St-894 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue 		Amphibian 	Virus	DS	C	360	270	180	(S)When your points are 60 and below, take this card from your hand and add 270 to the attack power of one of your Digimon belonging to Deep Savers.	III10 IV10 P10 U10
Palmon 	St13	St-895 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue 		Plant 	Vaccine	Nsp	A	330	260	190	(S)When your points are 60 and below, take this card from your hand and add 260 to the attack power of one of your Digimon belonging to Nature Spirits.	III10 IV10 P10 U10
Koemon 	St13	St-896 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area. 	III	Blue 		Beast 	Virus	Nsp	B	360	260	200	(S)When your points are 60 and below, take this card from your hand and add 260 to the attack power of one of your Digimon belonging to Nature Spirits.	III10 IV10 P10 U10
Strikedramon 	St13	St-897 	Monodramon + OO Gabumon + OX Guilmon + OO	IV	Blue 		Dragon Man 	Vaccine	Nsp	C	480	340	260	(O)Has the abilities "underground" and "grappling". (O)When you have Digimon cards belonging to 'Deva' in your hand, you may show them to your opponent and for each card shown, add 200 to your attack power. 	III20 IV10 P10 U10
Sheepmon 	St13	St-898 	Armadimon + OO Koemon + XX Palmon + OX	IV	Blue 		Mammal 	Vaccine	Nsp	C	420	380	260	(O)Has the ability "underground". (O)For every card on your sheet that belongs to Nature Spirits, add 200 to your attack power (including Support Digimon). 	III20 IV10 P10 U10
Tankmon 	St13	St-899 	Hagurumon + XO Koemon + OOGuilmon + XX	IV	Blue 		Cyborg 	Data	ME	A	470	380	310	(O)Has the ability "underground". (O)For every Digimon belonging to Metal Empire on your sheet, add 200 to your attack power (including Support Digimon). 	III20 IV10 P10 U10
Mojyamon 	St13	St-900 	Palmon + OO Otamamon + XX Bokomon + OO 	IV	Blue 		Rare Animal 	Vaccine	Nsp	A	430	360	220	(O)Has the ability "underground". (O)You can make your attack C regardless of the opponent's battle type. 	III20 IV10 P10 U10
Depthmon 	St13	St-901 	Otamamon + OO Koemon + OO Neamon + OX	IV	Blue 		Aquatic Beast Man 	Data	DS	C	420	380	310	(O)Has the ability "underwater". (O)For every Digimon belonging to Deep Savers on your sheet, add 200 to your attack power (including Support Digimon). 	III20 IV10 P10 U10
Fangmon 	St13	St-902 	Gabumon + OO Palmon + OX Terriermon + XX 	IV	Blue 		Demon Beast 	Data	Nso	C	480	310	280	(O)Has the abilities "gale" and "grappling". (O)You can make your attack B regardless of the opponent's battle type. 	III20 IV10 P10 U10
Garurumon 	St13	St-903 	Gabumon + OO Patamon + OO Neamon + OO	IV	Blue 		Beast 	Vaccine	Nso	A	440	400	210	(O)Has the abilities "gale" and "freezing". (O)You can make your attack A regardless of the opponent's battle type. 	III20 IV10 P10 U10
Were Garurumon 	St13	St-904 	Garurumon + Winning Percentage: 40%! Fladramon + Winning Percentage: 40%! Fangmon + Winning Percentage: 40%!	Perfect	Blue 		Beast Man 	Vaccine	Nso	A	540	470	350	(O)Has the ability "grappling". (O)You can make your attack C regardless of the opponent's battle type. 	III30 IV20 P10 U10
Volcamon 	St13	St-905 	Tankmon + Winning Percentage: 40%! Tyranomon + Winning Percentage: 40%! Icemon + Winning Percentage: 40%!	Perfect	Blue 		Cyborg 	Data	ME	C	560	430	390	(O)Has the ability "grappling". (O)You can make your attack B regardless of the opponent's battle type. 	III30 IV20 P10 U10
Metal Tyranomon 	St13	St-906 	Tyranomon + Winning Percentage: 40%! Tankmon + Winning Percentage: 40%! Sheepmon + Winning Percentage: 40%!	Perfect	Blue 		Cyborg 	Virus	ME	C	580	440	360	(O)Has the abilities "underground", "grappling", "flame", and "hungry". (O)When facing a Digimon that belongs to Nature Spirits, add 300 to your attack power. 	III30 IV20 P10 U10
Mermaimon 	St13	St-907 	Depthmon + Winning Percentage: 40%! Nefertimon + Winning Percentage: 40%! Coatlmon + Winning Percentage: 40%!	Perfect	Blue 		Aquatic Beast Man 	Data	DS	B	510	500	360	(O)For every Digimon that belongs to Deep Savers on both your and your opponent's sheets, add 200 to your attack power (including support Digimon).	III30 IV20 P10 U10
