Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Vamdemon 	St4	St-182 	Dark Tyranomon + Winning Percentage: 40%! Bakemon + Winning Percentage: 40%! Snimon + Winning Percentage: 40%!	Perfect 	Blue 		Undead 	Virus 	NSo 	B 	550	450	280	(O)Has the ability "grappling". (O)During battle, the opponent's Level IV Digimon lose their special abilities. (O)When facing an opponent without the ability "sky", add 100 to your attack power. 	III30 IV10 P10 U10
Andromon 	St4	St-183 	Guardromon + Winning Percentage: 40%! Revolmon + Winning Percentage: 40%! Shima Unimon + Winning Percentage: 40%!	Perfect 	Blue 		Cyborg 	Vaccine 	ME 	B 	510	480	250	(O)Has the ability "grappling". (O)The opponent loses its special abilities. (O)You may discard 2 Digimon cards from your hand and double your attack power (2 cards max). 	III20 IV20 P10 U10
Tuskmon 	St4	St-184 	Elecmon + XX Armadimon + XX Snow Goburimon + OO	IV 	Blue 		Dinosaur 	Virus 	UK 	B 	450	400	200	(O)Has the ability "grappling".	III30 IV20 P10 U10
Yanmamon 	St4	St-185 	Otamamon + O Wormmon + X Tentomon + X	IV 	Blue 		Insect 	Data 	NSp 	C 	410	350	180	(O)Has the ability "sky". (O)At the end of your turn, you may discard one card from your hand, and invalidate one currently active Field Option card. 	III30 IV20 P10 U10
Red Vegimon 	St4	St-186 	Mushmon + X Elecmon + X V-mon + XX	IV 	Blue 		Insectivorous Plant 	Virus 	WG 	B 	420	340	210	(O)When facing an opponent with the ability "underground", add 50 to your attack power.	III30 IV20 P10 U10
Woodmon 	St4	St-187 	Floramon + XX Elecmon + X Hawkmon + XX	IV 	Blue 		Plant 	Virus 	WG 	B 	390	380	250	(O)When facing an opponent with the ability "underground", add 50 to your attack power.	III30 IV20 P10 U10
Shellmon 	St4	St-188 	Kunemon + O Otamamon + OO Floramon + OO	IV 	Blue 		Aquatic 	Data 	DS 	C 	420	380	280	(O)Has the abilities "underwater" and "underground". (O)When facing an opponent with the ability "sky", add 50 to your attack power. 	III30 IV20 P10 U10
Bakemon 	St4	St-189 	Pico Devimon + X Wormmon + XX Shamamon + OO	IV 	Blue 		Ghost 	Virus 	NSo 	A 	400	400	150	(O)Has the ability "sky". (O)When facing a Digimon with 'Holy' in their type name, add 50 to your attack power. 	III20 IV10 P10 U10
Knightmon 	St4	St-190 	Golemon + Winning Percentage: 40%! Black Tailmon + Winning Percentage: 40%! Lynxmon + Winning Percentage: 40%!	Perfect 	Blue 		Warrior 	Data 	ME 	C 	540	480	370	(O)Has the ability "grappling". (O)The opponent loses its special abilities. (O)You may discard two Digimon cards from your hand and double your attack power (2 cards max). 	III20 IV10 P10 U10
Asuramon 	St4	St-191 	Orgemon + Winning Percentage: 40%! Sorcerimon + Winning Percentage: 40%! Bitmon + Winning Percentage: 40%!	Perfect 	Blue 		Demon Man 	Vaccine 	UK 	C 	510	490	290	(O)Has the ability "grappling". (O)During battle, the opponent's Level IV Digimon lose their special abilities. (O)When facing an opponent without the ability "grappling", add 100 to your attack power. 	III30 IV10 P10 U10
Mummymon 	St4	St-192 	Orgemon + Winning Percentage: 40%! Tuskmon + Winning Percentage: 40%! Gorimon + Winning Percentage: 40%!	Perfect 	Blue 		Undead 	Virus 	UK 	B 	520	460	310	(O)Has the ability "grappling". (O)During battle, the opponent's Level IV Digimon lose their special abilities. (O)When facing an opponent without the ability "grappling", add 100 to your attack power. 	III30 IV10 P10 U10
Super Starmon 	St4	St-193 	Starmon + Winning Percentage: 40%! Thunderballmon + Winning Percentage: 40%! Shima Unimon + Winning Percentage: 40%! Swanmon + Winning Percentage: 40%!	Perfect 	Blue 		Mutant 	Data 	NSp 	A 	550	500	160	(O)Has the ability "grappling". (O)During battle, the opponent's Level IV Digimon lose their special abilities. (O)When facing an opponent without the ability "grappling", add 100 to your attack power. 	III30 IV10 P10 U10
Valkyrimon 	St4	St-194 	Jogress Evolution Silphymon + Angewomon Silphymon + Garudamon Andromon + Winning Percentage: 60%!	Ultimate 	Blue 		Warrior 	Vaccine 	WG 	A 	570	560	340	(O)Regain 20 points when you evolve into this Digimon. (O)When facing a Digimon with 'Armor Evolution' in its Fusion Requirements, double your attack power. 	III30 IV20 P20 U10
Orgemon 	St4	St-195 	Hagurumon + O V-mon + XX Muchomon + OO	IV 	Blue 		Oni 	Virus 	NSo 	A 	450	400	210	(O)Has the ability "grappling".	III30 IV20 P10 U10
Raremon 	St4	St-196 	Pico Devimon + O Plotmon + X Floramon + X	IV 	Blue 		Undead 	Virus 	NSo 	A 	350	300	250	(O)Has the ability "underwater". (O)When facing an opponent with the ability "underwater", add 50 to your attack power. 	III20 IV10 P10 U10
Golemon 	St4	St-197 	Hagurumon + XX Muchomon + X Plotmon + XX	IV 	Blue 		Mineral 	Virus 	UK 	A 	400	380	250	(O)Has the ability "grappling". (O)When facing an opponent with the ability "underground", add 50 to your attack power. 	III30 IV20 P10 U10
Devidramon 	St4	St-198 	Pico Devimon + OO Patamon + XX Hawkmon + XX	IV 	Blue 		Evil Dragon 	Virus 	UK 	A 	430	360	220	(O)Has the ability "sky".	III30 IV20 P10 U10
Gorimon 	St4	St-199 	Kokuwamon + OO V-mon + OO Patamon + OO	IV 	Blue 		Beast Man 	Data 	UK 	A 	440	350	190	(O)Has the ability "grappling".	III30 IV20 P10 U10
Snimon 	St4	St-200 	Otamamon + OO Patamon + OO Armadimon + OO	IV 	Blue 		Insect 	Vaccine 	UK 	B 	390	390	180	(O)Has the ability "sky".	III20 IV10 P10 U10
Cockatrimon 	St4	St-201 	Elecmon + O Bakumon + X Hawkmon + OO	IV 	Blue 		Giant Bird 	Data 	WG 	C 	460	380	210	(O)Has the ability "grappling". When facing an opponent with the ability "grappling", add 50 to your attack power. 	III20 IV20 P10 U10
Guardromon 	St4	St-202 	Kokuwamon + XX Plotmon + XX Muchomon + X	IV 	Blue 		Machine 	Virus 	ME 	A 	410	330	250	(O)When facing an opponent with the ability "sky", add 50 to your attack power.	III20 IV20 P10 U10
Revolmon 	St4	St-203 	Hagurumon + O Wormmon + OO Plotmon + OO	IV 	Blue 		Mutant 	Vaccine 	ME 	B 	420	350	210	(O)When facing an opponent with the ability "sky", add 50 to your attack power.	III30 IV20 P10 U10
Shakkoumon 	St4	St-204 	Jogress Evolution Ankylomon + Angemon Snimon + Yanmamon Sorcerimon + Winning Percentage: 40%!	Perfect 	Blue 		Mutant 	Data 	UK 	A 	510	510	350	(O)Has the ability "sky". (O)The opponent loses its special abilities. (O)You may discard two Digimon cards from your hand and double your attack power (2 cards max). 	III20 IV10 P10 U10
Jyureimon 	St4	St-205 	Red Vagimon + Winning Percentage: 40%! Sorcerimon + Winning Percentage: 60%! Kabukimon + Winning Percentage: 40%!	Perfect 	Blue 		Plant 	Virus 	WG 	C 	510	440	290	(O)Has the ability "grappling". (O)During battle, the opponent's Level IV Digimon lose their special abilities. (O)When facing an opponent without the ability "underground", add 100 to your attack power. 	III30 IV10 P10 U10
Blossomon 	St4	St-206 	Woodmon + Winning Percentage: 40%! Shellmon + Winning Percentage: 40%! Tylomon + Winning Percentage: 40%!	Perfect 	Blue 		Plant 	Data 	WG 	B 	490	450	290	(O)Has the ability "grappling". (O)During battle, the opponent's Level IV Digimon lose their special abilities. (O)When facing an opponent without the ability "sky", add 100 to your attack power. 	III30 IV10 P10 U10
Skull Satamon 	St4	St-207 	Dark Tyranomon + Winning Percentage: 40%! Raremon + Winning Percentage: 40%! Goatmon + Winning Percentage: 40%!	Perfect 	Blue 		Undead 	Virus 	NSo 	A 	560	460	230	(O)Has the ability "grappling". (O)During battle, the opponent's Level IV Digimon lose their special abilities. (O)When facing an opponent without the ability "underwater", add 100 to your attack power. 	III30 IV10 P10 U10
Metal Tyranomon 	St4	St-208 	Tyranomon + Winning Percentage: 40%! Tankmon + Winning Percentage: 40%! Golemon + Winning Percentage: 40%!	Perfect 	Blue 		Cyborg 	Virus 	UK 	B 	580	460	310	(O)Has the ability "grappling". (O)During battle, the opponent's Level IV Digimon lose their special abilities. (O)When facing an opponent without the ability "underground", add 100 to your attack power. 	III30 IV10 P10 U10
Lady Devimon 	St4	St-209 	Black Tailmon + Winning Percentage: 40%! Devidramon + Winning Percentage: 40%! Cockatrimon + Winning Percentage: 40%!	Perfect 	Blue 		Fallen Angel 	Virus 	UK 	B 	520	440	280	(O)Has the ability "grappling". (O)During battle, the opponent's Level IV Digimon lose their special abilities. (O)When facing an opponent without the ability "sky", add 100 to your attack power. 	III30 IV10 P10 U10
Gran Kuwagamon 	St4	St-210 	Jogress Evolution Dinobeemon + Atlur Kabuterimon Okuwamon + Winning Percentage: 80%! Shakkoumon + Winning Percentage: 60%!	Ultimate 	Blue 		Insect 	Virus 	NSp 	A 	580	520	360	(O)Regain 20 points when you evolve into this Digimon. (O)When facing a Digimon with 'Armor Evolution' in its Fusion Requirements, double your attack power. 	III30 IV20 P20 U10
Data Copy 	St4	St-211 	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Emergency Program Halt'.		Blue 		Item							(O)When you and the opponent have the same battle type (battle type A and battle type A for example), your attack power becomes the same as the opponent's (including any attack power adjustments that has been affected by Option cards). After that, you may alter your attack power through effects or abilities to get your final attack power. (O)This card can only be used when your Digimon is Perfect or Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Ground Seventh 	St4	St-212 	Evolution Phase		Blue 		Item							(O)Either your Digimon, the opponent's Digimon, or both players' Digimon gain the ability "underground". (Which Digimon gain the ability is decided by the player who plays the card when this card is activated) (O)This card is removed from its slot when it is discarded by you or when the opponent invalidates it; otherwise, it stays in its slot and its effects continue until the end of your Digimon's lifespan.	
Misty Seventh 	St4	St-213 	Evolution Phase		Blue 		Item							(O)Either your Digimon, the opponent's Digimon, or both sides' Digimon gain the ability "underwater". (Which Digimon gain the ability is decided by the player who plays the card when this card is activated) (O)This card is removed from its slot when it is discarded by you or when the opponent invalidates it; otherwise, it stays in its slot and its effects continue until the end of your Digimon's lifespan.	
Speed Seventh 	St4	St-214 	Evolution Phase		Blue 		Item							(O)Either your Digimon, the opponent's Digimon, or both sides' Digimon gain the ability "sky". (Which Digimon gain the ability is decided by the player who plays the card when this card is activated) (O)This card is removed from its slot when it is discarded by you or when the opponent invalidates it; otherwise, it stays in its slot and its effects continue until the end of your Digimon's lifespan.	
Wild Seventh 	St4	St-215 	Evolution Phase		Blue 		Item							(O)Either your Digimon, the opponent's Digimon, or both sides' Digimon gain the ability "grappling". (Which Digimon gain the ability is decided by the player who plays the card when this card is activated) (O)This card is removed from its slot when it is discarded by you or when the opponent invalidates it; otherwise, it stays in its slot and its effects continue until the end of your Digimon's lifespan.	
Jyureimon's Mist 	St4	St-216 	Preparation Phase (O)You may activate this card immediately after playing it.		Blue 		Item							(O)All Option cards activated between the Evolution Phase and the Point Calculation Phase of the turn during which this card was activated are sent to the Dark Area before they take effect. Option cards that are already in effect stay in their slots, but are ineffective until the end of the turn. (O)This card can only be used when your Digimon is Perfect or Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Winning Percentage: 40%! 	St4	St-217 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box. 		Blue 		Program							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! in its evolution requirements.	
Winning Percentage: 60%! 	St4	St-218 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box. 		Blue 		Program							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! or Winning Percentage: 60%! in its evolution requirements. After evolution, choose one card from your hand and send it to the Dark Area.	
Winning Percentage: 80%! 	St4	St-219 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box. 		Blue 		Program							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%!, Winning Percentage: 60%!, Winning Percentage: 80%! or 'Jogress with a Perfect level Digimon' in its evolution requirements. After evolution, choose two cards from your hand and send them to the Dark Area. (O)In the case of Jogress Evolution, treat this card as the 'Perfect level Digimon' to be Jogressed.	
A Truce Agreement 	St4	St-220 	Preparation Phase (O)You may activate this card immediately after playing it.		Blue 		Program							(O)The Battle Phase will not occur on the turn during which this card was activated; immediately after the Evolution Phase, move straight to the Point Calculation Phase (since there is no battle, point calculation will not occur). (O)This card can only be used when your Digimon is Perfect or Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
My Guard Is Like an Iron Wall! 	St4	St-221 	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Emergency Program Halt!'.		Blue 		Program							(O)During battle, when your attack power without modification by effects or abilities (in other words, the attack power stated on the card itself) is lower than the opponent's attack power after taking into account effects and abilities, add 200 to your attack power. The ability "grappling" is needed to use this card. (O)This card can only be used when your Digimon is Perfect or Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
The Time Shock!! 	St4	St-222 	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Emergency Program Halt!'.		Blue 		Program							(O)For the turn during which this card is activated, you may choose to either turn any mention of 'half/halve' on all cards into 'double', or turn any mention of 'double' on all cards into 'half/halve'. (Pick one effect when you activate this card) (O)This card can only be used when your Digimon is Perfect or Ultimate level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
The Dark Aristocrat's Mansion 	St4	St-223 	Evolution Phase (O)This card cannot be discarded by you.		Blue 		Field							(O)For your Digimon with the same background as this card, change the part of your Option cards that state 'Ultimate level' to 'Perfect and Ultimate levels', and change the upper limit of your hand to seven. After that, add 100 to your attack power for the turn during which this card was activated. (O)This card will stay in its slot and continue its effects until it is invalidated. However, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
Infinity Mountain 	St4	St-224 	Evolution Phase (O)This card cannot be discarded by you.		Blue 		Field							(O)Your Ultimate level Digimon gains the special abilities "(O)The opponent loses its special abilities" and "(O)During battle, add 200 to your attack power". (O)This card will stay in its slot and continue its effects until it is invalidated. However, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
Colosseum 	St4	St-225 	Evolution Phase (O)This card cannot be discarded by you.		Blue 		Field							(O)Your Perfect level Digimon gains the special ability '(O)During battle, the opponent's Level III and Level IV Digimon have their attack reduced by 200'. (O)This card will stay in its slot and continue its effects until it is invalidated. However, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
