Name	Set	ImageFile	Card Number	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Fujinmon	Bo17	Bo-812	Bo-812	Cyberdramon + Winning Percentage: 60%!/Nanomon + Winning Percentage: 60%!/Garudamon + Winning Percentage: 60%!/Silphymon + Winning Percentage: 60%! 	Ultimate	Blue		Cyborg	Vaccine	WG	A	680	600	430	For every Justimon or Nanomon card you discard from your hand, add 300 to your attack power (2 cards max).	III40 IV30 P20 U10
Suijinmon	Bo17	Bo-813	Bo-813	Cyberdramon + Winning Percentage: 60%!/Rapidmon Perfect + Winning Percentage: 60%!/Mega Seadramon + Winning Percentage: 60%!/Hangyomon + Winning Percentage: 60%! 	Ultimate	Blue		Cyborg	Data	DS	B	720	540	420	Cannot be sent to the Dark Area by the opponent Digimon's abilities. (O)You may discard one Justimon card from your hand and add 400 to your attack power (1 card max).	III40 IV30 P20 U10
Guilmon	Bo17	Bo-814	Bo-814	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Reptile	Virus	NSp	A	390	240	150	(S)Send this card from your hand to your support box and add 240 to the attack power of one of your Hybrid level Digimon, or Digimon belonging to Nature Spirits (This card can be specially placed in the support box of a Hybrid level).	III10 IV10 P10 U10
Allomon	Bo17	Bo-815	Bo-815	Guilmon + OO/V-mon + OO/Monodramon + O 	IV	Blue		Dinosaur	Data	NSp	C	460	340	240	(S)When your points are 80 and below, send this card from your hand to your support box and add 340 to the attack power of one of your Digimon belonging to Nature Spirits.	III20 IV10 P10 U10
Renamon	Bo17	Bo-816	Bo-816	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Beast Man	Data	Nso	A	350	280	180	(S)Send this card from your hand to your support box and add 280 to the attack power of one of your Hybrid level Digimon, or Digimon belonging to Nightmare Soldiers or Wind Guardians (This card can be specially placed in the support box of a Hybrid level).	III10 IV10 P10 U10
Kyubimon	Bo17	Bo-817	Bo-817	Renamon + OO/Neamon + O	IV	Blue		Bewitching Beast	Data	WG	A	440	430	200	(S)When your points are 80 and below, send this card from your hand to your support box and add 430 to the attack power of one of your Digimon belonging to Wind Guardians.	III20 IV10 P10 U10
Taomon	Bo17	Bo-818	Bo-818	Kyubimon + Winning Percentage: 40%!/Tocanmon + Winning Percentage: 40%!/Fairimon + Winning Percentage: 40%! 	Perfect	Blue		Demon Man	Data	WG	C	550	490	330	(S)When the battle ends in a draw, regain 30 of your points (excluding draws caused by your own 'Let's Stop Fighting' card).	III30 IV20 P10 U10
Sakuyamon	Bo17	Bo-819	Bo-819	Taomon + Winning Percentage: 60%!/Ranamon + Winning Percentage: 60%! 	Ultimate	Blue		God Man	Data	WG	B	690	650	400	(O)Has the ability "sky". (O)When facing a Digimon belonging to Nightmare Soldiers, add 300 to your attack power.	III40 IV30 P20 U10
Impmon	Bo17	Bo-820	Bo-820	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Small Devil	Virus	NSo	A	320	300	160	(S)Send this card from your hand to your support box and add 300 to the attack power of one of your Hybrid level Digimon, or Digimon belonging to Nightmare Soldiers (This card can be specially placed in the support box of a Hybrid level).	III10 IV10 P10 U10
Beelzebumon	Bo17	Bo-821	Bo-821	Digimon belonging to 'Deva' + Winning Percentage: 60%!	Ultimate	Blue		Demon Lord	Virus	Nso/NSp/WG/ME	A	690	650	440	The evolution requirements cannot be ignored. (O)You may show your whole hand to your opponent, and if there is a Digimon belonging to 'Deva' in your hand, double your attack power.	III20 IV20 P20 U20
Bakemon	Bo17	Bo-822	Bo-822	Pico Devimon + X/Impmon + XX/Shamamon + XX	IV	Blue		Ghost	Virus	Nso	B	410	400	180	(S) When your points are 80 and below, you may send this card from your hand to your support box, pick one card from the opponent's hand, and send it to the Dark Area (you cannot check the contents of that card).	III20 IV10 P10 U10
Darcmon	Bo17	Bo-823	Bo-823	Plotmon + O/Lucemon + OXX	IV	Blue		Angel	Vaccine	WG	A	490	320	260	(S)Send this card from your hand to your support box and add 320 to the attack power of one of your Hybrid level Digimon, or Digimon belonging to Wind Guardians (This card can be specially placed in the support box of a Hybrid level).	III20 IV10 P10 U10
Pajiramon	Bo17	Bo-824	Bo-824	Sheepmon + Winning Percentage: 40%!/Sagittarimon + Winning Percentage: 60%!/Ranamon + Winning Percentage: 40%!	Ultimate	Blue	Deva	Holy Beast	Virus	Nso	C	560	420	360	(O)During battle, for every Sheepmon, Sagittarimon, or Ranamon card you discard from your hand, add 200 to your attack power.	III30 IV20 P10 U10
Sinduramon	Bo17	Bo-825	Bo-825	Swanmon + Winning Percentage: 40%!/Opossummon + Winning Percentage: 40%!/Mercuremon + Winning Percentage: 40%! 	Perfect	Blue	Deva	Holy Bird	Data	ME	A	550	500	340	(O)During battle, for every Swanmon, Opossummon, or Mercuremon card you discard from your hand, add 200 to your attack power.	III30 IV20 P10 U10
Vikaralamon	Bo17	Bo-826	Bo-826	Boarmon + Winning Percentage: 40%!/Allomon + Winning Percentage: 40%!/Arbormon + Winning Percentage: 40%!	Perfect	Blue	Deva	Holy Beast	Vaccine	NSp	C	550	470	410	(O)During battle, for every Boarmon, Allomon, or Arbormon card you discard from your hand, add 200 to your attack power.	III30 IV20 P10 U10
Swanmon	Bo17	Bo-827	Bo-827	Plotmon + O/Patamon + O/Penmon + O	IV	Blue		Bird	Vaccine	DS	C	450	330	250	(S)Send this card from your hand to your support box and add 330 to the attack power of one of your Hybrid level Digimon, or Digimon belonging to Deep Savers (This card can be specially placed in the support box of a Hybrid level).	III20 IV10 P10 U10
Tocanmon	Bo17	Bo-828	Bo-828	Penmon + O/Hawkmon + OO/Tukaimon + O 	IV	Blue		Bird	Data	DS	A	440	310	280	(S) Send this card from your hand to your support box and add 310 to the attack power of one of your Hybrid level Digimon, or Digimon belonging to Deep Savers (This card can be specially placed in the support box of a Hybrid level). 	III20 IV10 P10 U10
Tuchidarumon	Bo17	Bo-829	Bo-829	Koemon + O/Bokomon + O/Palmon + OO 	IV	Blue		Mutant	Data	NSp	C	440	360	220	(S)You may send this card from your hand to your support box, and send one of the opponent's support Digimon belonging to Nature Spirits to the Dark Area.	III20 IV10 P10 U10
Zassoumon	Bo17	Bo-830	Bo-830	Alraumon + X/Dokunemon + X	IV	Blue		Plant	Virus	NSp	B	280	250	200	(S)You may send this card from your hand to your support box, and send one of the opponent's support Digimon belonging to Nature Spirits to the Dark Area.	III20 IV10 P10 U10
Opossumon	Bo17	Bo-831	Bo-831	Labramon + OO/Bokomon + O/Neamon + O 	IV	Blue		Beast	Vaccine	NSp	B	430	350	240	(S)When your points are 60 and below, you may send this card from your hand to your support box and send one of the opponent's support Digimon to the Dark Area.	III20 IV10 P10 U10
Deathmon	Bo17	Bo-832	Bo-832	Nanomon + Winning Percentage: 60%!/Sephirothmon + Winning Percentage: 60%! 	Ultimate	Blue		Demon Lord	Virus	DA	A	670	520	420	(O)Return the card belonging to the 'Spirit' category in the opponent's support box, together with the Digimon that appeared due to the effects of that card to the opponent's hand. 	III40 IV30 P20 U10
Arbormon	Bo17	Bo-833	Bo-833	Alraumon + XX/Armadimon + X/Dokunemon + OX/When you win in battle, your opponent takes the lost points of a Level IV. 	Hybrid	Blue		Cyborg	Variable (same as the opponent)	NSp	A	550	440	300	(O)During battle, discard one Digimon card belonging to Nature Spirits from your hand and add 450 to your attack power (1 card max).	III30 IV20 P10 U10
Nanomon	Bo17	Bo-834	Bo-834	Black Galgomon + Winning Percentage: 40%!/Arbormon + Winning Percentage: 40%!/Blitzmon + Winning Percentage: 40%!	Perfect	Blue		Machine	Virus	ME	A	500	450	280	During battle, for every time your points are lowered by 10 due to the effects or abilities of the opponent, immediately reduce the opponent's points by 20.	III30 IV20 P10 U10
Mephismon	Bo17	Bo-835	Bo-835	Duskmon + Winning Percentage: 40%!/Wendimon + Winning Percentage: 40%!/Black Growmon + Winning Percentage: 40%! 	Perfect	Blue		Fallen Angel	Virus	Nso	A	610	470	350	(O)You may reduce your points by 30, and add 100 to your attack power (recover the subtracted points at the start of the point calculation phase, regardless of the outcome of the battle).	III30 IV20 P10 U10
Gulfmon	Bo17	Bo-836	Bo-836	Mephismon + Winning Percentage: 60%!/Pajiramon + Winning Percentage: 40%!/Velgrmon + Winning Percentage: 60%! 	Ultimate	Blue		Demon Beast	Virus	Nso	A	700	560	410	(O)At the start of the battle, you may send two currently activated Program Option cards in the opponent's slots to the Dark Area.	III40 IV30 P20 U10
Galgomon	Bo17	Bo-837	Bo-837	Terriermon + OO/Bearmon + O/Bokomon + O	IV	Blue		Beast Man	Vaccine	WG	C	440	420	290	(S)When your points are 80 and below, send this card from your hand to your support box and add 420 to the attack power of one of your Digimon belonging to Wind Guardians. 	III20 IV10 P10 U10
Rapidmon	Bo17	Bo-838	Bo-838	Galgomon + Winning Percentage: 40%!/Black Galgomon + Winning Percentage: 40%!/Rapidmon (Level IV) + Winning Percentage: 60%! 	Ultimate	Blue		Cyborg	Vaccine	WG	C	560	470	370	This Digimon cannot be sent to the Dark Area due to the effects of the opponent Digimon's abilities. For the turn during which you evolved from a Digimon with 'Armor Evolution' in its Fusion Requirements, add 200 to your attack power.	III30 IV20 P10 U10
Sagittarimon	Bo17	Bo-839	Bo-839	V-mon + OO/Tentomon + OO/Bearmon + O 	IV	Blue		Mythical Beast	Vaccine	ME	B	520	460	220	(S)When your points are 80 and below, send this card from your hand to your support box and add 460 to the attack power of one of your Digimon belonging to Metal Empire.	III20 IV10 P10 U10
Bolgmon	Bo17	Bo-840	Bo-840	Blitzmon + Winning Percentage: 40%!/Kabuterimon + Winning Percentage: 40%!/Tankmon + Winning Percentage: 40%!/When you win in battle, your opponent takes the lost points of a Perfect. 	Hybrid	Blue		Cyborg	Variable (same as the opponent)	ME	B	660	530	460	(O)At the start of the battle, you may send either a currently active Field Option card in the opponent's slots, or, ignoring the effects of 'Digignome', the card in the opponent's slot E to the Dark Area.	III40 IV30 P20 U20
Saint Galgomon	Bo17	Bo-841	Bo-841	Rapidmon + Winning Percentage: 80%!/Bolgmon + Winning Percentage: 60%!	Ultimate	Blue		Machine	Vaccine	WG	A	700	580	520	(O)Has the ability "sky". (O)When facing a Digimon belonging to Metal Empire, add 300 to your attack power.	III40 IV30 P20 U10
Ranamon	Bo17	Bo-842	Bo-842	Otamamon + XX/Shakomon + X/Gizamon + OX/When you win in battle, your opponent takes the Lost Points of a Level IV. 	Hybrid	Blue		Fairy	Variable (same as the opponent)	DS	A	570	530	270	(O)During battle, for every Digimon belonging to Deep Savers that you discard from your hand, add 300 to your attack power (2 cards max).	III30 IV20 P10 U10
Ancient Mermaimon	Bo17	Bo-843	Bo-843	At the start of the battle, when your basic attack power A is 520 or above, discard one Digimon card belonging to Deep Savers from your hand, and make this card appear from your hand. 	Ultimate	Blue	Warrior Ten	Ancient Aquatic Beast Man	Data	UK/DS	B	700	650	560	You may place two support Digimon in your support box. Cannot lose its special abilities. 	III30 IV30 P30 U30
HippoGriffomon	Bo17	Bo-844	Bo-844	Darcmon + Winning Percentage: 40%!/Nefertimon + Winning Percentage: 40%!/Fairimon + Winning Percentage: 40%!	Perfect	Blue		Mythical Beast	Data	WG	B	520	470	310	(O)During battle, discard one Digimon card belonging to Wind Guardians from your hand, and add 300 to your attack power (1 card max).	III30 IV20 P10 U10
Griffomon	Bo17	Bo-845	Bo-845	Hippogriffomon + Winning Percentage: 60%!/Garudamon + Winning Percentage: 60%!/Shutumon + Winning Percentage: 60%! 	Ultimate	Blue		Mythical Beast	Data	WG	C	640	590	400	When facing a Digimon that does not belong to Wind Guardians, add 200 to your attack power. (O)Has the ability "sky".	III40 IV30 P20 U10
Ancient Troiamon	Bo17	Bo-846	Bo-846	At the start of the battle, when your basic attack power A is 600 or above, discard one Digimon card belonging to Nature Spirits from your hand, and make this card appear from your hand.	Ultimate	Blue		Ancient Plant	Data	UK/NSp	B	690	680	550	You may place three support Digimon in your support box. Cannot lose its special abilities	III30 IV30 P30 U30
Grottemon	Bo17	Bo-847	Bo-847	Gottsumon + XX/Goburimon + O/Koemon + OX/When you win in battle, your opponent takes the lost points of a Level IV.	Hybrid	Blue		Oni	Variable (same as the opponent)	NSp	C	570	450	430	(O)During battle, for every Digimon card belonging to Nature Spirits or Unknown that you discard from your hand, add 200 to your attack power (3 cards max).	III30 IV20 P10 U10
Sephirothmon	Bo17	Bo-848	Bo-848	Mercuremon + Winning Percentage: 40%!/Clockmon + Winning Percentage: 40%!/Thunderballmon + Winning Percentage: 40%!/When you win in battle, your opponent takes the lost points of a Perfect. 	Hybrid	Blue		Mutant	Variable (same as the opponent)	UK	B	550	510	430	(O)At the start of the battle, you may send one face-down card in the opponent's slots to the Dark Area. After that, add 100 to your attack power.	III40 IV30 P20 U20
Ancient Wisemon	Bo17	Bo-849	Bo-849	At the start of the battle, when your basic attack power C is 350 or above, discard one Digimon card whose type name contains the word 'Demon' (Devil/Small Devil/Magic Warrior included), and make this card appear from your hand. 	Ultimate	Blue	Warrior Ten	Ancient Mutant	Virus	UK/Nso	C	710	640	530	(O)When modifying your hand, you may send the top card of your Net Ocean to the Dark Area, and look at the opponent's hand as many times as you want until the end of the turn. 	III30 IV30 P30 U30
Chackmon	Bo17	Bo-850	Bo-850	Lopmon + OO/Yuki Agumon + O/Gomamon + OO/When you win in battle, your opponent takes the lost points of a Level IV. 	Hybrid	Blue		Beast Man	Variable (same as the opponent)	DS	B	470	400	310	Cannot lose its special abilities. (O)Change the part of the effects field of your 'The Terror of High Speed Evolution' card that states 'Evolution Phase' to 'Battle Phase'.	III30 IV20 P10 U10
Magna Garurumon	Bo17	Bo-851	Bo-851	Beowolfmon + Darkness to Light and Thunder to Cannon/(O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area./When you win in battle, your opponent takes the Lost Points of an Ultimate. 	Hybrid	Blue	Trascendent Form	Cyborg	Variable (same as the opponent)	ME	A	900	760	660	The fusion requirements cannot be ignored. Cannot lose its special abilities. (O)The opponent cannot place or use any support Digimon in their support box. 	III40 IV40 P30 U30
Spirit of Darkness L	Bo17	Bo-852	Bo-852	Evolution Phase/(O)When there are no Digimon cards in your support box, send this card face-down from your hand to your support box./(O)Cannot be 'invalidated' or 'sent to the Dark Area'; cannot receive the effects of 'Infinity Tower'. 		Blue	Spirit: Human Spirit (1 card max on your sheet)	Item							(O)Make a Digimon that has fulfilled its 'Spirit Evolution' appearance requirements appear in your Digimon box. The Digimon that appeared cannot receive the effects of the opponent's effects that 'directly reduce your points' or 'further reduce your points'. (Excluding this card, you cannot place any other Digimon cards in your support box during appearance. When you win the battle, your opponent takes the lost points of a Level IV.)	
Spirit of Darkness K	Bo17	Bo-853	Bo-853	Evolution Phase/(O)When there are no Digimon cards in your support box, send this card face-down from your hand to your support box./(O)Cannot be 'invalidated' or 'sent to the Dark Area'; cannot receive the effects of 'Infinity Tower'. 		Blue	Spirit: Beast Spirit (1 card max on your sheet)	Item							(O)Make a Digimon that has fulfilled its 'Spirit Evolution' appearance requirements appear in your Digimon box. During the evolution phase of every turn, you can choose one of the 'Deep Savers', 'Wind Guardians', or 'Virus Busters' field icons to add to the Digimon that appeared. The field icons that you added are lost at the end of the turn (Excluding this card, you cannot place any other Digimon cards in your support box during appearance. When you win the battle, your opponent takes the lost points of a Perfect).	
Ryuugonken	Bo17	Bo-854	Bo-854	Battle Phase/(O)You may only place one of this card in your slots; cannot be 'invalidated' or 'sent to the Dark Area' by the effects of Option cards. 		Blue	Weapon/Sword	Item							(O)When facing a Digimon with the word 'dragon (Ankylosaur/Ceratopsian/Dinosaur/Plesiosaur/Pterosaur/Stegosaur included)' in its type, add 700 to your attack power. When your Digimon is Kaiser Greymon, add the effect 'Send one of the opponent's Digimon with the word 'dragon (Ankylosaur/Ceratopsian/Dinosaur/Plesiosaur/Pterosaur/Stegosaur included)' in its type to the Dark Area (excluding Kaiser Greymon and Level III Digimon)'. (O)This card can only be used when your Digimon has the word 'dragon (Ankylosaur/Ceratopsian/Dinosaur/Plesiosaur/Pterosaur/Stegosaur included)' in its type, and is Perfect, Ultimate, or Hybrid level.  (O)This card is sent to the Dark Area at the end of the turn. 	
Sniper Phantom	Bo17	Bo-855	Bo-855	Battle Phase/(O)You may only place one of this card in your slots; cannot be 'invalidated' or 'sent to the Dark Area' by the effects of Option cards. 		Blue	Weapon/Firearm	Item							(O)When facing a Digimon belonging to Metal Empire, add 700 to your attack power. When your Digimon is Magna Garurumon, add the effect 'Send one of the opponent's Digimon belonging to Metal Empire to the Dark Area (excluding Magna Garurumon and Level III Digimon)'. (O)This card can only be used when your Digimon belongs to Metal Empire, and is Perfect, Ultimate or Hybrid level. (O)This card is sent to the Dark Area at the end of the turn. 	
Dark Seventh	Bo17	Bo-856	Bo-856	Battle Phase/(O)You may only use one of this card on each of your Digimon. 		Blue	Seventh	Item							(O)Change the attribute of either your, your opponent's, or both Digimon to Virus attribute. (O)When your Digimon's attribute is Virus, add 200 to your attack power (excluding changes made by a Dark Seventh card). (O)This card can only be used when your Digimon is Perfect level. (O)At the end of the turn during which this card was used, send it to the Dark Area	
Irony's Shield	Bo17	Bo-857	Bo-857	Battle Phase/(O)Cannot receive the effects of Items being 'invalidated' or 'sent to the Dark Area'. 		Blue	Armor	Item							(O)You may make your A, B and C attack zero. After that, reduce your points by 10, and set your attack power the same as the opponent's attack power when this card was turned face-up. (O)This card can only be used when your Digimon is Mercuremon, or a Perfect or Ultimate level belonging to Metal Empire. (O)While this card is sent to the Dark Area at the end of the turn during which this card was used, when your Digimon is Mercuremon, this card will remain in its slot and continue its effects until it is invalidated or sent to the Dark Area, or when your Digimon is sent to the Dark Area (including when it evolves or dies). 	
Wind to Flame and Ice to Sword	Bo17	Bo-858	Bo-858	Evolution Phase/(O)Send this card face down from your slot to your evolution requirements box./(O)You may only place one of this card in your slots; cannot be 'invalidated' or 'sent to the Dark Area', cannot receive the effects of 'Infinity Tower'. 		Blue		Program							(O)Fuse your Digimon into a Hybrid level that has 'Wind to Flame and Ice to Sword' in its fusion requirements. (O)The Digimon that fused with the use of its card cannot have its attack A, B and C go to zero due to the effects of the opponent's attack C or A, and during battle, can invalidate your opponent's Option cards before they take effect (this effect still stands even if 'cannot be invalidated' is written on the opponent's card). 	
Darkness to Light and Thunder to Cannon	Bo17	Bo-859	Bo-859	Evolution Phase/(O)Send this card face down from your slot to your evolution requirements box. (O)You may only place one of this card in your slots; cannot be 'invalidated' or 'sent to the Dark Area', cannot receive the effects of 'Infinity Tower'. 		Blue		Program							(O)Fuse your Digimon into a Hybrid level that has 'Darkness to Light and Thunder to Cannon' in its fusion requirements. (O)The Digimon that fused with the use of its card cannot have its attack A, B and C go to zero as a result of the opponent's attack C or A, and during battle, can invalidate your opponent's Option cards before they take effect. Also, your points will not be reduced by the effects of the opponent's direct attacks or 'directly reduce the opponent's points' effects used against your sheet.	
The Ancient Warriors	Bo17	Bo-860	Bo-860	Battle Phase/(O)You can only place one of this card in your slots; cannot be 'invalidated' or 'sent to the Dark Area'. 		Blue		Program							(O)The A attack of your Warrior Ten Digimon will not go to zero as a result of the opponent's attack C, and add 400 to your attack power. (O)This card can only be used when your Digimon is Ultimate or Hybrid level. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Heavy Gunners	Bo17	Bo-861	Bo-861	Battle/(O)Cannot receive the effects of 'Programs being invalidated'. 		Blue		Program							(O)If your Digimon belongs to Metal Empire and the added total of its basic A and B attack powers is 1000 and above, when your attack is A, you may send the opponent's support Digimon to the Dark Area (3 cards max. This effect still stands even if 'cannot receive the effects of the opponent's Option cards' is written on the opponent Digimon card). (O)This card can only be used when your Digimon is Perfect, Ultimate, or Hybrid level. (O)This card is sent to the Dark Area at the end of the turn. 	
Let's Stop Fighting	Bo17	Bo-862	Bo-862	Battle Phase/(O)Cannot receive the effects of 'Programs being invalidated'.		Blue		Program							(O)When facing a Digimon of a lower level than you, add 100 to your attack power. (O)During battle, when the opponent uses a 'Let's Stop Fighting' card (excluding this card), that card is stacked onto their point gauge before it takes effect, and the battle ends in a draw. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
Metal Empire	Bo17	Bo-863	Bo-863	Evolution Phase/(O)This card cannot be discarded by you. 		Blue		Field							(O)For your Digimon belonging to Metal Empire or with the same background as this card, when your attack is B, add your A attack power to your total attack power. (O)This card will stay in its slot and continue its effects until it is invalidated or when your Digimon loses a battle. However, when another Field Option card turns face-up in your slots, send this card to the Dark Area. (O)When this card is sent to the Dark Area, immediately reduce your points by 10. 	
